omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
TRAMSIGNALERING_PAAL,*,_,**,_,IW,_,TRAMSIGNALERING,_,PAAL,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING_PAAL,*_**_IW_TRAMSIGNALERING_PAAL,0.18,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,3353,3352.0,http://digitalbuildingdata.tech/nlcs/def/cc43906a-bd4d-4a4d-a8fe-72d2b51a9625,http://digitalbuildingdata.tech/nlcs/def/1ff36128-fddc-41ee-b1ea-212f670d1e79
TRAMSIGNALERING_PORTAAL,*,_,**,_,IW,_,TRAMSIGNALERING,_,PORTAAL,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL,*_**_IW_TRAMSIGNALERING_PORTAAL,0.18,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,3354,3352.0,http://digitalbuildingdata.tech/nlcs/def/f06f5f5c-859b-4c76-a58e-89f73b5a14ec,http://digitalbuildingdata.tech/nlcs/def/1ff36128-fddc-41ee-b1ea-212f670d1e79
VRI_POLLER,*,_,**,_,IW,_,VRI,_,POLLER,_,,_,,_,,_,,-,,-,,,SIW-POLLER,*_**_IW_VRI_POLLER,0.18,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,3355,2644.0,http://digitalbuildingdata.tech/nlcs/def/5ed7c9a6-87a8-49da-a449-58d474dd94d4,http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_DRAAGCONSTRUCTIE,*,_,**,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,SIW-VRI_DRAAGCONSTRUCTIE,*_**_IW_VRI_DRAAGCONSTRUCTIE,0.18,160,162,7,7,253,CONTINUOUS,0.35,160,162,7,7,253,CONTINUOUS,0.35,160,162,7,7,253,V-CONTINUOUS-SO,0.35,160,162,7,7,253,CONTINUOUS,,,2645,2644.0,http://digitalbuildingdata.tech/nlcs/def/2fa8bd64-183c-48c8-99d2-4531bd89d2cf,http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_KABEL_DATA_GLASVEZEL,*,_,**,_,IW,_,VRI,_,KABEL,_,DATA,_,GLASVEZEL,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_DATA_GLASVEZEL,0.18,200,202,200,200,253,IW-DATA_GLASVEZEL,0.35,150,152,150,150,253,IW-DATA_GLASVEZEL,0.35,150,150,150,150,253,V-IW_DATA_GLASVEZEL,0.35,150,152,150,150,253,IW-DATA_GLASVEZEL,,,5445,5444.0,http://digitalbuildingdata.tech/nlcs/def/0e0ccb18-1163-4ef3-9a7a-0a747be67420,http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_DATA_KOPER,*,_,**,_,IW,_,VRI,_,KABEL,_,DATA,_,KOPER,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_DATA_KOPER,0.18,200,202,200,200,253,IW-DATA_KOPER,0.35,150,152,150,150,253,IW-DATA_KOPER,0.35,150,150,150,150,253,V-IW_DATA_KOPER,0.35,150,152,150,150,253,IW-DATA_KOPER,,,5446,5444.0,http://digitalbuildingdata.tech/nlcs/def/2f9ff68d-59e3-4446-8f19-1b5985b2d238,http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_DATA_KOPPEL,*,_,**,_,IW,_,VRI,_,KABEL,_,DATA,_,KOPPEL,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_DATA_KOPPEL,0.18,200,202,200,200,253,IW-KOPPELKABEL,0.35,150,152,150,150,253,IW-KOPPELKABEL,0.35,150,150,150,150,253,V-IW_KOPPELKABEL,0.35,150,152,150,150,253,IW-KOPPELKABEL,,,5447,5444.0,http://digitalbuildingdata.tech/nlcs/def/9de99ae8-db8c-4ae3-b061-91b1d19ed6d3,http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_SIGNAAL_DETECTIE,*,_,**,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,DETECTIE,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_SIGNAAL_DETECTIE,0.18,200,202,200,200,253,IW-DETECTIE,0.35,150,152,150,150,253,IW-DETECTIE,0.35,150,150,150,150,253,V-IW_DETECTIE,0.35,150,152,150,150,253,IW-DETECTIE,,,5452,5449.0,http://digitalbuildingdata.tech/nlcs/def/1e54cdc6-ccf4-4d08-a730-f29ccfb66ec2,http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_KABEL_SIGNAAL_42V,*,_,**,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,42V,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_SIGNAAL_42V,0.18,200,202,200,200,253,IW-SIGNAAL_42V,0.35,150,152,150,150,253,IW-SIGNAAL_42V,0.35,150,150,150,150,253,V-IW-SIGNAAL_42V,0.35,150,152,150,150,253,IW-SIGNAAL_42V,,,5451,5449.0,http://digitalbuildingdata.tech/nlcs/def/686d55df-886b-4041-9905-bd7b6878832d,http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_KABEL_SIGNAAL_230V,*,_,**,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,230V,_,,_,,-,,-,,,,*_**_IW_VRI_KABEL_SIGNAAL_230V,0.18,200,202,200,200,253,IW-SIGNAAL_230V,0.35,150,152,150,150,253,IW-SIGNAAL_230V,0.35,150,150,150,150,253,V-IW-SIGNAAL_230V,0.35,150,152,150,150,253,IW-SIGNAAL_230V,,,5450,5449.0,http://digitalbuildingdata.tech/nlcs/def/c817c2b0-06f6-4b5f-bcd3-71790e61916e,http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_DETECTIE_LUS_VIRTUEEL,*,_,**,_,IW,_,VRI,_,DETECTIE,_,LUS,_,VIRTUEEL,_,,_,,-,,-,,,,*_**_IW_VRI_DETECTIE_LUS_VIRTUEEL,0.18,200,202,200,200,253,CONTINUOUS,0.35,170,172,170,170,253,CONTINUOUS,0.35,170,172,170,170,253,V-CONTINUOUS-SO,0.35,170,172,170,170,253,CONTINUOUS,,,5442,5441.0,http://digitalbuildingdata.tech/nlcs/def/19e07633-bc91-490c-8cee-c209635bad99,http://digitalbuildingdata.tech/nlcs/def/321b5701-d3e4-43cf-a635-9ba7fea3fd99
