OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
BESCHOEIING_NATUURVRIENDELIJK,*,-,**,-,GK,-,BESCHOEIING,_,NATUURVRIENDELIJK,,,,,,,,,,,-,G,,,,,*-**-GK-BESCHOEIING_NATUURVRIENDELIJK-G,0.18,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,2.3,,,352,339
BESCHOEIING_STAAL,*,-,**,-,GK,-,BESCHOEIING,_,STAAL,,,,,,,,,,,-,G,,,,,*-**-GK-BESCHOEIING_STAAL-G,0.18,130,132,130,130,253,GK-BESCHOEIING-SO,0.35,130,132,130,130,253,GK-BESCHOEIING-SO,0.35,130,132,130,130,253,V-GK-BESCHOEIING-SO,0.35,130,132,130,130,253,GK-BESCHOEIING-SO,,,2.3,,,349,339
BOUWKUIP,*,-,**,-,GK,-,BOUWKUIP,,,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,5.0,B, N, T LINEWEIGTH AANGEPAST,GEWIJZIGD,307,0
BOUWKUIP_COMBIWAND,*,-,**,-,GK,-,BOUWKUIP,_,COMBIWAND,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_COMBIWAND-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,313,307
BOUWKUIP_DAMWAND,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,308,307
BOUWKUIP_DAMWAND_BETON,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_BETON-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,311,308
BOUWKUIP_DAMWAND_HOUT,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_HOUT-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,310,308
BOUWKUIP_DAMWAND_KUNSTSTOF,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_KUNSTSTOF-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,312,308
BOUWKUIP_DAMWAND_STAAL,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_STAAL-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,309,308
BOUWKUIP_DIEPWAND,*,-,**,-,GK,-,BOUWKUIP,_,DIEPWAND,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DIEPWAND-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,2.3,,,314,307
