GR-GRoen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;ELEMENT;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;VERSIE;WIJZIGING;STATUS;ID;KIND_VAN
BOOM_BOSPLANTSOEN;*;-;**;-;GR;-;BOOM;_;BOSPLANTSOEN;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_BOSPLANTSOEN-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2907;360
BOOM_GROEP;*;-;**;-;GR;-;BOOM;_;GROEP;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_GROEP-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2906;360
BOOM_INVERHARDING;*;-;**;-;GR;-;BOOM;_;INVERHARDING;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_INVERHARDING-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;362;360
BOOM_INVOLLEGROND;*;-;**;-;GR;-;BOOM;_;INVOLLEGROND;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_INVOLLEGROND-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;363;360
BOOM_KNOT;*;-;**;-;GR;-;BOOM;_;KNOT;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_KNOT-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2905;360
BOOM_KROON;*;-;**;-;GR;-;BOOM;_;KROON;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_KROON-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4.2;Symboolveld gewijzigd;NIEUW;3503;360
BOOM_LAANBEPLANTING;*;-;**;-;GR;-;BOOM;_;LAANBEPLANTING;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_LAANBEPLANTING-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;361;360
BOOM_LEI;*;-;**;-;GR;-;BOOM;_;LEI;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_LEI-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2904;360
BOOM_RIJ;*;-;**;-;GR;-;BOOM;_;RIJ;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_RIJ-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;5.0;B LINEWEIGHT AANGEPAST;GEWIJZIGD;3094;360
BOOM_SOLITAIR;*;-;**;-;GR;-;BOOM;_;SOLITAIR;;;;;;;;;;;-;G;;;;;*-**-GR-BOOM_SOLITAIR-G;0.18;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;CONTINUOUS;0.35;80;80;80;80;253;V-CONTINUOUS-SO;0.35;80;80;80;80;253;CONTINUOUS;;;3.1;;NIEUW;2903;360
BOOMTEELT;*;-;**;-;GR;-;BOOMTEELT;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-BOOMTEELT;*-**-GR-BOOMTEELT-G/S;0.13;110;112;110;110;253;CONTINUOUS;0.35;110;112;110;110;253;CONTINUOUS;0.35;110;112;110;110;253;V-CONTINUOUS-SO;0.35;110;112;110;110;253;CONTINUOUS;;;4.1;;NIEUW;3376;0
BOS;*;-;**;-;GR;-;BOS;;;;;;;;;;;;;-;G/A/S;;;AGR:AGR-BOS;SGR:SGR-BOS;*-**-GR-BOS-G/A/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;356;0
BOS_GEMENGD;*;-;**;-;GR;-;BOS;_;GEMENGD;;;;;;;;;;;-;G;;;;;*-**-GR-BOS_GEMENGD-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;357;356
BOS_LOOF;*;-;**;-;GR;-;BOS;_;LOOF;;;;;;;;;;;-;G;;;;;*-**-GR-BOS_LOOF-G;0.13;40;42;90;40;253;CONTINUOUS;0.35;40;42;90;40;253;CONTINUOUS;0.35;40;42;90;40;253;V-CONTINUOUS-SO;0.35;40;42;90;40;253;CONTINUOUS;;;2.4;;;358;356
BOS_NAALD;*;-;**;-;GR;-;BOS;_;NAALD;;;;;;;;;;;-;G;;;;;*-**-GR-BOS_NAALD-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;2.4;;;359;356
BOUWLAND;*;-;**;-;GR;-;BOUWLAND;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-BOUWLAND;*-**-GR-BOUWLAND-G/S;0.13;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;4.1;;NIEUW;3377;0
