"searchterm","arceringURI","id","abibliotheekURI","abibliotheek","fase","arcering","finalCleanName","optie","schaal","vrkl_kort","vrkl_lang","fileURL"
"METSELWERK","http://digitalbuildingdata.tech/nlcs/def/300b3191-6108-4b3f-8a58-0a0b63aae920","107","http://digitalbuildingdata.tech/nlcs/def/e615dec4-bbaa-4c49-adca-4b6950f55546","AMW","","AMW-METSELWERK-SOD","METSELWERK","SOD","1","metselwerk","45,0,0,0,4.4 45,0.5,0,0,4.4","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMW-METSELWERK-SOD.pat"
