"searchterm","arceringURI","id","abibliotheekURI","abibliotheek","fase","arcering","finalCleanName","optie","schaal","vrkl_kort","vrkl_lang","fileURL"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/85a3fc68-560e-4c6d-8ee0-60f8c8099959","100","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_KLEI-SOD","BODEM_KLEI","SOD","1","klei","45,0.00000,0.00000,0.00000,2.5000","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_KLEI-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/88a9c533-8729-4e24-bcb2-39bccfd28d85","101","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_KLEIIG-SOD","BODEM_KLEIIG","SOD","1","kleiig","45,0.00000,0.00000,0.00000,2.5000,-0.5,2,-0.5","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_KLEIIG-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/7905eca6-f83f-4642-8256-bf929a7e3095","102","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_LEEM-SOD","BODEM_LEEM","SOD","1","leem","135,0.00000,0.00000,0.00000,2.50000","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_LEEM-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/ce540456-613a-47bb-8cc0-f87ed82705b4","103","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_SILTIG-SOD","BODEM_SILTIG","SOD","1","siltig","135,0.00000,0.00000,0.00000,2.5000,-0.5,2,-0.5","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_SILTIG-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/2d9c48fd-c267-489f-9530-15d03451c00e","104","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_VEEN-SOD","BODEM_VEEN","SOD","1","veen","000,0.00000,0.00000,0.00000,2.50000","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_VEEN-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/c2832589-af79-4778-8c23-8b346cf6314e","105","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_ZAND-SOD","BODEM_ZAND","SOD","1","zand","37.5,0,0,1.123,1.567,0,-1.52,0,-1.7,0,-1.625 7.5,0,0,2.123,2.567,0,-.82,0,-1.37,0,-.525 -32.5,-1.23,0,2.6234,1.678,0,-.5,0,-1.8,0,-2.35 -42.5,-1.23,0,1.6234,2.678,0,-.25,0,-1.18,0,-1.35","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_ZAND-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/8e2e3fd0-77f2-4b83-b0e4-bf99f3dcea60","106","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_ZANDIG-SOD","BODEM_ZANDIG","SOD","1","zandig","000,0.00000,0.00000,0.00000,1.75000,0.00000,-1.750000","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_ZANDIG-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/8be7466a-3c1d-4c5f-ac39-cb4c4bbb9037","98","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_GRIND-SOD","BODEM_GRIND","SOD","1","grind","0,4,1,10,10,.5,-3,.5,-6 0,9,1.5,10,10,.5,-9.5 0,3.5,2.5,10,10,1,-9 0,6.5,3,10,10,.5,-9.5 0,2,3.5,10,10,.5,-9.5 0,6,4.5,10,10,1,-9 0,2.5,5,10,10,1,-3.5,.5,-5 0,2.5,6,10,10,1,-5.5,1,-2.5 0,5.5,6.5,10,10,.5,-9.5 0,5.5,8,10,10,.5,-9.5 0,0,8.5,10,10,.5,-9.5 0,2.5,9,10,10,.5,-3.5,1,-5 90,1,2.5,10,10,.5,-4.5,.5,-4.5 90,1.5,4,10,10,.5,-9.5 90,2,9.5,10,10,.5,-9.5 90,2.5,6,10,10,1,-9 90,3,1.5,10,10,.5,-9.5 90,3.5,9.5,10,10,.5,-9.5 90,4,6.5,10,10,.5,-9.5 90,5.5,3.5,10,10,.5,-9.5 90,6,9.5,10,10,.5,-9.5 90,6.5,7,10,10,.5,-9.5 90,7,5,10,10,1,-9 90,7.5,3.5,10,10,.5,-9.5 90,8,5.5,10,10,.5,-9.5 90,8.5,0,10,10,.5,-6,1,-2.5 45,0,6,7.07106781,7.07106781,0.707,-3.5355,0.707,-4.9497,0.707,-3.535935623 45,3,2,7.07106781,7.07106781,0.707,-4.9497,0.707,-1.414,0.707,-5.657435623 45,.5,2,7.071067812,7.071067812,0.70710678,-9.19239,1.41421,-2.82842984 45,3.5,4,7.071067812,7.071067812,0.7071067,-2.828427,0.7071067,-9.899495223 45,3.5,6,7.071067812,7.071067812,0.7071067,-13.435028923 45,5.5,4,7.071067812,7.071067812,0.7071067,-13.435028923 45,7.5,5,7.071067812,7.071067812,0.7071067,-13.435028923 45,6,0,7.071067812,7.071067812,0.7071067,-13.435028923 135,3.5,0,7.071067812,7.071067812,0.7071067,-13.435028923 135,8.5,.5,7.071067812,7.071067812,0.707106,-9.899495,0.707106,-2.828428623 135,5.5,6.5,7.071067812,7.071067812,0.7071067,-13.435028923 135,2.5,9,7.071067812,7.071067812,0.7071067,-13.435028923 135,9,1.5,7.071067812,7.071067812,0.7071067,-13.435028923 135,5,2,7.071067812,7.071067812,0.7071067,-13.435028923 135,4,7,7.071067812,7.071067812,0.7071067,-13.435028923 135,9,6,7.071067812,7.071067812,0.7071067,-13.435028923 135,7.5,4,7.071067812,7.071067812,0.7071067,-13.435028923 135,4,4.5,7.071067812,7.071067812,0.7071067,-13.435028923 135,2,3.5,7.071067812,7.071067812,0.7071,-7.0710678,0.7071,-5.656867823 135,8,6,7.071067812,7.071067812,0.707106,-1.41421363,0.707106,-11.31371 26.5650512,6.5,.5,8.94427191,-4.472135955,1.118,-5.59,1.118,-14.53467977 26.5650512,9,3,8.94427191,-4.472135955,1.118,-10.062,1.118,-10.06267978 26.5650512,9.5,1.5,8.94427191,-4.472135955,1.1180339,-21.2426458 26.5650512,1.5,4.5,8.94427191,-4.472135955,1.1180339,-21.2426458 26.5650512,2.5,7,8.94427191,-4.472135955,1.1180339,-21.2426458 26.5650512,2,0,8.94427191,-4.472135955,1.1180339,-21.2426458 63.43494882,5,7,8.94427191,4.472135955,1.1180339,-21.2426458 63.43494882,4.5,1,8.94427191,4.472135955,1.1180339,-21.2426458 63.43494882,8.5,2,8.94427191,4.472135955,1.1180339,-21.2426458 63.43494882,.5,6.5,8.94427191,4.472135955,1.1180339,-21.2426458 153.43494882,6.5,3,8.94427191,4.472135955,1.1180339,-21.2426458 153.43494882,4,1,8.94427191,4.472135955,1.1180339,-21.2426458 153.43494882,1,3,8.94427191,4.472135955,1.1180339,-21.2426458","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_GRIND-SOD.pat"
"BODEM","http://digitalbuildingdata.tech/nlcs/def/de6eefa4-c600-4990-a01e-a5bf5c9839fc","99","http://digitalbuildingdata.tech/nlcs/def/efe1475d-0e96-4573-bcb8-77b9c52d5c13","AMO","","AMO-BODEM_HUMEUS-SOD","BODEM_HUMEUS","SOD","1","humeus","000,0.00000,0.00000,0.00000,2.50000,-0.5,2,-0.5","https://github.com/nl-digigo/NLCS/tree/main/arceringen/concept/5.1/AMO-BODEM_HUMEUS-SOD.pat"
