objectURI;hoofdgroepURI;hoofdgroep;id_nummer;omschrijving;kind_vanURI;kind_van;status;discipline;lw_bURI;lw_b;kl_bURI;kl_b;kl_b_aURI;kl_b_a;kl_b_gdURI;kl_b_gd;kl_b_gnURI;kl_b_gn;kl_b_vURI;kl_b_v;lt_bURI;lt_b;lw_nURI;lw_n;kl_nURI;kl_n;kl_n_aURI;kl_n_a;kl_n_gdURI;kl_n_gd;kl_n_gnURI;kl_n_gn;kl_n_vURI;kl_n_v;lt_nURI;lt_n;lw_tURI;lw_t;kl_tURI;kl_t;kl_t_aURI;kl_t_a;kl_t_gdURI;kl_t_gd;kl_t_gnURI;kl_t_gn;kl_t_vURI;kl_t_v;lt_tURI;lt_t;lw_vURI;lw_v;kl_vURI;kl_v;kl_v_aURI;kl_v_a;kl_v_gdURI;kl_v_gd;kl_v_gnURI;kl_v_gn;kl_v_vURI;kl_v_v;lt_vURI;lt_v;element;sobjectURI;sobject;aobjectURI;aobject;vrkl_kort
http://digitalbuildingdata.tech/nlcs/def/aa09cab8-6dc5-4203-8293-7a663dc340fe;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_DOORGANG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/5f4851ec-9a31-4494-827c-c66364f35eb8;SIE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_DOORGANG_SCHUIFPOORT-SO;;;
http://digitalbuildingdata.tech/nlcs/def/20609fa6-6915-4917-a2bf-3647c403f419;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/521b9727-a087-4c35-9de4-58e851cacf90;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/30256a35-e836-41fa-8889-d081443bd386;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/9048435f-567d-401e-acbc-6ed53d43dd11;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/820b9f28-f836-4997-8d06-99fba94b2c63;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/38d178ac-8780-455c-b338-03428fa63d5b;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/52b37ea0-dcb9-4dd0-8f65-d52ec0e026dc;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/73422ba0-c05e-4f08-a69c-304e00b6989c;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/0e163b8f-192e-44b7-8c40-38288e126485;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/55b00c88-5ecf-41f5-af00-e6f66773a9d2;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/350e83f5-6083-4da0-82e5-84c30c687bb9;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/49af9e89-9f46-49a6-824f-dc0d6fdd8bd9;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/2e7a8245-3d10-4a17-a1ef-b429667821cd;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/6625949d-b9da-462b-bb20-973158a0c0df;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/215f7889-85a6-4939-a752-5eedf09133ec;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/7115d610-8dea-4536-b4b7-90057fcf4562;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/a45a1fa3-6096-40fe-8327-140524bc9502;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/621cfb31-9c33-4238-8644-7ea065420148;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/c05b4967-55fd-4900-a09d-edc3c899a27c;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/018518d8-a074-4e66-99c9-c856f43b6bef;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/7a196645-b184-4679-b697-7cec805bbee1;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/f110f929-87d2-447f-b527-939d0960266b;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/f37d7976-2684-439f-8203-770ec8ef45e7;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/231df647-75a7-48cb-a698-0bcc4b62c746;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_STAAFMATHEKWERK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/0eb32261-4f6e-47b3-a4b8-8d34a846d34a;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_STAAFMATHEKWERK_HOOG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/953ae8e7-9990-45d2-b149-1cdf79a8e0fc;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_HEKWERK_STAAFMATHEKWERK_LAAG;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/52b12720-6acb-4425-99db-1455f850dd01;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_MUUR;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/c112436c-e82c-4b09-92cb-6421d70137f9;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;CONSTRUCTIEVE AFSCHEIDING_SCHUTTING;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/9be67492-ccc7-49c8-b3f6-95c4d86ac75b;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/4e05433f-4ff6-4675-a3ed-4d099798d38e;SIE-MEUBILAIR;;;
http://digitalbuildingdata.tech/nlcs/def/6988a06d-0489-4c44-a590-50a730ea4f03;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ABRI;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/4478af30-5217-42fe-b47d-70816e36631d;V-SIE-MEUBILAIR_ABRI-SO;;;
http://digitalbuildingdata.tech/nlcs/def/6988a06d-0489-4c44-a590-50a730ea4f03;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ABRI;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/40514293-b332-4774-9039-d381986c7fe0;SIE-MEUBILAIR_ABRI-SO;;;
http://digitalbuildingdata.tech/nlcs/def/d115142c-8550-47a3-92c5-3888c638ec24;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFMEERCONSTRUCTIE;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/5fd690c7-b66c-4759-8ede-4f35f69ac908;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVAL APART PLAATS;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/bf1c0fe3-e9de-411f-b4ae-7962d022652c;V-SIE-MEUBILAIR_AFVAL APART PLAATS-SO;;;
http://digitalbuildingdata.tech/nlcs/def/5fd690c7-b66c-4759-8ede-4f35f69ac908;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVAL APART PLAATS;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/e83b7e2b-7b2d-4b3a-be57-fe69078f94c3;SIE-MEUBILAIR_AFVAL APART PLAATS-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/fb7bf9b7-5024-4770-a5db-c74964287837;SIE-MEUBILAIR_AFVALBAK_02-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/14214676-81b8-4752-a06a-e14b04be2896;V-SIE-MEUBILAIR_AFVALBAK_02-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/c6b15719-ba35-4fd2-b002-04ddd317b2e4;V-SIE-MEUBILAIR_AFVALBAK-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/983ae987-6775-4b37-8bac-6def4f70d314;SIE-MEUBILAIR_AFVALBAK_01-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/99ad10a6-af96-4035-974f-27536c91c967;V-SIE-MEUBILAIR_AFVALBAK_01-SO;;;
http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_AFVALBAK;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/b3c68027-711b-47d5-a3ce-b211289dfe04;SIE-MEUBILAIR_AFVALBAK-SO;;;
http://digitalbuildingdata.tech/nlcs/def/663b71cf-1cb6-4d54-840f-29048d4e6c28;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ANTENNE;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/ade58fe8-4d1f-44c7-8f66-fb3e7e162a36;V-SIE-MEUBILAIR_ANTENNE-SO;;;
http://digitalbuildingdata.tech/nlcs/def/663b71cf-1cb6-4d54-840f-29048d4e6c28;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ANTENNE;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/1861f827-89b8-42a8-8b69-121641413a67;SIE-MEUBILAIR_ANTENNE-SO;;;
http://digitalbuildingdata.tech/nlcs/def/2cf00e76-bdab-4850-ae1c-c77eb5c6dc5c;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ANTIPARKEERVOORZIENING;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/731b52de-055e-4dc3-acc9-bd680aa84f51;SIE-MEUBILAIR_ANTIPARKEERVOORZIENING_PARKEERBEUGEL;;;
http://digitalbuildingdata.tech/nlcs/def/2cf00e76-bdab-4850-ae1c-c77eb5c6dc5c;http://digitalbuildingdata.tech/nlcs/def/27b56e60-4d27-442b-9b5b-65330f387d2f;IE;;MEUBILAIR_ANTIPARKEERVOORZIENING;;;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://digitalbuildingdata.tech/nlcs/def/bdc6effb-3ef8-40a8-940d-736c609f5361;V-SIE-MEUBILAIR_ANTIPARKEERVOORZIENING_PARKEERBEUGEL;;;
