"symboolURI,""id"",""sbibliotheek"",""sbibliotheekURI"",""fase"",""symbool"",""optie"",""fileURL"""
"http://digitalbuildingdata.tech/nlcs/def/6c92a4cf-2580-4fbd-83d5-ed5c70a7c24c,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""B"",""B-SRI-PUT_GWA_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-PUT_GWA_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8c37ce8c-f460-4c11-9c1d-26827921ed61,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_DEKSEL_ITR-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DEKSEL_ITR-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/e20257b8-0846-4ace-be92-8d23b4dc4fcc,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_DEKSEL_DRAINAGE_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DEKSEL_DRAINAGE_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/cdf4d9c0-e29c-487f-b086-084dfa0f26e5,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_DEKSEL_DRAINAGE-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DEKSEL_DRAINAGE-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/dfe1ce43-25bc-483f-b531-9b8387b85d8c,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_DEKSEL_DWA_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DEKSEL_DWA_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/08ef4d34-aa7a-4f31-a6e4-e237d73372b7,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_ITR_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_ITR_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/f756d862-feef-4092-a92f-d63d0c372769,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_GWA_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_GWA_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/6e63c77a-68e5-4ad4-8540-496189932ff6,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-UITLAATCONSTRUCTIE_UITSTROOMVOORZIENING-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-UITLAATCONSTRUCTIE_UITSTROOMVOORZIENING-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/331406b5-9c6f-4204-99dd-04192a337e1e,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""B"",""B-SRI-PUT_DRAIN_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-PUT_DRAIN_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/3e632ebf-a2a2-4a85-84e9-6302d6002037,"""",""SRI"",""http://digitalbuildingdata.tech/nlcs/def/7d78f17a-dc19-433f-924b-fa44e60d9558"",""V"",""V-SRI-PUT_DEKSEL_HWA-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DEKSEL_HWA-SO.dwg"""
