"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/0e26b3bb-5369-4b59-8ab4-7cfb00b63dec","347","RI","RI-UITLEGGER-SO","UITLEGGER","","SO","A,2.5,-1.8,1.8,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/7b9a6589-6343-4978-9fd0-6251089db2e3","348","RI","V-RI-UITLEGGER-SO","UITLEGGER","V","SO","A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,-1.8,1.8,-1.8,2.5,-1.8,1.8,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/3d456ee6-27ed-441f-b79c-01b5f529172a","350","RI","V-RI-AANSLUITLEIDING-SO","AANSLUITLEIDING","V","SO","A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,-1.8,2.5,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/ec059c1a-4167-4f39-b2f6-705dfff10f48","351","RI","RI-HWA-SO","HWA","","SO","A,3.00,-1.50"
"http://digitalbuildingdata.tech/nlcs/def/8ce59f66-7f00-4a1a-8df0-cb1859f25720","352","RI","V-RI-HWA-SO","HWA","V","SO","A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50"
"http://digitalbuildingdata.tech/nlcs/def/29b0c3f4-d668-46bb-90aa-998a371e6340","353","RI","RI-HWA_AANSLUITLEIDING-SO","HWA_AANSLUITLEIDING","","SO","A,1.50,-0.75"
"http://digitalbuildingdata.tech/nlcs/def/cbc04c68-8a6c-4222-9db0-6b804d001f8f","354","RI","V-RI-HWA_AANSLUITLEIDING-SO","HWA_AANSLUITLEIDING","V","SO","A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75"
"http://digitalbuildingdata.tech/nlcs/def/cfd6d84a-917e-4b50-8cd3-589d03613bd2","369","RI","RI-ITR-SO","ITR","","SO","A, 7.50, -1.50, 1.50, -1.50"
"http://digitalbuildingdata.tech/nlcs/def/be78fdb7-a482-429a-989e-b6e060563845","370","RI","V-RI-ITR-SO","ITR","V","SO","A, 3.75,[VERWIJDEREN2,NLCS.shx,s=0.5],3.75,-1.50,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-1.50"
"http://digitalbuildingdata.tech/nlcs/def/7ff6fa43-a33a-4ce3-87d4-ab45e4023312","371","RI","RI-ITR_AANSLUITLEIDING-SO","ITR_AANSLUITLEIDING","","SO","A, 3.75, -0.75, 0.75, -0.75"
"http://digitalbuildingdata.tech/nlcs/def/6a34e531-3cc0-474f-9092-102b5e9ff44f","372","RI","V-RI-ITR_AANSLUITLEIDING-SO","ITR_AANSLUITLEIDING","V","SO","A, 1.875,[VERWIJDEREN2,NLCS.shx,s=0.5],1.875,-0.75,0.375,[VERWIJDEREN2,NLCS.shx,s=0.5],0.375,-0.75"
"http://digitalbuildingdata.tech/nlcs/def/3fee085c-3724-47a3-8707-25e9945bde03","379","RI","RI-OVERIG-SO","OVERIG","","SO","A,5,-2,2,-2,0,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/32f32dd7-3095-43b8-9197-5fa775adda72","380","RI","V-RI-OVERIG-SO","OVERIG","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2,2,-2,0,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/798e931a-1724-4873-bb90-15a8e21597f3","381","RI","RI-AANSLUITLEIDING-SO","AANSLUITLEIDING","","SO","A,4,-4,0,-4,0,-4"
"http://digitalbuildingdata.tech/nlcs/def/1b7a0731-eb42-48d9-b781-f6764d889a3c","383","RI","RI-PERS-SO","PERS","","SO","A,7,-2,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,7,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/f010b26c-0212-4abe-bbcf-54f6473fa84d","384","RI","V-RI-PERS-SO","PERS","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[""P"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/f208fa0e-66e0-490f-a46d-3fa59fd9b599","385","RI","RI-LINING-SO","LINING","","SO","A,7.5,-3,0,-3,3,-3,3,-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/e48db4d3-6e11-46dd-8c88-a59ed5323fc9","400","RI","RI-TRANSPORTLEIDING-SO","TRANSPORTLEIDING","","SO","A,7,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,7,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/755ed759-2c9c-4d5c-a03b-6dfec5574804","401","RI","V-RI-TRANSPORTLEIDING-SO","TRANSPORTLEIDING","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/6777f1a6-4fdf-4012-b3db-4b8c0900cd17","403","RI","RI-VACUUM-SO","VACUUM","","SO","A,7,-2,[\""V\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,7,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/70060cbc-7042-4f28-948b-8d8849ee9e0e","404","RI","V-RI-VACUUM-SO","VACUUM","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[""V"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/1dcd4d0f-e5ce-4152-874f-a458899542dd","405","RI","RI-VOLSCHUIMEN-SO","VOLSCHUIMEN","","SO","A,0,[SCHUIM,NLCS.SHX,s=0.5],4"
"http://digitalbuildingdata.tech/nlcs/def/2b3f88a3-38cd-40da-83fa-78e38b67f8cc","406","RI","RI-DWA-SO","DWA","","SO","A,6.00,-3.00,0,-3.00"
"http://digitalbuildingdata.tech/nlcs/def/32bdfc5e-894c-4dd9-ba22-743a571f3c46","407","RI","V-RI-DWA-SO","DWA","V","SO","A,3.00,[VERWIJDEREN2,NLCS.shx,s=0.5],3.00,-3.00,0,-3.00"
"http://digitalbuildingdata.tech/nlcs/def/9b95ba9f-c866-430e-9549-a2d59bc262e0","408","RI","RI-DWA_AANSLUITLEIDING-SO","DWA_AANSLUITLEIDING","","SO","A,3.00,-1.50,0,-1.50"
"http://digitalbuildingdata.tech/nlcs/def/40b019d8-30c9-46dd-82b8-60b1a8fe5762","409","RI","V-RI-DWA_AANSLUITLEIDING-SO","DWA_AANSLUITLEIDING","V","SO","A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
"http://digitalbuildingdata.tech/nlcs/def/813d5657-949d-4154-8fec-9450cbe94715","422","RI","RI-LOZELEIDING-SO","LOZELEIDING","","SO","A,0.1,-8"
"http://digitalbuildingdata.tech/nlcs/def/577cd358-71ea-4313-9047-a3d8fe04e222","423","RI","V-RI-LOZELEIDING-SO","LOZELEIDING","V","SO","A,0.1,-4,[VERWIJDEREN2,NLCS.SHX,s=0.5],-4"
"http://digitalbuildingdata.tech/nlcs/def/a115036e-024d-4d91-90f8-27838046d36b","622","RI","RI-RWZI_TERREINRIOLERING-SO","RWZI_TERREINRIOLERING","","SO","A,6,-1.8,2.4,-1.8,1.8,-1.8,2.4,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/5dd2f2e1-a93c-4be9-beab-ba6d9e0770fc","623","RI","V-RI-RWZI_TERREINRIOLERING-SO","RWZI_TERREINRIOLERING","V","SO","A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,2.4,-1.8,1.8,-1.8,2.4,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/26deb651-4446-447f-8168-fba82e5293de","624","RI","RI-RWZI_PROCESLEIDING-SO","RWZI_PROCESLEIDING","","SO","A,6,-1.8,1.75,-1.8,1.75,-1.8,1.75,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/3fb8f9cf-40cd-415e-acdd-573b36010d98","625","RI","V-RI-RWZI_PROCESLEIDING-SO","RWZI_PROCESLEIDING","V","SO","A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.75,-1.8,1.75,-1.8,1.75,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/cdede825-d8d0-47c4-a8a3-3fcfa972eff9","626","RI","RI-RWZI_EFFLUENTIELEIDING-SO","RWZI_EFFLUENTIELEIDING","","SO","A,5,-2.4,2.4,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/89ff96d0-047d-4ed6-a98b-daedbf3e3291","627","RI","V-RI-RWZI_EFFLUENTIELEIDING-SO","RWZI_EFFLUENTIELEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2.4,2.4,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/6b0d2b34-a95b-4859-b159-ecebfcb7cec9","628","RI","RI-RWZI_INFLUENTIELEIDING-SO","RWZI_INFLUENTIELEIDING","","SO","A,5,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/febf0b67-99fb-461d-8e46-f084d1db1923","629","RI","V-RI-RWZI_INFLUENTIELEIDING-SO","RWZI_INFLUENTIELEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/fe73717b-8933-4148-91e7-c1e8f17ef8f4","630","RI","RI-RWZI_SLIBLEIDING-SO","RWZI_SLIBLEIDING","","SO","A,5,-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/210c77cc-71e0-43dc-991f-0ad8c3f88997","631","RI","V-RI-RWZI_SLIBLEIDING-SO","RWZI_SLIBLEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/a11486b0-5ffe-442d-b40f-e8f6235ca5c3","632","RI","RI-RWZI_DOCEERLEIDING-SO","RWZI_DOCEERLEIDING","","SO","A,5,-2.4,1.75,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/d1f2e895-6b0a-4b75-a5bd-344a40070e87","633","RI","V-RI-RWZI_DOCEERLEIDING-SO","RWZI_DOCEERLEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2.4,1.75,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/75d3eda9-9692-4fc3-8a29-2941e5372b5d","634","RI","RI-RWZI_LUCHTLEIDING-SO","RWZI_LUCHTLEIDING","","SO","A,5,-1.8,0,-1.8,0,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/34b48622-68cb-4969-a9c8-2190134b7d51","635","RI","V-RI-RWZI_LUCHTLEIDING-SO","RWZI_LUCHTLEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2.4,0,-2.4,0,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/884ad0eb-b584-47e4-b099-63af9c00d252","636","RI","RI-RWZI_TERREINWATERLEIDING-SO","RWZI_TERREINWATERLEIDING","","SO","A,12,-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/eea74a13-3170-47f9-84fe-94dddf901cfc","637","RI","V-RI-RWZI_TERREINWATERLEIDING-SO","RWZI_TERREINWATERLEIDING","V","SO","A,12,[VERWIJDEREN2,NLCS.SHX,x=-3,s=0.5],-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/d59b4d15-24f0-4ff4-83c8-b4027e2d68e0","638","RI","RI-RWZI_RECIRCULATIELEIDING-SO","RWZI_RECIRCULATIELEIDING","","SO","A,15,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5"
"http://digitalbuildingdata.tech/nlcs/def/6cbf40a4-1224-4819-872d-5b031fbfa3bb","639","RI","V-RI-RWZI_RECIRCULATIELEIDING-SO","RWZI_RECIRCULATIELEIDING","V","SO","A,7.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],7.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5"
"http://digitalbuildingdata.tech/nlcs/def/d2d7d334-ca3c-498a-976e-1a5156f89d95","640","RI","RI-RWZI_RETOURSLIBLEIDING-SO","RWZI_RETOURSLIBLEIDING","","SO","A,6,-1.8,1.75,-1.8,1.75,-1.8,1.75,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/053b9e05-cd39-495b-846d-7e2bab0f3482","641","RI","V-RI-RWZI_RETOURSLIBLEIDING-SO","RWZI_RETOURSLIBLEIDING","V","SO","A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.75,-1.8,1.75,-1.8,1.75,-1.8"
"http://digitalbuildingdata.tech/nlcs/def/8043c27c-0511-487a-b82c-0bd2909683dd","642","RI","RI-RWZI_SURPLUSSLEIDING-SO","RWZI_SURPLUSSLEIDING","","SO","A,9,-3.75,0,-3.75,0,-3.75,0,-3.75"
"http://digitalbuildingdata.tech/nlcs/def/c7301ef3-57ff-4a22-96f9-adcbe7e55935","643","RI","V-RI-RWZI_SURPLUSSLEIDING-SO","RWZI_SURPLUSSLEIDING","V","SO","A,4.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],4.5,-3.75,0,-3.75,0,-3.75,0,-3.75"
"http://digitalbuildingdata.tech/nlcs/def/c996ee85-4ebf-4c7f-8044-05acce35be89","644","RI","RI-RWZI_DRIJFLEIDING-SO","RWZI_DRIJFLEIDING","","SO","A,5,-4,0,-4"
"http://digitalbuildingdata.tech/nlcs/def/a24cb8df-8352-442a-b0e4-bf947f8663af","645","RI","V-RI-RWZI_DRIJFLEIDING-SO","RWZI_DRIJFLEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-4,0,-4,5,-4,0,-4"
"http://digitalbuildingdata.tech/nlcs/def/1b73c119-9c52-4e3d-aa78-c60d7f5c1852","646","RI","RI-RWZI_INGEDIKTSLIBLEIDING-SO","RWZI_INGEDIKTSLIBLEIDING","","SO","A,5,-2.4,0,-2.4,0,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/c6251cab-05d5-4ebe-806f-a8bf2fc9e083","647","RI","V-RI-RWZI_INGEDIKTSLIBLEIDING-SO","RWZI_INGEDIKTSLIBLEIDING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2.4,0,-2.4,0,-2.4"
"http://digitalbuildingdata.tech/nlcs/def/c5e29976-1e1f-44fb-94c4-03aab8441451","648","RI","RI-RWZI_IJZERCHLORIDELEIDING-SO","RWZI_IJZERCHLORIDELEIDING","","SO","A,16,-4,0,-2,2,-2,0,-4"
"http://digitalbuildingdata.tech/nlcs/def/48842685-dc9d-4520-9f12-c8a5b46aa5aa","649","RI","V-RI-RWZI_IJZERCHLORIDELEIDING-SO","RWZI_IJZERCHLORIDELEIDING","V","SO","A,8,[VERWIJDEREN2,NLCS.SHX,s=0.5],8,-4,0,-2,2,-2,0,-4"
"http://digitalbuildingdata.tech/nlcs/def/e7084ef0-6ecc-4113-bb37-6e31c7b4772f","650","RI","RI-RWZI_HOOFDPROCESLEIDING-SO","RWZI_HOOFDPROCESLEIDING","","SO","A,4,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/a95933f4-4533-44d3-82ab-763c227fe83f","651","RI","V-RI-RWZI_HOOFDPROCESLEIDING-SO","RWZI_HOOFDPROCESLEIDING","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/7006c965-57bd-4e42-8828-22e9516fa4c8","652","RI","RI-RWZI_KORTSLUITLEIDING-SO","RWZI_KORTSLUITLEIDING","","SO","A,2.5,-1,1,-1,1,-1"
"http://digitalbuildingdata.tech/nlcs/def/b733e979-e5b2-45cc-952d-a3fb6fd954dc","653","RI","V-RI-RWZI_KORTSLUITLEIDING-SO","RWZI_KORTSLUITLEIDING","V","SO","A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,-1,1,-1,1,-1"
"http://digitalbuildingdata.tech/nlcs/def/2d1a7893-0164-4a47-b702-af0e74b54844","654","RI","RI-RWZI_CIRCULATIELEIDING-SO","RWZI_CIRCULATIELEIDING","","SO","A,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/820d6ade-ad17-4220-89ce-98ff2abb0a6b","655","RI","V-RI-RWZI_CIRCULATIELEIDING-SO","RWZI_CIRCULATIELEIDING","V","SO","A,2,-2,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,-2"
"http://digitalbuildingdata.tech/nlcs/def/e1a615b6-d523-4781-9799-1edfa462de50","656","RI","RI-RWZI_CONDENSAATLEIDING-SO","RWZI_CONDENSAATLEIDING","","SO","A,16,-1,0,-1,0,-1"
"http://digitalbuildingdata.tech/nlcs/def/4a3b779d-a6c5-485d-be46-ff8dd79ec0fe","657","RI","V-RI-RWZI_CONDENSAATLEIDING-SO","RWZI_CONDENSAATLEIDING","V","SO","A,8,[VERWIJDEREN2,NLCS.SHX,s=0.5],8,-1,0,-1,0,-1"
"http://digitalbuildingdata.tech/nlcs/def/3e7a7925-2217-4ef9-afcf-7c320bacc7f0","738","RI","RI-VOLZANDEN-SO","VOLZANDEN","","SO","A,0,[SCHUIM,NLCS.SHX,s=0.5],4"
"http://digitalbuildingdata.tech/nlcs/def/2e160842-8899-485c-9bed-37efc1c4f5a4","739","RI","RI-OPHOOGTEBRENGEN-SO","OPHOOGTEBRENGEN","","SO","A,7.5,-3,0.75,-3,3,-3,0.75,-3"
"http://digitalbuildingdata.tech/nlcs/def/ebd80893-c3d0-4674-aef3-085433669597","740","RI","V-RI-OPHOOGTEBRENGEN-SO","OPHOOGTEBRENGEN","V","SO","A,3.75,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.75,-3,0.75,-3,3,-3,0.75,-3"
"http://digitalbuildingdata.tech/nlcs/def/eb71a053-7c8e-4078-8574-99f0a782af71","741","RI","V-RI-LINING-SO","LINING","V","SO","A,3.75,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.75,-3,0,-3,3,-3,0,-3"
"http://digitalbuildingdata.tech/nlcs/def/725c345a-eff6-4ba5-b27e-3d69e0891a23","742","RI","V-RI-VOLZANDEN-SO","VOLZANDEN","V","SO","A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
"http://digitalbuildingdata.tech/nlcs/def/3b8b2b13-bff9-41c3-beff-4169711a7612","743","RI","V-RI-VOLSCHUIMEN-SO","VOLSCHUIMEN","V","SO","A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
