"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/cb06eb7b-8ceb-478f-b5d0-74e254f8b8fe","675","KL","KL-VRI-SO","VRI","","SO","A,14,-1,[\""VRI\"",standard,U=0.0,x=-0.5,y=-.9,s=1],-5,30"
"http://digitalbuildingdata.tech/nlcs/def/23e7ab00-a638-478e-9615-2e016121f459","676","KL","V-KL-VRI-SO","VRI","V","SO","A,8,[VERWIJDEREN2,NLCS.SHX,s=0.5],8,[VERWIJDEREN2,NLCS.SHX,s=0.5],8,-1,[\""VRI\"",standard,U=0.0,x=-0.5,y=-.9,s=1],-5"
"http://digitalbuildingdata.tech/nlcs/def/e3b12056-9084-48a4-b937-8428e7e9bf5d","677","KL","KL-UWKS-SO","UWKS","","SO","A,14,-1,[\""UWKS\"",standard,U=0.0,x=-0.6,y=-.9,s=1],-5,30"
"http://digitalbuildingdata.tech/nlcs/def/1fc15f07-f3e5-4c93-8e12-771ee56e9b2e","678","KL","V-KL-UWKS-SO","UWKS","V","SO","A,8,[VERWIJDEREN2,NLCS.SHX,s=0.5],14,[VERWIJDEREN2,NLCS.SHX,s=0.5],8,-1,[\""UWKS\"",standard,U=0.0,x=-0.6,y=-.9,s=1],-5"
"http://digitalbuildingdata.tech/nlcs/def/275cbc29-d96e-4c33-afb9-bf2b164a8c7c","679","KL","KL-COMBIKABEL-SO","COMBIKABEL","","SO","A,5,-1,0,-1,5,-1"
"http://digitalbuildingdata.tech/nlcs/def/cd282779-c4c0-494c-a2ee-335d88af8a1e","680","KL","V-KL-COMBIKABEL-SO","COMBIKABEL","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-1,0,-1,5,-1"
"http://digitalbuildingdata.tech/nlcs/def/d515d1c2-dded-412d-be59-c61757ab7dd3","681","KL","KL-DATA_PRORAIL-SO","DATA_PRORAIL","","SO","A,4,-2,[\""PR\"",standard,U=0.0,s=1,r=0.0,x=-0.9,y=-0.5],-1,4,-1,[\""PR\"",standard,U=0.0,s=1,r=0.0,x=0,y=-0.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/51494f19-12b6-4a9a-8f6d-65e416b3ed56","682","KL","V-KL-DATA_PRORAIL-SO","DATA_PRORAIL","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,[\""PR\"",standard,U=0.0,s=1,r=0.0,x=-0.9,y=-0.5],-1,4,-1,[\""PR\"",standard,U=0.0,s=1,r=0.0,x=0,y=-0.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/9361c399-c488-4bb1-8209-fbe02cc14851","747","KL","V-KL-BUNDEL-SO","BUNDEL","V","SO","A,14,[VERWIJDEREN2,NLCS.shx,s=1],14,-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5"
"http://digitalbuildingdata.tech/nlcs/def/0f1aa54a-94a6-4066-b170-447055f948d7","748","KL","KL-OLIE-SO","OLIE","","SO","A,7,-0.5,[VERT,NLCS.SHX,s=0.5,r=0.0,x=0.75,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/3d0be3b1-d237-4d0f-b40c-7ef4a835385f","749","KL","V-KL-OLIE-SO","OLIE","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-0.5,[VERT,NLCS.SHX,s=0.5,r=0.0,x=0.75,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/89a1de3c-2849-490c-9ebe-f1cf1a6efae8","814","KL","V-KL-WARMTENET RETOUR-SO","WARMTENET RETOUR","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""WR"",NLCS-ISO,S=1,U=0.0,X=-0.85,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/7f2c681b-50ad-4ccf-8193-8d4a00dbefc6","815","KL","V-KL-TRACE-SO","TRACE","V","SO","A,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,-2"
