"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/b48ad002-8110-4082-9fd8-80ae002bd160","33","BV","V-BV-VARIOGUARD-SO","BVARIOGUARD","V","SO","A,0.5,-2,[VARIOGUARD,NLCS.SHX,x=-1,s=1],0.5,-1,[VERWIJDEREN2,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/4b343e90-f1a1-40a5-ac1a-b19093ffa24e","34","BV","BV-VARIOGUARD-SO","VARIOGUARD","","SO","A,0.5,-2,[VARIOGUARD,NLCS.SHX,x=-1,s=1],0.5"
"http://digitalbuildingdata.tech/nlcs/def/1de23ca6-c376-428c-8594-7281234a8ac4","35","BV","V-BV-A1-SO","BA1","V","SO","A,0.5,[STEPBARRIER-S,NLCS.SHX,x=.5,s=1],-1,[STEPBARRIER-S,NLCS.SHX,x=.5,s=1],-1,0.5,-1,[VERWIJDEREN2,NLCS.SHX,s=0.6],-1"
"http://digitalbuildingdata.tech/nlcs/def/1881c79d-6ce6-475e-9d0a-a47c59ebc1ea","36","BV","BV-A1-SO","A1","","SO","A,0.5,[STEPBARRIER-S,NLCS.SHX,x=.5,s=1],-1,[STEPBARRIER-S,NLCS.SHX,x=.5,s=1],-1,0.5"
"http://digitalbuildingdata.tech/nlcs/def/727fcd51-9358-4378-9d5d-0b401dc89f01","37","BV","V-BV-BEVER-SO","BBEVER","V","SO","A,0.5,[STEPBARRIER-B,NLCS.SHX,s=1],-1,[STEPBARRIER-B,NLCS.SHX,s=1],-1,0.5,-1,[VERWIJDEREN2,NLCS.SHX,s=0.6],-1"
"http://digitalbuildingdata.tech/nlcs/def/b918855a-f1ee-45c9-bf20-8786f8b59386","38","BV","BV-BEVER-SO","BEVER","","SO","A,0.5,[STEPBARRIER-B,NLCS.SHX,s=1],-1,[STEPBARRIER-B,NLCS.SHX,s=1],-1,0.5"
"http://digitalbuildingdata.tech/nlcs/def/de83ef1d-425b-49c5-8a90-3e3be6a36749","39","BV","BV-GELEIDERAIL-SO","GELEIDERAIL","","SO","A,10,-3,[GELEIDERAIL,NLCS.SHX,s=1],-3"
"http://digitalbuildingdata.tech/nlcs/def/9374c692-4ac3-4357-a513-1fbb1d2cb6a1","40","BV","V-BV-GELEIDERAIL-SO","BGELEIDERAIL","V","SO","A,5,[VERWIJDEREN2,NLCS.SHX,x=10.5,s=0.6],5,-3,[GELEIDERAIL,NLCS.SHX,s=1],-3"
"http://digitalbuildingdata.tech/nlcs/def/b3f2db1d-60aa-4ddf-b91c-7e52aa7e6d15","41","BV","BV-GELEIDERAIL_A-SO","GELEIDERAIL_A","","SO","A,2,-1,[GELEIDERAIL-A,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/41f0fda2-a614-40b7-aea7-b74e28a0bd61","42","BV","V-BV-GELEIDERAIL_A-SO","BGELEIDERAIL_A","V","SO","A,2,-1,[GELEIDERAIL-A,NLCS.SHX,s=0.5],-1,2,-1,[GELEIDERAIL-A,NLCS.SHX,s=0.5],-1,2,-1,[GELEIDERAIL-A,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/749c0a02-76a7-4782-9a62-2fd7973c362b","43","BV","BV-F2M40080-SO","F2M40080","","SO","A,2,-1,[F2M40080,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/da382c98-e332-43c9-be39-c47e927d0b1d","44","BV","V-BV-F2M40080-SO","BF2M40080","V","SO","A,2,-1,[F2M40080,NLCS.SHX,s=0.5],-1,2,-1,[F2M40080,NLCS.SHX,s=0.5],-1,2,-1,[F2M40080,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/41dab601-238a-4312-9c5f-8511d780da18","45","BV","BV-VLP2Z26780-SO","VLP2Z26780","","SO","A,2,-1,[VLP2Z26780,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/4dbf97f9-2478-403e-9779-aa33eb4f8292","46","BV","V-BV-VLP2Z26780-SO","BVLP2Z26780","V","SO","A,2,-1,[VLP2Z26780,NLCS.SHX,s=0.5],-1,2,-1,[VLP2Z26780,NLCS.SHX,s=0.5],-1,2,-1,[VLP2Z26780,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/fd6fb71c-9686-46da-9731-8a929c113d59","47","BV","BV-VLP2Z13380-SO","VLP2Z13380","","SO","A,2,-1,[VLP2Z13380,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/41418add-ee66-4279-81f0-69915c1ceff4","48","BV","V-BV-VLP2Z13380-SO","BVLP2Z13380","V","SO","A,2,-1,[VLP2Z13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2Z13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2Z13380,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/08ba9bc6-3003-4077-9e53-b62ab43aa8db","49","BV","BV-VLP2ZC13380-SO","VLP2ZC13380","","SO","A,2,-1,[VLP2ZC13380,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/c6192b4a-d49d-4c7f-b98c-dc49b61d90a7","50","BV","V-BV-VLP2ZC13380-SO","BVLP2ZC13380","V","SO","A,2,-1,[VLP2ZC13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2ZC13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2ZC13380,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/95e55702-f575-44e0-aabf-443545abc444","51","BV","BV-VLP1Z26760-SO","VLP1Z26760","","SO","A,2,-1,[VLP1Z26760,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/52fcb164-e4f1-416a-a741-2a535c2a6cc6","52","BV","V-BV-VLP1Z26760-SO","BVLP1Z26760","V","SO","A,2,-1,[VLP1Z26760,NLCS.SHX,s=0.5],-1,2,-1,[VLP1Z26760,NLCS.SHX,s=0.5],-1,2,-1,[VLP1Z26760,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/73188e21-7366-44de-beb8-9c173f6d653b","53","BV","BV-VLP1Z13360-SO","VLP1Z13360","","SO","A,2,-1,[VLP1Z13360,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/b4eb8007-548b-44c5-a72f-4bd719e756a9","54","BV","V-BV-VLP1Z13360-SO","BVLP1Z13360","V","SO","A,2,-1,[VLP1Z13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1Z13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1Z13360,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/f290ce2c-437f-4368-806a-66f3fb3fbcee","55","BV","BV-VLP1ZC13360-SO","VLP1ZC13360","","SO","A,2,-1,[VLP1ZC13360,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/abe73532-490a-41e9-bbd4-e8e2f49b051a","56","BV","V-BV-VLP1ZC13360-SO","BVLP1ZC13360","V","SO","A,2,-1,[VLP1ZC13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1ZC13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1ZC13360,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
