"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437","","","CONTINUOUS","CONTINUOUS","","",""
"http://digitalbuildingdata.tech/nlcs/def/270c7274-5fc6-4b2c-804f-0eeafcef2cd8","","","V-CONTINUOUS-SO","V-CONTINUOUS-SO","","",""
"http://digitalbuildingdata.tech/nlcs/def/5fbce959-d565-439b-ba2f-1657dab02ddf","75","GK","GK-BESCHOEIING-SO","BESCHOEIING","","SO","A,2.50,[CIRC1,NLCS,s=0.50,r=270],2.50"
"http://digitalbuildingdata.tech/nlcs/def/637bc5aa-f99f-480a-b805-058304718fb1","76","GK","V-GK-BESCHOEIING-SO","BESCHOEIING","V","SO","A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,[CIRC1,NLCS,s=0.50,r=270],1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25"
"http://digitalbuildingdata.tech/nlcs/def/61e4a12d-eefb-42d0-b8e0-3b0df4687ca6","780","GK","V-GK-DAMWAND-SO","DAMWAND","V","SO","A,1.00,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.00,[RH1,NLCS,s=0.25,y=0.25],-2.00,1.00,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.00"
"http://digitalbuildingdata.tech/nlcs/def/a61f3631-2381-4318-a797-dade099bba6d","782","GK","V-GK-PALENRIJ-SO","PALENRIJ","V","SO","A,0,-0.50,[CIRKEL,NLCS.SHX,s=0.50],0,[VERWIJDEREN2,NLCS.SHX,s=0.5],-0.50"
"http://digitalbuildingdata.tech/nlcs/def/30cf377a-3b95-4b0c-99d2-0b91ebae63eb","783","GK","GK-DAMWAND-SO","DAMWAND","","SO","A,2.00,[RH1,NLCS,s=0.25,y=0.25],-2.00,2.00"
"http://digitalbuildingdata.tech/nlcs/def/6d0aab5f-0e25-40d7-b2e7-aaef6a3f240d","785","GK","GK-PALENRIJ-SO","PALENRIJ","","SO","A,0,-0.50,[CIRKEL,NLCS.SHX,s=0.50],-0.50"
