"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437","","","CONTINUOUS","CONTINUOUS","","",""
"https://digitalbuildingdata.tech/nlcs/def/2f26c17b-c1d4-4801-9eff-1b53cc3c6b8a","754","AL","AL-AANZICHT-SO","AANZICHT","","SO","A,4,-.8,.8,-.8"
"https://digitalbuildingdata.tech/nlcs/def/ef78f732-b1f3-4a5d-8cc7-6051a9d8f572","755","AL","AL-WIJZIGING-SO","WIJZIGING","","SO","A,5,-1,1,-1"
"http://digitalbuildingdata.tech/nlcs/def/472b6144-39d6-4c45-afa9-84f3b501e0d9","8","AL","AL-TEKENBLADGRENS-SO","TEKENBLADGRENS","","SO","A,5,-1.5,1,-1.5,1,-1.5"
"https://digitalbuildingdata.tech/nlcs/def/c16fc15f-1755-47c3-83f0-0c24bfcb3730","877","AL","AL-DOORSNEDE-SO","DOORSNEDE","","SO","A,5,-1,1,-1"
