OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL_WILDTUNNEL,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,_,ECOTUNNEL,_,WILDTUNNEL,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL_WILDTUNNEL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,121,119
AS_PAD,*,-,**,-,AM,-,AS,_,PAD,,,,,,,,,,,-,G,,,,,*-**-AM-AS_PAD-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,79,40
AS_PAD_FIETSPAD,*,-,**,-,AM,-,AS,_,PAD,_,FIETSPAD,,,,,,,,,-,G,,,,,*-**-AM-AS_PAD_FIETSPAD-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,80,79
AS_PAD_FIETSPAD_CIRKEL,*,-,**,-,AM,-,AS,_,PAD,_,FIETSPAD,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_PAD_FIETSPAD_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,82,80
AS_PAD_FIETSPAD_RECHT,*,-,**,-,AM,-,AS,_,PAD,_,FIETSPAD,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_PAD_FIETSPAD_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,81,80
AS_PAD_RUITERPAD,*,-,**,-,AM,-,AS,_,PAD,_,RUITERPAD,,,,,,,,,-,G,,,,,*-**-AM-AS_PAD_RUITERPAD-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,86,79
AS_PAD_VOETPAD,*,-,**,-,AM,-,AS,_,PAD,_,VOETPAD,,,,,,,,,-,G,,,,,*-**-AM-AS_PAD_VOETPAD-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,83,79
AS_PAD_VOETPAD_CIRKEL,*,-,**,-,AM,-,AS,_,PAD,_,VOETPAD,_,CIRKEL,,,,,,,-,G,,,,,*-**-AM-AS_PAD_VOETPAD_CIRKEL-G,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,0.18,90,90,90,90,253,V-AM-AS-SO,0.18,90,90,90,90,253,AM-AS-SO,,,2.3,,,85,83
AS_PAD_VOETPAD_RECHT,*,-,**,-,AM,-,AS,_,PAD,_,VOETPAD,_,RECHT,,,,,,,-,G,,,,,*-**-AM-AS_PAD_VOETPAD_RECHT-G,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,0.18,50,50,50,50,253,V-AM-AS-SO,0.18,50,50,50,50,253,AM-AS-SO,,,2.3,,,84,83
AS_PUNTNUMMER,*,-,**,-,AM,-,AS,_,PUNTNUMMER,,,,,,,,,,,-,G/S,,,,SAM-ASPUNTNUMMER,*-**-AM-AS_PUNTNUMMER-G/S,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.5,,,41,40
AS_SLOOT,*,-,**,-,AM,-,AS,_,SLOOT,,,,,,,,,,,-,G,,,,,*-**-AM-AS_SLOOT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,3.0,,VERVALLEN,138,40
AS_SPOOR,*,-,**,-,AM,-,AS,_,SPOOR,,,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,87,40
AS_SPOOR_KRAAN,*,-,**,-,AM,-,AS,_,SPOOR,_,KRAAN,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR_KRAAN-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,5.0,,NIEUW,4034,87
AS_SPOOR_METRO,*,-,**,-,AM,-,AS,_,SPOOR,_,METRO,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR_METRO-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,4.0,,NIEUW,3088,87
AS_SPOOR_RAIL,*,-,**,-,AM,-,AS,_,SPOOR,_,RAIL,,,,,,,,,-,G,,,,,*-**-AM-AS_SPOOR_RAIL-G,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,0.18,10,10,10,10,253,V-AM-AS-SO,0.18,10,10,10,10,253,AM-AS-SO,,,2.3,,,88,87
