nlcs_term;nlcs_name;imbor_term;imbor_name;imbor_definition
http://digitalbuildingdata.tech/nlcs/term/2c2d9e5f-9e69-4ea9-bb76-1bcef84c762a;GRASPLAAT;https://data.crow.nl/imbor/term/8f65e5b4-046e-4ef1-bf72-a0679a7abf57;Betonstraatsteen;De betonstraatsteen is een straatsteen die als duurzame, goedkope, vervanging van de straatbaksteen is ontwikkeld.
http://digitalbuildingdata.tech/nlcs/term/39f82052-c600-425f-91c1-955e118f4682;BOOMROOSTER;https://data.crow.nl/imbor/term/42ee92eb-3324-4ac5-8fb8-49df4fa53666;Boomrooster;Een rooster dat rondom de voet van de boom wordt aangebracht en aansluit op de omringende verharding.
http://digitalbuildingdata.tech/nlcs/term/553057a7-7d88-4994-b88a-987332131c86;BORD;https://data.crow.nl/imbor/term/42ee92eb-3324-4ac5-8fb8-49df4fa53666;Boomrooster;Een rooster dat rondom de voet van de boom wordt aangebracht en aansluit op de omringende verharding.
http://digitalbuildingdata.tech/nlcs/term/bfd872b5-d2fd-4ee1-86d0-8ef7f7a564b6;LOOPPLANK;https://data.crow.nl/imbor/term/603a4596-7c7b-4db6-98e6-06807ec21c31;Loopplank;Een voorziening om kleinere dieren watergangen te laten oversteken.
http://digitalbuildingdata.tech/nlcs/term/ab35966a-81e4-4e81-90b7-2a8b374b032b;BUSHALTEBAND;https://data.crow.nl/imbor/term/ef5e1024-dcf1-4ec4-9798-eb891e6c7ef0;Bushalteband;Element dat de scheiding verzorgt tussen een rijbaan en de bestrating van een bushalte.
http://digitalbuildingdata.tech/nlcs/term/4f0980c0-f95c-4600-9a04-4380ca656b26;ROOD;https://data.crow.nl/imbor/term/51312053-2de4-4efd-9b48-2e2cf8f6de13;Rood;In het additieve kleursysteem een primaire kleur. In het subtractieve kleursysteem is het een secundaire kleur. Het is de complementaire kleur van cyaan.
http://digitalbuildingdata.tech/nlcs/term/ea08dc0c-2d68-42f8-b1d6-5cd4c402bd65;TUSSENLAAG;https://data.crow.nl/imbor/term/125ab3bd-c944-4eb8-b918-a6cf7d5da256;Asfaltverharding (tussenlaag);Gesloten verharding bestaande uit asfaltbeton of andere met bitumen gebonden materialen die niet aan het oppervlak gelegen is, maar juist een van de intermediaire lagen van de constructielagen vormt.
http://digitalbuildingdata.tech/nlcs/term/d770806c-f0f9-4949-8c71-f8e5b5005042;TUNNELBAK;https://data.crow.nl/imbor/term/6ffd7471-0eb5-4919-be8e-609abb602cca;Tunnelbak;Kunstwerk dat geheel of gedeeltelijk verdiept in het terrein is aangebracht, bestaande uit een vloer met wanden.
http://digitalbuildingdata.tech/nlcs/term/cea18d9a-0cb9-463d-bf4c-bb708c7db79b;SPOORTUNNELBAK;https://data.crow.nl/imbor/term/6ffd7471-0eb5-4919-be8e-609abb602cca;Tunnelbak;Kunstwerk dat geheel of gedeeltelijk verdiept in het terrein is aangebracht, bestaande uit een vloer met wanden.
http://digitalbuildingdata.tech/nlcs/term/d50fdf93-e86d-4ab5-9d6e-011813eb0be8;WEGVERKEERSTUNNELBAK;https://data.crow.nl/imbor/term/6ffd7471-0eb5-4919-be8e-609abb602cca;Tunnelbak;Kunstwerk dat geheel of gedeeltelijk verdiept in het terrein is aangebracht, bestaande uit een vloer met wanden.
http://digitalbuildingdata.tech/nlcs/term/def182e3-7359-4bc8-8ac2-2befc305ab00;UITTREEVOORZIENING;https://data.crow.nl/imbor/term/d17174c6-c3f3-4f70-8e32-919460f7f3cd;Fauna-uittreedplaats;Talud, trap, of ander schuin vlak tussen oppervlaktewater en oever. Een voorziening waarmee fauna vanuit oppervlaktewater het land op kan komen zodat de fauna minder risico loopt op verdrinking of minder belemmerd wordt in zijn bewegingen en migraties.
http://digitalbuildingdata.tech/nlcs/term/866e93f3-9c63-4873-ab11-5f1d7dae3232;LEI;https://data.crow.nl/imbor/term/a268338d-014a-4262-ac28-c51eea3416da;Leiboom;Boom die wordt beheerd door periodiek leiden. Leiden is het selecteren, buigen en aanbinden van gesteltakken en he verwijderen van niet-gewenste takken en twijgen.
http://digitalbuildingdata.tech/nlcs/term/ae855541-4d56-4fe6-8e3b-089997dd247b;GR;https://data.crow.nl/imbor/term/551afc7b-e2e3-4137-9bf0-bd0457198243;Groen;Een secundaire kleur bij de subtractieve kleurmenging. In het systeem van additieve kleurmenging is groen echter een van de primaire kleuren. Spectraal gezien zit de kleur groen tussen geel en cyaan in.
http://digitalbuildingdata.tech/nlcs/term/8e82b0b5-aa14-4524-9d70-ed70c80fa072;GROEN;https://data.crow.nl/imbor/term/551afc7b-e2e3-4137-9bf0-bd0457198243;Groen;Een secundaire kleur bij de subtractieve kleurmenging. In het systeem van additieve kleurmenging is groen echter een van de primaire kleuren. Spectraal gezien zit de kleur groen tussen geel en cyaan in.
http://digitalbuildingdata.tech/nlcs/term/ae855541-4d56-4fe6-8e3b-089997dd247b;GR;https://data.crow.nl/imbor/term/69b5ff11-3567-4adc-9fb5-5cd51e508612;Groen;Beheeromgeving voor registratie en inwinnen van gegevens, het beheren en inspecteren van groenarealen, van zowel punt-, lijn- als vlakobjecten.
http://digitalbuildingdata.tech/nlcs/term/d9d6d971-79e2-49b2-a923-1d95b67db3a9;PLANKEN;https://data.crow.nl/imbor/term/e3f12046-3136-4465-b228-257a647c42c9;Houten element;Verharding bestaand uit houten elementen.
http://digitalbuildingdata.tech/nlcs/term/eb235a06-7d84-4b83-a20a-650e6a24fce5;BLOEMBAK;https://data.crow.nl/imbor/term/e5e88d5a-b7bd-4874-b42b-46ea94998792;Planten in plantenbak;Plantenbak, ingeplant met vaste planten, éénjarige en/of tweejarige planten.
http://digitalbuildingdata.tech/nlcs/term/05c57ce7-a48d-42e5-a212-9c6bc966ba23;LANDHOOFD;https://data.crow.nl/imbor/term/0125a0a5-c1b2-4bc3-9cf1-a5eeebb0d560;Landhoofd;Ondersteuningsconstructie ter plaatse van een overgang van de aardebaan naar een kunstwerk.
http://digitalbuildingdata.tech/nlcs/term/b285bc50-0e9d-466c-acc3-9b803b2da7bb;DUIN;https://data.crow.nl/imbor/term/53f04507-97c0-497b-a79b-4ce593a478f7;Duin;Verhoging of heuvel van zand of fijne losse aarde en verpulverd gesteente opgeworpen door wind of door stromend water. (Bron: definities.geostandaarden.nl)
http://digitalbuildingdata.tech/nlcs/term/62df1bcc-8fa1-4a63-8c95-6c306ab4bdcb;FLOWBLOCK;https://data.crow.nl/imbor/term/b6453539-fc56-453c-8d96-134a987ad5d8;Rubber grastegel;Type gedetailleerd van elementenverharding, tegels. Rubberen grastegels worden vaak gebruikt om kwetsbare delen bij speelplekken te beschermen tegen kuilvorming.
http://digitalbuildingdata.tech/nlcs/term/62df1bcc-8fa1-4a63-8c95-6c306ab4bdcb;FLOWBLOCK;https://data.crow.nl/imbor/term/879e6047-799e-4c91-b512-2f686e563cf0;Rubber grastegel;Een vlakke soort elementenverharding, gemaakt van rubber, die aaneengesloten een oppervlak verhardt en (rasterachtige) openingen bevat waartussen gras kan groeien en ingezaaid kan worden.
http://digitalbuildingdata.tech/nlcs/term/ef8f09a9-329b-47ac-bc33-40599f6ceef8;PERRON;https://data.crow.nl/imbor/term/f5a5d32a-702e-40ce-ae7a-d6091d288154;Perron;Een perron is een platform bij een halte, een metrostation of een spoorwegstation dat het reizigers makkelijker maakt om in een bus, tram, metro of trein te stappen.
http://digitalbuildingdata.tech/nlcs/term/2dff7c8b-12db-4663-9238-8f37a19d1979;BREEDTE;https://data.crow.nl/imbor/term/aa95d128-e623-4509-b153-151837b8fa94;breedte;Breedte van het beheerobject.
http://digitalbuildingdata.tech/nlcs/term/2dff7c8b-12db-4663-9238-8f37a19d1979;BREEDTE;https://data.crow.nl/imbor/term/ffaf5ce3-da93-4db2-8715-a1313e166e1a;doorvaartbreedte;Doorvaartbreedte van het object of van een opening van het object.
http://digitalbuildingdata.tech/nlcs/term/7a06a8aa-591b-4a6c-9c6e-e0655341bfcb;AKKERBOUW;https://data.crow.nl/imbor/term/512ba611-eb4d-4301-b2d8-e0f8c6763557;Akkerbouw;Terreindeel in gebruik als akker, voor de teelt van akkerbouwgewassen. (Bron: definities.geostandaarden.nl). Een tak van landbouw waarbij veldgewassen worden geproduceerd, beheerd en verbeterd.
http://digitalbuildingdata.tech/nlcs/term/14042a64-ad50-463b-8bea-417d43e13f6e;DEBIETMETER;https://data.crow.nl/imbor/term/7358cfb5-d6c2-4650-826b-9c46bc17a5a9;Debietmeter;Een instrument dat de (afvoer)capaciteit van de volumestroom meet.
http://digitalbuildingdata.tech/nlcs/term/ab6c271d-5cfa-4f59-b379-fe106316210c;STEIGER;https://data.crow.nl/imbor/term/f00a7120-a8a0-48b4-8603-d5d62a3ecec6;Steiger;Vaste (niet drijvende) waterbouwkundige constructie voor het aanleggen van schepen en bedoeld om deze schepen vanaf de wal te laden en te lossen.
http://digitalbuildingdata.tech/nlcs/term/67c8f2f4-e3d4-4f9a-b43e-aa38aa236663;RASTERHEKWERK;https://data.crow.nl/imbor/term/7b087fef-c58f-44b3-a52c-f9c3e59e60a9;Gaashek;Scheiding gemaakt van een nauwe gaascontructie.
http://digitalbuildingdata.tech/nlcs/term/bf596550-58ca-44c3-8cb7-d54d1e7e6460;RASTER;https://data.crow.nl/imbor/term/7b087fef-c58f-44b3-a52c-f9c3e59e60a9;Gaashek;Scheiding gemaakt van een nauwe gaascontructie.
http://digitalbuildingdata.tech/nlcs/term/4d2955eb-a5c4-4cc4-bab2-3719e34ca25e;HAAG MET RASTER;https://data.crow.nl/imbor/term/7b087fef-c58f-44b3-a52c-f9c3e59e60a9;Gaashek;Scheiding gemaakt van een nauwe gaascontructie.
http://digitalbuildingdata.tech/nlcs/term/faca35cd-b451-4282-9bd5-bb7ebdbf371c;SCHRAAL;https://data.crow.nl/imbor/term/e48c67d3-a0c4-47d5-8724-8864608e9649;Schraal beton;Een mengsel van cement, zand, water en grof toeslagmateriaal met een laag cementgehalte dat wordt toegepast als fundering van betonverhardingen.
http://digitalbuildingdata.tech/nlcs/term/696ff04a-dd84-4429-8f98-8759ce686c55;TEGEL;https://data.crow.nl/imbor/term/aaee5bf7-37e9-4a1b-aecb-86b7f4029102;Tegel;Bestrating van tegels, een platte vaak vierkante betonnen steen.
http://digitalbuildingdata.tech/nlcs/term/696ff04a-dd84-4429-8f98-8759ce686c55;TEGEL;https://data.crow.nl/imbor/term/3266d48e-d2f2-4ea8-a12d-46cdac8e5940;Tegel;Een vlakke soort elementenverharding, dikwijls van een steensoort, die aaneengesloten een oppervlak verhardt.
http://digitalbuildingdata.tech/nlcs/term/97485517-e416-43e3-93c6-81160e005657;KNOT;https://data.crow.nl/imbor/term/561a4864-40cf-490b-9f8f-9742820cf8e0;Knotboom;Boom die wordt beheerd door periodiek knotten. Knotten is het verwijderen van het hout, staande op en rond de knot.
http://digitalbuildingdata.tech/nlcs/term/0f42b375-4a2d-494b-b1ef-05fd131ed759;BELIJNING;https://data.crow.nl/imbor/term/f5c53614-88b8-41ee-877b-55668bdc8fac;Veldbelijning;Belijning van een sportveld.
http://digitalbuildingdata.tech/nlcs/term/c519a7f5-1cfc-4e95-99ed-dccaf14d67ed;BEPLANTING;https://data.crow.nl/imbor/term/f5c53614-88b8-41ee-877b-55668bdc8fac;Veldbelijning;Belijning van een sportveld.
http://digitalbuildingdata.tech/nlcs/term/dc7fdadd-b46e-40f8-9f3a-a9ac8d1f3257;FV;https://data.crow.nl/imbor/term/4b2e4f9a-1b00-4d67-80c1-61ad27b1a40f;Faunavoorzieningen;Beheeromgeving voor toegepaste voorzieningen die schadelijke effecten op (niet-)beschermde soorten kunnen voorkomen of verminderen.
http://digitalbuildingdata.tech/nlcs/term/d565d5a6-dd89-4923-afc1-daba85b4eb9c;VASTE PLANTENVAK;https://data.crow.nl/imbor/term/27462769-f60f-40de-874d-9059b575394d;Vaste planten;Type van planten. Planten die langer dan twee jaar leven, in het voorjaar uitlopen, in de regel ’s zomers bloeien, in de herfst afsterven terwijl wortels overblijven om weer in het voorjaar uit te lopen.
http://digitalbuildingdata.tech/nlcs/term/df8f5274-bdff-4f2c-9fc4-b2456e54744d;BALUSTRADE;https://data.crow.nl/imbor/term/8ee862a0-acf7-4abd-85b7-72247a6cdcc1;Balustrade;Een balustrade is een open hekwerk of afzetting aan de rand van een overbrugging. Een balustrade beveiligt tegen het vallen.
http://digitalbuildingdata.tech/nlcs/term/87774044-59d5-4e05-8217-d708f0a3de37;ROOS;https://data.crow.nl/imbor/term/938940a9-18d2-4109-a0dc-1613f8550b6c;Struikrozen;Groenobject bestaande uit rozen niet-zijnde botanische rozen, heesterrozen (heesters) of bodembedekkende rozen (bodembedekkers). Struikrozen hebben een hoge sierwaarde, het beheer is gericht op het behoud van de sierwaarde.
http://digitalbuildingdata.tech/nlcs/term/78e67ed1-9bbc-497f-abca-7f68ce1180e1;VERKEERSLICHT;https://data.crow.nl/imbor/term/21574552-bcd2-414d-820a-c8d6a3973859;Verkeerslantaarn;Behuizing voor één of meer lichtbronnen in het verkeer inclusief alle elektronische componenten voor het juist richten en het beschermen van de lamp.
http://digitalbuildingdata.tech/nlcs/term/c346362f-4b89-41a1-b331-356e58b5ac19;DREMPEL;https://data.crow.nl/imbor/term/9ef221c5-8e42-4ce0-b274-2771e4ab2b2b;Verkeersdrempel;Gebruiksfunctie van een verhard object, verhoging in de rijbaan, bedoeld om het gemotoriseerde verkeer met een lage(re) snelheid te laten rijden. Toelichting: Sinds ongeveer 2000 beschikt de Nederlandse wegenbouw over technische mogelijkheden om drempels uit te voeren in een doorlopende asfaltverharding en dan zodanig dat deze een specifieke snelheid uitlokken bij circa 80 procent van het gemotoriseerde verkeer.
http://digitalbuildingdata.tech/nlcs/term/c346362f-4b89-41a1-b331-356e58b5ac19;DREMPEL;https://data.crow.nl/imbor/term/5c23991e-f7ab-4d4c-a205-da2307dcf790;Verkeersdrempel;Verhoging in de rijbaan, bedoeld om het gemotoriseerde verkeer met een lage(re) snelheid te laten rijden. Toelichting: Sinds ongeveer 2000 beschikt de Nederlandse wegenbouw over technische mogelijkheden om drempels uit te voeren in een doorlopende asfaltverharding en dan zodanig dat deze een specifieke snelheid uitlokken bij circa 80 procent van het gemotoriseerde verkeer.
http://digitalbuildingdata.tech/nlcs/term/ff7fcbdc-9967-4851-add3-973890fcdfa8;ABRI;https://data.crow.nl/imbor/term/4ce84096-1f66-4093-b852-1082e8bcf875;Abri;Een abri is een kleine, niet afgesloten wachtruimte voor het openbaar vervoer, zoals bij een bushalte, bus-, metro- of treinstation.
