omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
TEKENBLAD_KADER,,_,,_,AL,_,TEKENBLAD,_,KADER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7158aa53-1b03-40c5-bf95-8d31e2c72624,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d98ba953-a03b-42f3-aed2-88ac9595dd7a
TEKENBLAD_VERKLARING,,_,,_,AL,_,TEKENBLAD,_,VERKLARING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/836a066d-0781-4ce6-a760-4566c5dbfa5d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d98ba953-a03b-42f3-aed2-88ac9595dd7a
TEKENBLAD_WIJZIGINGSBLOK,,_,,_,AL,_,TEKENBLAD,_,WIJZIGINGSBLOK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1f26db84-c369-43cd-bc64-5af1eef71e7d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d98ba953-a03b-42f3-aed2-88ac9595dd7a
TEKENBLAD_SITUATIE,,_,,_,AL,_,TEKENBLAD,_,SITUATIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/afa7666b-1c23-4d4e-a6ca-f8a9d64324dc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d98ba953-a03b-42f3-aed2-88ac9595dd7a
TABEL_UITZETTING,,_,,_,AL,_,TABEL,_,UITZETTING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2a07028b-35c1-41ab-bd4b-5b10323b9cc4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70d43886-6cab-4bce-953f-47ca228122a0
TABEL_PLAATSBEPALING,,_,,_,AL,_,TABEL,_,PLAATSBEPALING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6ebdc1ea-8f81-4e96-91a1-2224c0e14571,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70d43886-6cab-4bce-953f-47ca228122a0
TABEL_BESTELTEKENINGEN,,_,,_,AL,_,TABEL,_,BESTELTEKENINGEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e2400392-419a-433d-9d86-2297cac8ca52,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70d43886-6cab-4bce-953f-47ca228122a0
TABEL_UITSLAG,,_,,_,AL,_,TABEL,_,UITSLAG,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fed3c62f-efe8-4aa8-8583-edf663b1bde4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70d43886-6cab-4bce-953f-47ca228122a0
TEKENBLADGRENS,,_,,_,AL,_,TEKENBLADGRENS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/82677c85-1aa0-4ea4-ad78-a9534476dc8e,
PROJECTGRENS,,_,,_,AL,_,PROJECTGRENS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/79a8ec2a-edba-4887-991e-a363797d29cd,
