omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
HULPCONSTRUCTIES,*,_,**,_,HU,_,HULPCONSTRUCTIES,_,,_,,_,,_,,_,,-,,-,,ACO,,*_**_HU_HULPCONSTRUCTIES,0.18,7,252,130,10,253,CONTINUOUS,0.35,7,252,130,10,253,CONTINUOUS,0.35,7,252,130,10,253,V-CONTINUOUS-SO,0.35,7,252,130,10,253,CONTINUOUS,,,2810,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d8c25d21-898c-4612-8c77-8ca8d07a8992,
