omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
SPOOR_LASSEN_BEKIST,*,_,**,_,SB,_,SPOOR,_,LASSEN,_,BEKIST,_,,_,,_,,-,,-,,,SSB-LAS_BEKIST,*_**_SB_SPOOR_LASSEN_BEKIST,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5304,5303.0,http://digitalbuildingdata.tech/nlcs/def/f8bfcbd3-455d-4c63-9072-8a84a84d0a44,http://digitalbuildingdata.tech/nlcs/def/57ce94c9-5de6-4737-aba2-e6367629f41c
SPOOR_LASSEN_ELEKTISCHE SCHEIDING,*,_,**,_,SB,_,SPOOR,_,LASSEN,_,ELEKTISCHE SCHEIDING,_,,_,,_,,-,,-,,,SSB-LAS_ELEKTISCHE SCHEIDING,*_**_SB_SPOOR_LASSEN_ELEKTISCHE SCHEIDING,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5308,5303.0,http://digitalbuildingdata.tech/nlcs/def/af207bbb-403d-42ca-a85e-f141b732099e,http://digitalbuildingdata.tech/nlcs/def/57ce94c9-5de6-4737-aba2-e6367629f41c
SPOOR_LASSEN_STOMP,*,_,**,_,SB,_,SPOOR,_,LASSEN,_,STOMP,_,,_,,_,,-,,-,,,SSB-LAS_STOMP-SO,*_**_SB_SPOOR_LASSEN_STOMP,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5310,5303.0,http://digitalbuildingdata.tech/nlcs/def/9f370b3f-3f8e-44fe-9032-8ad89429ca18,http://digitalbuildingdata.tech/nlcs/def/57ce94c9-5de6-4737-aba2-e6367629f41c
SPOOR_LASSEN_STOMP,*,_,**,_,SB,_,SPOOR,_,LASSEN,_,STOMP,_,,_,,_,,-,,-,,,SSB-LAS_STOMP,*_**_SB_SPOOR_LASSEN_STOMP,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5310,5303.0,http://digitalbuildingdata.tech/nlcs/def/9f370b3f-3f8e-44fe-9032-8ad89429ca18,http://digitalbuildingdata.tech/nlcs/def/57ce94c9-5de6-4737-aba2-e6367629f41c
SPOOR_LASSEN_THERMIET,*,_,**,_,SB,_,SPOOR,_,LASSEN,_,THERMIET,_,,_,,_,,-,,-,,,SSB-LAS_THERMIET,*_**_SB_SPOOR_LASSEN_THERMIET,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5311,5303.0,http://digitalbuildingdata.tech/nlcs/def/ace7828b-88b5-4870-9619-33cf38b1cb39,http://digitalbuildingdata.tech/nlcs/def/57ce94c9-5de6-4737-aba2-e6367629f41c
BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_SMA_ROOD,*,_,**,_,SB,_,BOVENBOUW,_,SPOORCONSTRUCTIE,_,ASFALT,_,SMA,_,ROOD,_,,-,,-,,,,*_**_SB_BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_SMA_ROOD,0.13,253,253,253,253,253,CONTINUOUS,0.18,12,12,12,12,12,CONTINUOUS,0.18,253,253,253,253,253,CONTINUOUS,0.18,12,12,12,12,12,CONTINUOUS,,,4360,4359.0,http://digitalbuildingdata.tech/nlcs/def/c0832424-236b-4ec4-908c-c01319208fa5,http://digitalbuildingdata.tech/nlcs/def/739f5889-a942-40ce-b038-d631d4c23dae
BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_AC11SURF_ROOD,*,_,**,_,SB,_,BOVENBOUW,_,SPOORCONSTRUCTIE,_,ASFALT,_,AC11SURF,_,ROOD,_,,-,,-,,,,*_**_SB_BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_AC11SURF_ROOD,0.13,253,253,253,253,253,CONTINUOUS,0.18,150,150,150,150,150,CONTINUOUS,0.18,253,253,253,253,253,CONTINUOUS,0.18,150,150,150,150,150,CONTINUOUS,,,4355,4354.0,http://digitalbuildingdata.tech/nlcs/def/ed6fe521-df8f-4e53-ac9c-f6145db56cf7,http://digitalbuildingdata.tech/nlcs/def/31e34354-f0c7-4f45-9194-5948bb4309e7
BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_STREETPRINT_ROOD,*,_,**,_,SB,_,BOVENBOUW,_,SPOORCONSTRUCTIE,_,ASFALT,_,STREETPRINT,_,ROOD,_,,-,,-,,,,*_**_SB_BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_STREETPRINT_ROOD,0.13,253,253,253,253,253,CONTINUOUS,0.18,42,42,42,42,42,CONTINUOUS,0.18,253,253,253,253,253,CONTINUOUS,0.18,42,42,42,42,42,CONTINUOUS,,,4362,4361.0,http://digitalbuildingdata.tech/nlcs/def/450e9400-e469-47b1-a0bc-ebfee0236c14,http://digitalbuildingdata.tech/nlcs/def/4ff83274-6b16-4937-aa0a-c1ce431f655e
BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_EVA_ROOD,*,_,**,_,SB,_,BOVENBOUW,_,SPOORCONSTRUCTIE,_,ASFALT,_,EVA,_,ROOD,_,,-,,-,,,,*_**_SB_BOVENBOUW_SPOORCONSTRUCTIE_ASFALT_EVA_ROOD,0.13,253,253,253,253,253,CONTINUOUS,0.18,122,122,122,122,122,CONTINUOUS,0.18,253,253,253,253,253,CONTINUOUS,0.18,122,122,122,122,122,CONTINUOUS,,,4357,4356.0,http://digitalbuildingdata.tech/nlcs/def/ca3417f1-12f0-4abe-b07f-9961235ee492,http://digitalbuildingdata.tech/nlcs/def/88a971a7-ac40-4858-83c8-d2b728f938f5
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_73C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,73C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_73C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4328,4324.0,http://digitalbuildingdata.tech/nlcs/def/6a0c5f50-e2fb-4d5a-acf3-8e45660eb4e1,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
