omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
DRI_DRAAGCONSTRUCTIE,*,_,**,_,IV,_,DRI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,*_**_IV_DRI_DRAAGCONSTRUCTIE,0.18,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,2539,2538.0,http://digitalbuildingdata.tech/nlcs/def/753c7ead-1159-4009-a803-f0428ee5afab,http://digitalbuildingdata.tech/nlcs/def/df140fff-48cc-41c2-9e98-6350883b31bb
SCHEPENTELLER,*,_,**,_,IV,_,SCHEPENTELLER,_,,_,,_,,_,,_,,-,,-,,,,*_**_IV_SCHEPENTELLER,0.18,170,170,170,170,254,CONTINUOUS,0.35,170,170,170,170,254,CONTINUOUS,0.35,170,170,170,170,254,V-CONTINUOUS-SO,0.35,170,170,170,170,254,CONTINUOUS,,,2945,,http://digitalbuildingdata.tech/nlcs/def/19b467bd-ada4-45cb-b12e-d8e25fd273fe,
LICHTOPSTAND,*,_,**,_,IV,_,LICHTOPSTAND,_,,_,,_,,_,,_,,-,,-,,,,*_**_IV_LICHTOPSTAND,0.18,170,172,170,170,253,CONTINUOUS,0.35,170,172,170,170,253,CONTINUOUS,0.35,170,172,170,170,253,V-CONTINUOUS-SO,0.35,170,172,170,170,253,CONTINUOUS,,,2544,,http://digitalbuildingdata.tech/nlcs/def/d611f5c9-29c1-49eb-9a5f-7d4bf3de054e,
DRI,*,_,**,_,IV,_,DRI,_,,_,,_,,_,,_,,-,,-,,,,*_**_IV_DRI,0.18,170,172,170,170,253,CONTINUOUS,0.35,170,172,170,170,253,CONTINUOUS,0.35,170,172,170,170,253,V-CONTINUOUS-SO,0.35,170,172,170,170,253,CONTINUOUS,,,2538,,http://digitalbuildingdata.tech/nlcs/def/df140fff-48cc-41c2-9e98-6350883b31bb,
