omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
GROND_PUIN,,_,,_,GW,_,GROND,_,PUIN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2d39061c-5a3c-47bf-a995-0174b4b1e2b5,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
GROND_SCHEIDINGLAAG,,_,,_,GW,_,GROND,_,SCHEIDINGLAAG,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5136f35f-ffed-498b-9c96-48d48bf65b55,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
SLEUF_INSTEEK,,_,,_,GW,_,SLEUF,_,INSTEEK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f4e88b3a-30fc-40cb-b289-53ff5322a91b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cf5dfda9-2b91-4c59-adc2-ad59d294ace4
SLEUF_BODEM,,_,,_,GW,_,SLEUF,_,BODEM,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0feafe07-13b1-4943-b5c5-c8ac1e50cf93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cf5dfda9-2b91-4c59-adc2-ad59d294ace4
DIJK_BERM,,_,,_,GW,_,DIJK,_,BERM,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6f78d761-064f-450a-91a2-30b8db1324c4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
DIJK_TALUD,,_,,_,GW,_,DIJK,_,TALUD,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f2c1c978-a349-4366-a923-708aabcdf409,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
DIJK_TALUD,,_,,_,GW,_,DIJK,_,TALUD,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/efeb8611-6301-46cb-9e6a-f3c172cc46fa,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
DIJK_KNIKLIJN,,_,,_,GW,_,DIJK,_,KNIKLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/49649bee-1d92-4f4b-ae25-73201fb93f6f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
DIJK_KNIKLIJN,,_,,_,GW,_,DIJK,_,KNIKLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e78be225-ac18-494e-9b54-376c306d542b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
DIJK_TEEN,,_,,_,GW,_,DIJK,_,TEEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed9a89f4-b142-45c8-8e11-a0b6545b3985,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
