omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
VRI_KABEL_MANTELBUIS,,_,,_,IW,_,VRI,_,KABEL,_,MANTELBUIS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c1183add-713a-4b6b-941e-3354efc99848,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_KABEL_TRACE,,_,,_,IW,_,VRI,_,KABEL,_,TRACE,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/590e3a53-f02e-4519-9312-8cab7c66fc6a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_KABEL_SIGNAAL,,_,,_,IW,_,VRI,_,KABEL,_,SIGNAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abe838a-6a8c-40b2-b7cc-e613a23f569a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_DETECTIE_PASSIEF,,_,,_,IW,_,VRI,_,DETECTIE,_,PASSIEF,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/89ea04f6-c0f5-471b-9ef6-b37d26821b25,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2
VRI_DETECTIE_LUS,,_,,_,IW,_,VRI,_,DETECTIE,_,LUS,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/321b5701-d3e4-43cf-a635-9ba7fea3fd99,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2
VRI_DRAAGCONSTRUCTIE_PAAL,,_,,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,PAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/512ebe24-9267-47fc-a32c-fd386ea943ab,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2fa8bd64-183c-48c8-99d2-4531bd89d2cf
VRI_DRAAGCONSTRUCTIE_PORTAAL,,_,,_,IW,_,VRI,_,DRAAGCONSTRUCTIE,_,PORTAAL,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/38e31490-89f7-43a9-80b1-f91fedd8087e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2fa8bd64-183c-48c8-99d2-4531bd89d2cf
VRI,,_,,_,IW,_,VRI,_,,_,,_,,_,,_,,-,,-,,,SIW-VRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89,
TDI,,_,,_,IW,_,TDI,_,,_,,_,,_,,_,,-,,-,,,SIW-TDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33cf95ba-76c3-4298-b78e-da9499b7096e,
VS,,_,,_,IW,_,VS,_,,_,,_,,_,,_,,-,,-,,,SIW-VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00,
TRAMSIGNALERING,,_,,_,IW,_,TRAMSIGNALERING,_,,_,,_,,_,,_,,-,,-,,,SIW-TRAMSIGNALERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1ff36128-fddc-41ee-b1ea-212f670d1e79,
VRI_KABEL,,_,,_,IW,_,VRI,_,KABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8c1a0407-eec0-47a6-9d60-6d72eac60be3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_DETECTIE,,_,,_,IW,_,VRI,_,DETECTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/892b61ee-ccef-499b-aeec-0bf279a4b6f2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_CAMERA,,_,,_,IW,_,VRI,_,CAMERA,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1d8b9850-8699-4ecf-ba60-e99395f39e5e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_AUTOMAAT,,_,,_,IW,_,VRI,_,AUTOMAAT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2f44454e-2a5a-48a6-a6b4-15a3fdae267b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_LANTAARN,,_,,_,IW,_,VRI,_,LANTAARN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2919efeb-2a57-4fdc-bd53-f04598f10e0f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5204748-297e-4be3-8e2f-dc9c087ced89
TDI_DRAAGCONSTRUCTIE,,_,,_,IW,_,TDI,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c7ca4e6d-cd60-4b7e-a184-24f2568fdf06,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33cf95ba-76c3-4298-b78e-da9499b7096e
DRIP_DRAAGCONSTRUCTIE,,_,,_,IW,_,DRIP,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5deb2ea7-94d6-482f-bc04-0ab96faae4e3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c
DRIP_KABEL,,_,,_,IW,_,DRIP,_,KABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e6c0140a-7f8b-4165-a2cc-6394f8e4eb93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c
VS_DRAAGCONSTRUCTIE,,_,,_,IW,_,VS,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ad718c51-924f-409c-a0be-f1876e78efa7,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00
DRIP,,_,,_,IW,_,DRIP,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c165180f-31f9-4a8c-9ec3-f6508a37814c,
DRIP,,_,,_,IW,_,DRIP,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3f12e52c-5213-4bee-85ba-efa4c88f49d6,
TELECOM,,_,,_,IW,_,TELECOM,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d3a1b633-803f-432f-ba0e-5fc849134c70,
