objectURI;hoofdgroepURI;hoofdgroep;id_nummer;omschrijving;kind_vanURI;kind_van;status;discipline;lw_bURI;lw_b;kl_bURI;kl_b;kl_b_aURI;kl_b_a;kl_b_gdURI;kl_b_gd;kl_b_gnURI;kl_b_gn;kl_b_vURI;kl_b_v;lt_bURI;lt_b;lw_nURI;lw_n;kl_nURI;kl_n;kl_n_aURI;kl_n_a;kl_n_gdURI;kl_n_gd;kl_n_gnURI;kl_n_gn;kl_n_vURI;kl_n_v;lt_nURI;lt_n;lw_tURI;lw_t;kl_tURI;kl_t;kl_t_aURI;kl_t_a;kl_t_gdURI;kl_t_gd;kl_t_gnURI;kl_t_gn;kl_t_vURI;kl_t_v;lt_tURI;lt_t;lw_vURI;lw_v;kl_vURI;kl_v;kl_v_aURI;kl_v_a;kl_v_gdURI;kl_v_gd;kl_v_gnURI;kl_v_gn;kl_v_vURI;kl_v_v;lt_vURI;lt_v;element;sobjectURI;sobject;aobjectURI;aobject;vrkl_kort;
http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1550;ARCHEOLOGIE;;;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/44903ad6-eec8-4c13-8300-3b730d05ae89;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1554;ARCHEOLOGIE_COUPE;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/711fd1e9-a2f2-4330-8585-0bc752c0e99c;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1556;ARCHEOLOGIE_GRONDSLAGPUNT;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/b3e917e5-6ee0-4166-b2e1-1490571600a2;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;3124;ARCHEOLOGIE_HISTORISCHE KERN;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/ae9860f1-740d-42ac-9536-570b4cce8ad5;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1555;ARCHEOLOGIE_KOLOMOPNAME;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/bf05d07c-658a-4e62-84a4-917d14468ca2;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1558;ARCHEOLOGIE_MEETLIJN;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/984e73b9-d84d-4b4c-87bb-25cca7ad3485;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1557;ARCHEOLOGIE_NAP;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
http://digitalbuildingdata.tech/nlcs/def/76ed318c-9046-4efe-bf95-385482001a36;http://digitalbuildingdata.tech/nlcs/def/6f49b1fc-fcaf-4169-a2ab-d6e5db04466e;MO;1553;ARCHEOLOGIE_SPOOR;http://digitalbuildingdata.tech/nlcs/def/d5474141-eb07-4e90-aefd-6bafcd8ab466;1550;*;**;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/c58e0600-c6b3-4b08-ac88-4c506f9f332b;MO-ARCHEOLOGIE-SO;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/0b6b2ec1-03b1-4053-97c4-2d8e20e332c1;92;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/cf718540-a6e5-4550-899c-e01d5fee1282;90;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/fa24f82e-2e35-4154-bbd3-3285c025f098;V-MO-ARCHEOLOGIE-SO;;;;;;;
