omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
KABELDOORVOER_MANTELBUIS,,_,,_,OV,_,KABELDOORVOER,_,MANTELBUIS,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a9397d13-8135-4ccf-8bcd-c67b48c9127c,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/724cbc96-ac7c-4a26-a34e-c9988f0d5434
KABELDOORVOER_KABELGOOT,,_,,_,OV,_,KABELDOORVOER,_,KABELGOOT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5f327c65-713d-4522-b7e7-d4459a645ff7,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/724cbc96-ac7c-4a26-a34e-c9988f0d5434
KABELDOORVOER_KABELKOKER,,_,,_,OV,_,KABELDOORVOER,_,KABELKOKER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/791e17b6-8a24-48fc-91ab-b3a94ae96ed3,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/724cbc96-ac7c-4a26-a34e-c9988f0d5434
TRACE_WENSTRACE,,_,,_,OV,_,TRACE,_,WENSTRACE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5db29a65-89a5-4715-a189-1d49ef878eb0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/bbabc50d-60e3-4c70-98d4-bdd7b30b603e
AARDING_AARDELECTRODE,,_,,_,OV,_,AARDING,_,AARDELECTRODE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/99981e10-e97a-4f50-a909-07f0c71bfbe1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/8d3c773b-ddb5-47df-8846-5c954fd7eb08
KABEL_SIGNAALKABEL,,_,,_,OV,_,KABEL,_,SIGNAALKABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/24e8f955-8e86-490b-8804-acc210b83837,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
KABEL_VOEDINGSKABEL,,_,,_,OV,_,KABEL,_,VOEDINGSKABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/938b93a0-15f0-4c45-b2b6-d46a61638955,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
KABEL_AANSLUITKABEL,,_,,_,OV,_,KABEL,_,AANSLUITKABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6be33f01-61b3-434f-a4d8-72c3ac0c2cd4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
KABEL_BUNDEL,,_,,_,OV,_,KABEL,_,BUNDEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4628356a-a5a8-4a41-9db6-c87fa32e2d5a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
KABEL_AARDING,,_,,_,OV,_,KABEL,_,AARDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/05add609-86d8-4ee9-9dd0-8e7ce2751894,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
