omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
OPENVERHARDING_PLANKEN,*,_,**,_,VH,_,OPENVERHARDING,_,PLANKEN,_,,_,,_,,_,,-,,-,,AVH-PLANKEN,SVH-PLANKEN,*_**_VH_OPENVERHARDING_PLANKEN,0.18,30,32,30,30,254,CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2521,2519,http://digitalbuildingdata.tech/nlcs/def/b149a023-4554-44c0-ab20-8013d44f2e83,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
OPENVERHARDING_KASSEIEN,*,_,**,_,VH,_,OPENVERHARDING,_,KASSEIEN,_,,_,,_,,_,,-,,-,,AVH-KASSEIEN,SVH-KASSEIEN,*_**_VH_OPENVERHARDING_KASSEIEN,0.18,90,92,90,90,254,CONTINUOUS,0.35,90,92,90,90,254,CONTINUOUS,0.25,90,92,90,90,254,V-CONTINUOUS-SO,0.25,90,92,90,90,254,CONTINUOUS,,,2490,2519,http://digitalbuildingdata.tech/nlcs/def/19786df9-5e37-4fe5-a191-a9ad18cd22cb,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
HALFVERHARDING_GESTABILISEERD GRAS,*,_,**,_,VH,_,HALFVERHARDING,_,GESTABILISEERD GRAS,_,,_,,_,,_,,-,,-,,AVH-GRAS_GESTABILISEERD,SVH-GRAS_GESTABILISEERD,*_**_VH_HALFVERHARDING_GESTABILISEERD GRAS,0.18,130,132,130,130,254,CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,2506,2511,http://digitalbuildingdata.tech/nlcs/def/b3a85b1d-49e2-43ab-9257-0e842ed89008,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
HALFVERHARDING_GRASPLAAT,*,_,**,_,VH,_,HALFVERHARDING,_,GRASPLAAT,_,,_,,_,,_,,-,,-,,AVH-GRASPLAAT,SVH-GRASPLAAT,*_**_VH_HALFVERHARDING_GRASPLAAT,0.18,130,132,130,130,254,CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,2509,2511,http://digitalbuildingdata.tech/nlcs/def/d67b61b9-a4a4-48d6-af2d-6898a4830b26,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
HALFVERHARDING_BESTORTING,*,_,**,_,VH,_,HALFVERHARDING,_,BESTORTING,_,,_,,_,,_,,-,,-,,AVH-BESTORTING,SVH-BESTORTING,*_**_VH_HALFVERHARDING_BESTORTING,0.18,130,132,130,130,254,CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,2483,2511,http://digitalbuildingdata.tech/nlcs/def/53674f1a-b87f-4dec-85ae-5eeefcf37975,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
FUNDERING_ZANDCEMENTSTABILISATIE,*,_,**,_,VH,_,FUNDERING,_,ZANDCEMENTSTABILISATIE,_,,_,,_,,_,,-,,-,,AVH-FUNDERING_ZANDCEMENTSTA-SOD,SVH-FUNDERING_ZANDCEMENTSTABILISATIE,*_**_VH_FUNDERING_ZANDCEMENTSTABILISATIE,0.18,7,252,7,7,254,CONTINUOUS,0.35,7,252,7,7,254,CONTINUOUS,0.25,7,252,7,7,254,V-CONTINUOUS-SO,0.25,7,252,7,7,254,CONTINUOUS,,,2504,2492,http://digitalbuildingdata.tech/nlcs/def/68674d6f-2e9a-4e3d-a897-2cf486810a87,http://digitalbuildingdata.tech/nlcs/def/283ae9af-836e-4bfd-9c81-11b667033421
GESLOTENVERHARDING_BETON,*,_,**,_,VH,_,GESLOTENVERHARDING,_,BETON,_,,_,,_,,_,,-,,-,,AVH-BETON,SVH-BETON,*_**_VH_GESLOTENVERHARDING_BETON,0.18,10,12,10,10,"132,132,132",CONTINUOUS,0.35,10,12,10,10,254,CONTINUOUS,0.25,10,12,10,10,254,V-CONTINUOUS-SO,0.25,10,12,10,10,254,CONTINUOUS,,,2484,3342,http://digitalbuildingdata.tech/nlcs/def/4753bbb3-483d-483d-a3fa-e8d3f8eed16b,http://digitalbuildingdata.tech/nlcs/def/f62a624f-5d4e-40a8-a5f7-d93881ba648a
GESLOTENVERHARDING_ASFALT,*,_,**,_,VH,_,GESLOTENVERHARDING,_,ASFALT,_,,_,,_,,_,,-,,-,,AVH-ASFALT,SVH-ASFALT,*_**_VH_GESLOTENVERHARDING_ASFALT,0.18,10,12,10,10,"132,132,132",CONTINUOUS,0.35,10,12,10,10,253,CONTINUOUS,0.25,10,12,10,10,253,V-CONTINUOUS-SO,0.25,10,12,10,10,253,CONTINUOUS,,,2464,3342,http://digitalbuildingdata.tech/nlcs/def/732a3652-299a-4442-8bc0-f2d2c144cade,http://digitalbuildingdata.tech/nlcs/def/f62a624f-5d4e-40a8-a5f7-d93881ba648a
OPENVERHARDING_STRAATBAKSTEEN,*,_,**,_,VH,_,OPENVERHARDING,_,STRAATBAKSTEEN,_,,_,,_,,_,,-,,-,,AVH-SBS,SVH-SBS,*_**_VH_OPENVERHARDING_STRAATBAKSTEEN,0.18,30,32,30,30,"173,173,173",CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2529,2519,http://digitalbuildingdata.tech/nlcs/def/1cc73567-2051-457d-abac-aae045f4fbd6,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
OPENVERHARDING_TEGEL,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,,_,,_,,_,,-,,-,,AVH-TEGEL,SVH-TEGEL,*_**_VH_OPENVERHARDING_TEGEL,0.18,30,32,30,30,"173,173,173",CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2531,2519,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
