omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
WAPENING,,_,,_,BC,_,WAPENING,_,,_,,_,,_,,_,,-,,-,,,SBC-WAPENING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/70fa8e91-3853-49d0-b7e3-6eecce163b1a,
BETONVORM_WERKVLOER,,_,,_,BC,_,BETONVORM,_,WERKVLOER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6f8f33c9-cf9a-496d-9b6e-29d8d1e6a10e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_PREFAB,,_,,_,BC,_,BETONVORM,_,PREFAB,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4a67af63-7e1f-4853-9d5b-fa994740a10a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_BALLAST,,_,,_,BC,_,BETONVORM,_,BALLAST,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d9794a65-516f-4f0b-8304-46d12dd1480d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_GEWAPEND,,_,,_,BC,_,BETONVORM,_,GEWAPEND,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/60716ea6-f903-4714-af91-7a56242a9e73,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_ONGEWAPEND,,_,,_,BC,_,BETONVORM,_,ONGEWAPEND,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a31fbbfa-8ff1-46c7-ada5-0ae4e936a0d0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_VSP,,_,,_,BC,_,BETONVORM,_,VSP,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/32c86848-743a-49ad-aa66-436530d4aac2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_IN HET WERK GESTORT,,_,,_,BC,_,BETONVORM,_,IN HET WERK GESTORT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/bce70576-b62c-4f27-b29b-ba0c81635abc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_OWB,,_,,_,BC,_,BETONVORM,_,OWB,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/20fff028-fc6b-4b52-a464-71e85b9cc22e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_LICHT,,_,,_,BC,_,BETONVORM,_,LICHT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/f56d1b13-7258-4314-858c-83be7fabf0a7,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
