omschrijving;status;underscore;discipline;underscore2;hoofdgroep;underscore3;object;underscore4;subobject01;underscore5;subobject02;underscore6;subobject03;underscore7;subobject04;underscore8;subobject05;streepje;bewerking;streepje2;schaal;aobject;sobject;laagnaam;lw_b;kl_b;kl_b_a;kl_b_gd;kl_b_gn;kl_b_v;lt_b;lw_n;kl_n;kl_n_a;kl_n_gd;kl_n_gn;kl_n_v;lt_n;lw_v;kl_v;kl_v_a;kl_v_gd;kl_v_gn;kl_v_v;lt_v;lw_t;kl_t;kl_t_a;kl_t_gd;kl_t_gn;kl_t_v;lt_t;vrkl_kort;vrkl_lang;id_nummer;kind_van;objectURI;kind_vanURI
WAPENING;*;_;**;_;BC;_;WAPENING;_;;_;;_;;_;;_;;-;;-;;;SBC-WAPENING;*_**_BC_WAPENING;0.18;170;252;130;150;254;CONTINUOUS;0.5;170;252;130;150;254;CONTINUOUS;0.5;170;252;130;150;254;V-CONTINUOUS-SO;0.7;170;252;130;150;254;CONTINUOUS;;;2727;;http://digitalbuildingdata.tech/nlcs/def/70fa8e91-3853-49d0-b7e3-6eecce163b1a;
BETONVORM;*;_;**;_;BC;_;BETONVORM;_;;_;;_;;_;;_;;-;;-;;ACO-BETON;;*_**_BC_BETONVORM;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2712;;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54;
WAPENING_BIJLEGWAPENING;*;_;**;_;BC;_;WAPENING;_;BIJLEGWAPENING;_;;_;;_;;_;;-;;-;;;;*_**_BC_WAPENING_BIJLEGWAPENING;0.18;150;252;160;130;254;CONTINUOUS;0.5;150;252;160;130;254;CONTINUOUS;0.5;150;252;160;130;254;V-CONTINUOUS-SO;0.7;150;252;160;130;254;CONTINUOUS;;;2729;2727.0;http://digitalbuildingdata.tech/nlcs/def/37823a5a-cb70-4eb9-98dc-8b0f44504ada;http://digitalbuildingdata.tech/nlcs/def/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_LOOPLIJN;*;_;**;_;BC;_;WAPENING;_;LOOPLIJN;_;;_;;_;;_;;-;;-;;;;*_**_BC_WAPENING_LOOPLIJN;0.18;10;252;10;10;254;CONTINUOUS;0.18;10;252;10;10;254;CONTINUOUS;0.18;10;252;10;10;254;V-CONTINUOUS-SO;0.18;10;252;10;10;254;CONTINUOUS;;;2731;2727.0;http://digitalbuildingdata.tech/nlcs/def/795180f6-0e2e-4b96-a70e-0a9bf52d900d;http://digitalbuildingdata.tech/nlcs/def/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_HOOFDWAPENING;*;_;**;_;BC;_;WAPENING;_;HOOFDWAPENING;_;;_;;_;;_;;-;;-;;;;*_**_BC_WAPENING_HOOFDWAPENING;0.18;170;252;130;140;254;CONTINUOUS;0.5;170;252;130;140;254;CONTINUOUS;0.5;170;252;130;140;254;V-CONTINUOUS-SO;0.7;170;252;130;140;254;CONTINUOUS;;;2728;2727.0;http://digitalbuildingdata.tech/nlcs/def/ad64b013-9079-4804-b233-9c2e8807b192;http://digitalbuildingdata.tech/nlcs/def/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_SUPPORT;*;_;**;_;BC;_;WAPENING;_;SUPPORT;_;;_;;_;;_;;-;;-;;;;*_**_BC_WAPENING_SUPPORT;0.18;7;252;7;7;254;CONTINUOUS;0.25;7;252;7;7;254;CONTINUOUS;0.25;7;252;7;7;254;V-CONTINUOUS-SO;0.25;7;252;7;7;254;CONTINUOUS;;;2730;2727.0;http://digitalbuildingdata.tech/nlcs/def/cee21910-c29d-4bbb-b757-1eb00ad03794;http://digitalbuildingdata.tech/nlcs/def/70fa8e91-3853-49d0-b7e3-6eecce163b1a
BETONVORM_VSP;*;_;**;_;BC;_;BETONVORM;_;VSP;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_VSP;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2715;2712.0;http://digitalbuildingdata.tech/nlcs/def/32c86848-743a-49ad-aa66-436530d4aac2;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_GEWAPEND;*;_;**;_;BC;_;BETONVORM;_;GEWAPEND;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_GEWAPEND;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;254;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2718;2712.0;http://digitalbuildingdata.tech/nlcs/def/60716ea6-f903-4714-af91-7a56242a9e73;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_LICHT;*;_;**;_;BC;_;BETONVORM;_;LICHT;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_LICHT;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;252;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2713;2712.0;http://digitalbuildingdata.tech/nlcs/def/f56d1b13-7258-4314-858c-83be7fabf0a7;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_PREFAB;*;_;**;_;BC;_;BETONVORM;_;PREFAB;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_PREFAB;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;253;CONTINUOUS;;;2714;2712.0;http://digitalbuildingdata.tech/nlcs/def/4a67af63-7e1f-4853-9d5b-fa994740a10a;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_BALLAST;*;_;**;_;BC;_;BETONVORM;_;BALLAST;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_BALLAST;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2720;2712.0;http://digitalbuildingdata.tech/nlcs/def/d9794a65-516f-4f0b-8304-46d12dd1480d;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_OWB;*;_;**;_;BC;_;BETONVORM;_;OWB;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_OWB;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2717;2712.0;http://digitalbuildingdata.tech/nlcs/def/20fff028-fc6b-4b52-a464-71e85b9cc22e;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_ONGEWAPEND;*;_;**;_;BC;_;BETONVORM;_;ONGEWAPEND;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_ONGEWAPEND;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2719;2712.0;http://digitalbuildingdata.tech/nlcs/def/a31fbbfa-8ff1-46c7-ada5-0ae4e936a0d0;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_WERKVLOER;*;_;**;_;BC;_;BETONVORM;_;WERKVLOER;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_WERKVLOER;0.18;10;253;10;10;254;CONTINUOUS;0.18;10;253;10;10;254;CONTINUOUS;0.18;10;253;10;10;254;V-CONTINUOUS-SO;0.18;10;253;10;10;254;CONTINUOUS;;;2721;2712.0;http://digitalbuildingdata.tech/nlcs/def/6f8f33c9-cf9a-496d-9b6e-29d8d1e6a10e;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
BETONVORM_IN HET WERK GESTORT;*;_;**;_;BC;_;BETONVORM;_;IN HET WERK GESTORT;_;;_;;_;;_;;-;;-;;;;*_**_BC_BETONVORM_IN HET WERK GESTORT;0.18;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;CONTINUOUS;0.25;40;253;90;10;254;V-CONTINUOUS-SO;0.25;40;253;90;10;254;CONTINUOUS;;;2880;2712.0;http://digitalbuildingdata.tech/nlcs/def/bce70576-b62c-4f27-b29b-ba0c81635abc;http://digitalbuildingdata.tech/nlcs/def/3f4cb0ab-7804-4a3f-8a99-585225e3fb54
VOORSPANNING_SUPPORT;*;_;**;_;BC;_;VOORSPANNING;_;SUPPORT;_;;_;;_;;_;;-;;-;;;;*_**_BC_VOORSPANNING_SUPPORT;0.18;7;252;7;7;254;CONTINUOUS;0.25;7;254;7;7;254;CONTINUOUS;0.18;7;252;7;7;254;V-CONTINUOUS-SO;0.18;7;252;7;7;254;CONTINUOUS;;;2739;2732.0;http://digitalbuildingdata.tech/nlcs/def/6285f5b6-77b6-47fc-93a9-ef21512a9fe4;http://digitalbuildingdata.tech/nlcs/def/f388d713-909d-46fe-9591-f7bf6eff2b77
AANGRENZENDE CONSTRUCTIE;*;_;**;_;BC;_;AANGRENZENDE CONSTRUCTIE;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_AANGRENZENDE CONSTRUCTIE;0.18;7;253;7;20;253;CONTINUOUS;0.18;7;253;7;20;253;CONTINUOUS;0.18;7;253;7;20;253;V-CONTINUOUS-SO;0.18;7;253;7;20;253;CONTINUOUS;;;2740;;http://digitalbuildingdata.tech/nlcs/def/ef5558e0-000b-44d5-8d2a-d5c7b51fa1ed;
OPLEGBLOK;*;_;**;_;BC;_;OPLEGBLOK;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_OPLEGBLOK;0.18;30;252;30;30;254;CONTINUOUS;0.18;30;254;30;30;254;CONTINUOUS;0.18;30;252;30;30;254;V-CONTINUOUS-SO;0.18;30;252;30;30;254;CONTINUOUS;;;2726;;http://digitalbuildingdata.tech/nlcs/def/0b3b6bfe-e1bd-487e-b7a0-a69a2f05460b;
VOORSPANNING;*;_;**;_;BC;_;VOORSPANNING;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_VOORSPANNING;0.18;180;252;200;190;254;CONTINUOUS;0.5;180;254;200;190;254;CONTINUOUS;0.5;180;252;200;190;254;V-CONTINUOUS-SO;0.5;180;252;200;190;254;CONTINUOUS;;;2732;;http://digitalbuildingdata.tech/nlcs/def/f388d713-909d-46fe-9591-f7bf6eff2b77;
LEVENSDUURVERLENGENDE MAATREGEL;*;_;**;_;BC;_;LEVENSDUURVERLENGENDE MAATREGEL;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_LEVENSDUURVERLENGENDE MAATREGEL;0.18;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2746;;http://digitalbuildingdata.tech/nlcs/def/3271d079-7305-4144-9330-33efb5869463;
SLOOPLIJN;*;_;**;_;BC;_;SLOOPLIJN;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_SLOOPLIJN;0.18;10;252;10;10;254;BC-SLOOPLIJN-SO;0.18;10;252;10;10;254;BC-SLOOPLIJN-SO;0.18;10;252;10;10;254;BC-SLOOPLIJN-SO;0.18;10;252;10;10;254;BC-SLOOPLIJN-SO;;;2723;;http://digitalbuildingdata.tech/nlcs/def/ee179ed5-1f4e-4daf-8de6-ea549afa07fd;
STORTNAAD;*;_;**;_;BC;_;STORTNAAD;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_STORTNAAD;0.18;10;252;10;10;254;BC-STORTNAAD-SO;0.18;10;252;10;10;254;BC-STORTNAAD-SO;0.18;10;252;10;10;254;V-BC-STORTNAAD-SO;0.18;10;252;10;10;254;BC-STORTNAAD-SO;;;2722;;http://digitalbuildingdata.tech/nlcs/def/776e2727-2419-4b54-90c4-695289c00064;
REPARATIES;*;_;**;_;BC;_;REPARATIES;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_REPARATIES;0.18;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2745;;http://digitalbuildingdata.tech/nlcs/def/304ab180-2472-4a4b-9098-0340adc92860;
ITSO;*;_;**;_;BC;_;ITSO;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_ITSO;0.18;30;252;30;30;254;CONTINUOUS;0.18;30;252;30;30;254;CONTINUOUS;0.18;30;252;30;30;254;V-CONTINUOUS-SO;0.18;30;252;30;30;254;CONTINUOUS;;;2725;;http://digitalbuildingdata.tech/nlcs/def/26fe25ca-7a7e-4d3c-99cd-5c0d8035ba5f;
DILATATIE;*;_;**;_;BC;_;DILATATIE;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_DILATATIE;0.18;7;253;7;20;253;CONTINUOUS;0.18;7;253;7;20;253;CONTINUOUS;0.18;7;253;7;20;253;V-CONTINUOUS-SO;0.18;7;253;7;20;253;CONTINUOUS;;;3009;;http://digitalbuildingdata.tech/nlcs/def/5986ac17-417d-42e0-89db-f84397d75aad;
OVERIGMATERIAAL;*;_;**;_;BC;_;OVERIGMATERIAAL;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_OVERIGMATERIAAL;0.18;7;253;7;20;255;CONTINUOUS;0.18;7;253;7;20;255;CONTINUOUS;0.18;7;253;7;20;255;V-CONTINUOUS-SO;0.18;7;253;7;20;255;CONTINUOUS;;;2744;;http://digitalbuildingdata.tech/nlcs/def/afdc34f8-5008-4a3c-9d63-ac750a16465d;
VOEGPROFIEL;*;_;**;_;BC;_;VOEGPROFIEL;_;;_;;_;;_;;_;;-;;-;;;;*_**_BC_VOEGPROFIEL;0.18;30;252;30;30;254;CONTINUOUS;0.18;30;252;30;30;254;CONTINUOUS;0.18;30;252;30;30;254;V-CONTINUOUS-SO;0.18;30;252;30;30;254;CONTINUOUS;;;2724;;http://digitalbuildingdata.tech/nlcs/def/eb27111b-7e14-4597-a21c-abe2841941e2;
