symboolURI;id;sbibliotheek;sbibliotheekURI;fase;symbool;optie;fileURL
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/dcfce20c-3c30-4754-97be-e2a1d06dd120;;SKL;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/af14b1c9-452b-4cea-9f13-a9b9921c9163;;SKL-PUT_SCHOUW_550X550-S;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SKL/SKL-PUT_SCHOUW_550X550-S.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/553132e5-79ed-437e-b0c9-e9619fb77a21;;SRI;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558;;SRI-KOLK-TROTTOIR_03-SO;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-KOLK-TROTTOIR_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/83d9dbe6-82c5-4509-8581-50408f8fc7a4;;SRI;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558;;B-SRI-KOLK-TROTTOIR_01-SO;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-KOLK-TROTTOIR_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9ce73ca1-4013-4319-9a5b-29de62834dbe;;SRI;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558;;V-SRI-KOLK_TROTTOIR_01;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-KOLK_TROTTOIR_01.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1d33eb0f-0a9f-4fa6-8650-c6fbeafe7803;;SVH;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093;;SVH-ANTIPARKEERELEMENT_JUMBOBLOK;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-ANTIPARKEERELEMENT_JUMBOBLOK.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d43f068c-685d-4a13-ab64-6f0efa7c361c;;SRI;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558;;B-SRI-KOLK_TROTTOIR_03-SO;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-KOLK_TROTTOIR_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/05dc4e50-b05e-42fd-945d-5c2010cbed23;;SVH;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093;;V-SVH-ANTIPARKEERELEMENT_JUMBOBLOK;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/V-SVH-ANTIPARKEERELEMENT_JUMBOBLOK.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/84024757-de77-413d-a715-2155b0ade947;;SRI;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558;;SRI-KOLK-TROTTOIR_01-SO;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-KOLK-TROTTOIR_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/50e18eea-1995-4bb6-ad48-727b7a2d7370;5316.0;SSB;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a53ed27b-2e60-4a75-916f-17213f0e6095;;SSB-DWARSLIGGER_HOUTEN;D;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/SSB-DWARSLIGGER_HOUTEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6c4b21e9-e9c4-4d08-8950-83f3c145105f;5318.0;SSB;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a53ed27b-2e60-4a75-916f-17213f0e6095;;SSB-DWARSLIGGER_KUNSTSTOF;D;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/SSB-DWARSLIGGER_KUNSTSTOF.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/794bcebc-02d2-4b6d-8110-60b48de5a307;5322.0;SSB;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a53ed27b-2e60-4a75-916f-17213f0e6095;;SSB-DWARSLIGGER_MONO_GROEFRAIL_BALLASTBAAN;D;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/SSB-DWARSLIGGER_MONO_GROEFRAIL_BALLASTBAAN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fa82e552-5d18-4821-bcd8-f6fb9bde72ee;5324.0;SSB;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a53ed27b-2e60-4a75-916f-17213f0e6095;;SSB-DWARSLIGGER_MONO_VIGNOLERAIL_BALLASTBAAN;D;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/SSB-DWARSLIGGER_MONO_VIGNOLERAIL_BALLASTBAAN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3d0c9074-fcf9-4c9f-9ca5-9f249b3ba682;5466.0;SVH;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093;V;SVH-ANTIPARKEERELEMENT_SCHAMPBLOK_650X450X400;;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-ANTIPARKEERELEMENT_SCHAMPBLOK_650X450X400.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/096aff49-4f7c-43e2-aec4-c96a44435956;752.0;SIE;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e;V;V-SIE-CONSTRUCTIEVE AFSCHEIDINGEN_HEKWERK_DOORGANG_DRAAIPOORT;SO;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/V-SIE-CONSTRUCTIEVE AFSCHEIDINGEN_HEKWERK_DOORGANG_DRAAIPOORT.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33c16bf6-81ec-4e45-ba2e-c1559ba4052f;753.0;SIE;http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e;V;V-SIE-CONSTRUCTIEVE AFSCHEIDINGEN_HEKWERK_DOORGANG_SCHUIFPOORT;SO;https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/V-SIE-CONSTRUCTIEVE AFSCHEIDINGEN_HEKWERK_DOORGANG_SCHUIFPOORT.dwg
