"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER_POER","*","_","**","_","VW","_","BEWEGWIJZERING","_","DRAAGCONSTRUCTIE","_","UITHOUDER","_","POER","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER_POER","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2568","2567","http://digitalbuildingdata.tech/nlcs/def/9669fd96-6e86-490b-8fd4-6c03d2c8a863","http://digitalbuildingdata.tech/nlcs/def/0f07544c-010d-464f-bc0f-252b5469f70c"
"MARKERING_LANGS_STREEP_DOORGETROKKEN","*","_","**","_","VW","_","MARKERING","_","LANGS","_","STREEP","_","DOORGETROKKEN","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_LANGS_STREEP_DOORGETROKKEN","0.13","7","7","7","7","7","CONTINUOUS","0.13","7","7","7","7","7","CONTINUOUS","0.13","7","7","7","7","7","V-CONTINUOUS-SO","0.13","7","7","7","7","7","CONTINUOUS","","","2580","2579","http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1","http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"
"MARKERING_DWARS_STOPSTREEP_015","*","_","**","_","VW","_","MARKERING","_","DWARS","_","STOPSTREEP","_","015","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_STOPSTREEP_015","0.13","7","7","7","7","7","CONTINUOUS","0.13","7","7","7","7","7","CONTINUOUS","0.13","7","7","7","7","7","V-CONTINUOUS-SO","0.13","7","7","7","7","7","CONTINUOUS","","","2627","2623","http://digitalbuildingdata.tech/nlcs/def/9f8cbb7c-ca5f-442c-b496-d85da612af98","http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"
"MARKERING_DWARS_STOPSTREEP_050","*","_","**","_","VW","_","MARKERING","_","DWARS","_","STOPSTREEP","_","050","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_STOPSTREEP_050","0.50","7","7","7","7","7","CONTINUOUS","0.50","7","7","7","7","7","CONTINUOUS","0.50","7","7","7","7","7","V-CONTINUOUS-SO","0.50","7","7","7","7","7","CONTINUOUS","","","2626","2623","http://digitalbuildingdata.tech/nlcs/def/da339f68-8a94-4683-9f86-a742a3444c85","http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_POER","*","_","**","_","VW","_","BEWEGWIJZERING","_","DRAAGCONSTRUCTIE","_","PORTAAL","_","POER","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_POER","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2566","2565","http://digitalbuildingdata.tech/nlcs/def/588e088a-23bc-4440-9335-6c32837301dd","http://digitalbuildingdata.tech/nlcs/def/6ff7b249-f34a-429b-b8d3-9faab72e5a0c"
"MARKERING_DWARS_OVERSTEEK_VOETGANGERS","*","_","**","_","VW","_","MARKERING","_","DWARS","_","OVERSTEEK","_","VOETGANGERS","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_OVERSTEEK_VOETGANGERS","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","2630","2629","http://digitalbuildingdata.tech/nlcs/def/ed7446e1-a960-49b9-ad41-6bb3159f577d","http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9"
"MARKERING_DWARS_DRIEHOEK","*","_","**","_","VW","_","MARKERING","_","DWARS","_","DRIEHOEK","_","","_","","_","","'-","","'-","G/S","'-","","SVW-MARKERING_STREEP_DRIEHOEK_030_030; SVW-MARKERING_STREEP_DRIEHOEK_050_050; SVW-MARKERING_STREEP_DRIEHOEK_050_070; V-SVW-MARKERING_STREEP_DRIEHOEK_030_030; V-SVW-MARKERING_STREEP_DRIEHOEK_050_050; V-SVW-MARKERING_STREEP_DRIEHOEK_050_070","*_**_VW_MARKERING_DWARS_DRIEHOEK","0.18","7","7","7","7","7","VW-HAAIETAND50_L","0.35","7","7","7","7","7","VW-HAAIETAND50_L","0.35","7","7","7","7","7","V-VW-HAAIETAND50_L","0.35","7","7","7","7","7","VW-HAAIETAND50_L","","","2619","2618","http://digitalbuildingdata.tech/nlcs/def/a564ee0e-de62-4d0d-b5cb-403a8bb261c3","http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"
"AFZETTING_POLLER_VAST","*","_","**","_","VW","_","AFZETTING","_","POLLER","_","VAST","_","","_","","_","","'-","","'-","G/S","'-","","SVW-POLLER_VAST-SO","*_**_VW_AFZETTING_POLLER_VAST","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3348","3344","http://digitalbuildingdata.tech/nlcs/def/76297399-91aa-4fdb-b0cb-7d2675d27e39","http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4"
"AFZETTING_POLLER_SCANPAAL","*","_","**","_","VW","_","AFZETTING","_","POLLER","_","SCANPAAL","_","","_","","_","","'-","","'-","G/S","'-","","SVW-POLLER_SCANPAAL-SO","*_**_VW_AFZETTING_POLLER_SCANPAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3347","3344","http://digitalbuildingdata.tech/nlcs/def/324c0228-a055-42e2-819b-5121820952f1","http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4"
"AFZETTING_POLLER_BEWEEGBAAR","*","_","**","_","VW","_","AFZETTING","_","POLLER","_","BEWEEGBAAR","_","","_","","_","","'-","","'-","G/S","'-","","SVW-POLLER_BEWEEGBAAR-SO","*_**_VW_AFZETTING_POLLER_BEWEEGBAAR","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3345","3344","http://digitalbuildingdata.tech/nlcs/def/a1b09ed4-97b8-45ea-b942-1256a45efe61","http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4"
"MARKERING_LANGS_STREEP","*","_","**","_","VW","_","MARKERING","_","LANGS","_","STREEP","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_LANGS_STREEP","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","2579","2578","http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c","http://digitalbuildingdata.tech/nlcs/def/6bf28615-76e1-48a3-bc40-e6e902757d55"
"MARKERING_DWARS_STOPSTREEP","*","_","**","_","VW","_","MARKERING","_","DWARS","_","STOPSTREEP","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_STOPSTREEP","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","2623","2618","http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d","http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"
"AFZETTING_POLLER_PUT","*","_","**","_","VW","_","AFZETTING","_","POLLER","_","PUT","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_AFZETTING_POLLER_PUT","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3346","3344","http://digitalbuildingdata.tech/nlcs/def/a15a4c6b-3544-432a-a6c9-a077fe6ff098","http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4"
"MARKERING_DWARS_OVERSTEEK","*","_","**","_","VW","_","MARKERING","_","DWARS","_","OVERSTEEK","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_OVERSTEEK","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","2629","2618","http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9","http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL","*","_","**","_","VW","_","BEWEGWIJZERING","_","DRAAGCONSTRUCTIE","_","PORTAAL","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2565","2564","http://digitalbuildingdata.tech/nlcs/def/6ff7b249-f34a-429b-b8d3-9faab72e5a0c","http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d"
"BEWEGWIJZERING_STROOMWEG_REGIONAAL","*","_","**","_","VW","_","BEWEGWIJZERING","_","STROOMWEG","_","REGIONAAL","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_STROOMWEG_REGIONAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2558","2556","http://digitalbuildingdata.tech/nlcs/def/f46fc864-2a4b-4c00-8192-3c9721c73e59","http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110"
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER","*","_","**","_","VW","_","BEWEGWIJZERING","_","DRAAGCONSTRUCTIE","_","UITHOUDER","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2567","2564","http://digitalbuildingdata.tech/nlcs/def/0f07544c-010d-464f-bc0f-252b5469f70c","http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d"
"BEWEGWIJZERING_STROOMWEG_NATIONAAL","*","_","**","_","VW","_","BEWEGWIJZERING","_","STROOMWEG","_","NATIONAAL","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_BEWEGWIJZERING_STROOMWEG_NATIONAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2557","2556","http://digitalbuildingdata.tech/nlcs/def/f6fe07a1-b5b8-4c6a-90af-bb589c7f1c8b","http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110"
"MARKERING_DWARS_STREEP","*","_","**","_","VW","_","MARKERING","_","DWARS","_","STREEP","_","","_","","_","","'-","","'-","G","'-","","","*_**_VW_MARKERING_DWARS_STREEP","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3554","2618","http://digitalbuildingdata.tech/nlcs/def/f8875546-efa5-4d4f-8dfa-90fb430c3f43","http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"
"VERKEERSTEKEN_BORD","*","_","**","_","VW","_","VERKEERSTEKEN","_","BORD","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-VERKEERSTEKEN_BORD_ANWB-SO; SVW-VERKEERSTEKEN_BORD_ANWB_ENKEL-SO; SVW-VERKEERSTEKEN_BORD_INFORMATIE-SO; SVW-VERKEERSTEKEN_BORD_PIJLBAK-SO; SVW-VERKEERSTEKEN_BORD_PLAATSNAAM-SO; SVW-VERKEERSTEKEN_BORD_STRAATNAAM-SO; V-SVW-VERKEERSTEKEN_BORD_ANWB-SO; V-SVW-VERKEERSTEKEN_BORD_ANWB_ENKEL-SO; V-SVW-VERKEERSTEKEN_BORD_INFORMATIE-SO; V-SVW-VERKEERSTEKEN_BORD_PIJLBAK-SO; V-SVW-VERKEERSTEKEN_BORD_PLAATSNAAM-SO; V-SVW-VERKEERSTEKEN_BORD_STRAATNAAM-SO","*_**_VW_VERKEERSTEKEN_BORD","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2638","2637","http://digitalbuildingdata.tech/nlcs/def/66b5d707-7f06-474a-96e0-aa3448be350a","http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414"
"MARKERING_SYMBOOL","*","_","**","_","VW","_","MARKERING","_","SYMBOOL","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-MARKERING_SYMBOOL_30_1.6; SVW-MARKERING_SYMBOOL_50_1.6; SVW-MARKERING_SYMBOOL_50_4.0; SVW-MARKERING_SYMBOOL_60_1.6; SVW-MARKERING_SYMBOOL_60_4.0; SVW-MARKERING_SYMBOOL_70_1.6; SVW-MARKERING_SYMBOOL_70_4.0; SVW-MARKERING_SYMBOOL_BUS_1.6; SVW-MARKERING_SYMBOOL_BUS_4.0; SVW-MARKERING_SYMBOOL_FIETS_1.35; SVW-MARKERING_SYMBOOL_FIETS_2.0; SVW-MARKERING_SYMBOOL_FIETS_2.75; SVW-MARKERING_SYMBOOL_LIJNBUS_1.6; SVW-MARKERING_SYMBOOL_LIJNBUS_4.0; SVW-MARKERING_SYMBOOL_SCHOOLZONE_0.8; SVW-MARKERING_SYMBOOL_SCHOOLZONE_1.6; SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8; SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6; SVW-MARKERING_SYMBOOL_STOP_1.6; SVW-MARKERING_SYMBOOL_STOP_4.0; SVW-MARKERING_SYMBOOL_TAXI_1.6; SVW-MARKERING_SYMBOOL_TAXI_4.0; SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0; SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_4.0; SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0; SVW-MARKERING_SYMBOOL_ZONE_1.6; SVW-MARKERING_SYMBOOL_ZONE_4.0; V-SVW-MARKERING_SYMBOOL_30_1.6; V-SVW-MARKERING_SYMBOOL_50_1.6; V-SVW-MARKERING_SYMBOOL_50_4.0; V-SVW-MARKERING_SYMBOOL_60_1.6; V-SVW-MARKERING_SYMBOOL_60_4.0; V-SVW-MARKERING_SYMBOOL_70_1.6; V-SVW-MARKERING_SYMBOOL_70_4.0; V-SVW-MARKERING_SYMBOOL_BUS_1.6; V-SVW-MARKERING_SYMBOOL_BUS_4.0; V-SVW-MARKERING_SYMBOOL_FIETS_1.35; V-SVW-MARKERING_SYMBOOL_FIETS_2.0; V-SVW-MARKERING_SYMBOOL_FIETS_2.75; V-SVW-MARKERING_SYMBOOL_LIJNBUS_1.6; V-SVW-MARKERING_SYMBOOL_LIJNBUS_4.0; V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_0.8; V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_1.6; V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8; V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6; V-SVW-MARKERING_SYMBOOL_STOP_1.6; V-SVW-MARKERING_SYMBOOL_STOP_4.0; V-SVW-MARKERING_SYMBOOL_TAXI_1.6; V-SVW-MARKERING_SYMBOOL_TAXI_4.0; V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0; V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_4.0; V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0; V-SVW-MARKERING_SYMBOOL_ZONE_1.6; V-SVW-MARKERING_SYMBOOL_ZONE_4.0","*_**_VW_MARKERING_SYMBOOL","0.18","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","2573","2569","http://digitalbuildingdata.tech/nlcs/def/bb4dc3b4-3284-4c74-8680-c46ed2829073","http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"
"VERKEERSTEKEN_TRAMSIGNALERING","*","_","**","_","VW","_","VERKEERSTEKEN","_","TRAMSIGNALERING","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-VERKEERSTEKEN_TRAMSIGNALERING-SO; V-SVW-VERKEERSTEKEN_TRAMSIGNALERING-SO","*_**_VW_VERKEERSTEKEN_TRAMSIGNALERING","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","4101","2637","http://digitalbuildingdata.tech/nlcs/def/d57ddfe7-3765-4d56-badf-7e6ffa000d59","http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414"
"AFZETTING_POLLER","*","_","**","_","VW","_","AFZETTING","_","POLLER","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-POLLER","*_**_VW_AFZETTING_POLLER","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3344","2657","http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4","http://digitalbuildingdata.tech/nlcs/def/0e11aa5c-a187-4fbf-b810-93023e48dcfb"
"VERKEERSTEKEN_DRAAGCONSTRUCTIE","*","_","**","_","VW","_","VERKEERSTEKEN","_","DRAAGCONSTRUCTIE","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST-SO; SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST_COMBI-SO; SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELDUBBELERICHTING-SO; SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELENKELERICHTING-SO; SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_UITHOUDER_TWEEZIJDIG-SO; SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_VERKEERSBORD_VERLICHTING-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST_COMBI-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELDUBBELERICHTING-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELENKELERICHTING-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_UITHOUDER_TWEEZIJDIG-SO; V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_VERKEERSBORD_VERLICHTING-SO","*_**_VW_VERKEERSTEKEN_DRAAGCONSTRUCTIE","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2640","2637","http://digitalbuildingdata.tech/nlcs/def/98be19a6-bc71-4387-b97c-36a178875e44","http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414"
"BEWEGWIJZERING_DRAAGCONSTRUCTIE","*","_","**","_","VW","_","BEWEGWIJZERING","_","DRAAGCONSTRUCTIE","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_ANWB; SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_COMBI; SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_HULP; SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_SIGNALERING","*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2564","2553","http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d","http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"
"VERKEERSSPIEGEL_DRAAGCONSTRUCTIE","*","_","**","_","VW","_","VERKEERSSPIEGEL","_","DRAAGCONSTRUCTIE","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-VERKEERSSPIEGEL_DRAAGCONSTRUCTIE-SO; V-SVW-VERKEERSSPIEGEL_DRAAGCONSTRUCTIE-SO","*_**_VW_VERKEERSSPIEGEL_DRAAGCONSTRUCTIE","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3351","3350","http://digitalbuildingdata.tech/nlcs/def/cccca714-5fed-4f69-b55e-0edd62e89ec9","http://digitalbuildingdata.tech/nlcs/def/84b4330e-07aa-4484-b6ae-8f46dbf9b9b9"
"VERKEERSTEKEN_BEBAKENING","*","_","**","_","VW","_","VERKEERSTEKEN","_","BEBAKENING","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-VERKEERSTEKEN_VERKEERSZUIL-SO; V-SVW-VERKEERSTEKEN_VERKEERSZUIL-SO","*_**_VW_VERKEERSTEKEN_BEBAKENING","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","2639","2637","http://digitalbuildingdata.tech/nlcs/def/9e7b6094-7a90-4fd8-a1bc-bfbeb075bfd2","http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414"
"AFZETTING_AFSLUITPAAL","*","_","**","_","VW","_","AFZETTING","_","AFSLUITPAAL","_","","_","","_","","_","","'-","","'-","G/S","'-","","SVW-AFSLUITPAAL","*_**_VW_AFZETTING_AFSLUITPAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3473","2657","http://digitalbuildingdata.tech/nlcs/def/0d110716-8181-46c5-84b9-98463e1365eb","http://digitalbuildingdata.tech/nlcs/def/0e11aa5c-a187-4fbf-b810-93023e48dcfb"
