"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"HWA_TRANSPORTLEIDING_GVK_2700","*","_","**","_","RI","_","HWA","_","TRANSPORTLEIDING","_","GVK","_","2700","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_TRANSPORTLEIDING_GVK_2700","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","1913","1896","http://digitalbuildingdata.tech/nlcs/def/b0db735c-88dc-4e7f-9198-c727f6985d54","http://digitalbuildingdata.tech/nlcs/def/9eb2bf51-e3db-4178-bff6-0bfdea80b25a"
"HWA_RIOOLLEIDING_GRES_1000","*","_","**","_","RI","_","HWA","_","RIOOLLEIDING","_","GRES","_","1000","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_RIOOLLEIDING_GRES_1000","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","3736","3735","http://digitalbuildingdata.tech/nlcs/def/de11ca55-be90-40d2-bd36-8c8432fe9581","http://digitalbuildingdata.tech/nlcs/def/0a4d5ac1-341e-4251-ad30-c2dab536dff3"
"DRAINAGE_PUT_DOORSPUITPUT_BETON","*","_","**","_","RI","_","DRAINAGE","_","PUT","_","DOORSPUITPUT","_","BETON","_","","_","","'-","","'-","G","'-","","","*_**_RI_DRAINAGE_PUT_DOORSPUITPUT_BETON","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3596","1657","http://digitalbuildingdata.tech/nlcs/def/0faa82c2-0513-4a97-b401-7392d5b45031","http://digitalbuildingdata.tech/nlcs/def/b5c07458-6da8-4fd4-abd7-f646ee80482d"
"HWA_TRANSPORTLEIDING_GVK_800","*","_","**","_","RI","_","HWA","_","TRANSPORTLEIDING","_","GVK","_","800","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_TRANSPORTLEIDING_GVK_800","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","1921","1896","http://digitalbuildingdata.tech/nlcs/def/434e6c71-4b88-4224-b3a0-958698de0ab0","http://digitalbuildingdata.tech/nlcs/def/9eb2bf51-e3db-4178-bff6-0bfdea80b25a"
"GWA_TRANSPORTLEIDING_PVC_500","*","_","**","_","RI","_","GWA","_","TRANSPORTLEIDING","_","PVC","_","500","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_TRANSPORTLEIDING_PVC_500","0.18","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","V-RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","","","1782","1776","http://digitalbuildingdata.tech/nlcs/def/7ab64750-1fa5-4583-861e-86f8d4963dd7","http://digitalbuildingdata.tech/nlcs/def/59a6ead1-8c1c-43cc-a929-f96ecc6d08b7"
"HWA_RIOOLLEIDING_BETON_400","*","_","**","_","RI","_","HWA","_","RIOOLLEIDING","_","BETON","_","400","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_RIOOLLEIDING_BETON_400","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","3718","3711","http://digitalbuildingdata.tech/nlcs/def/e4d953e5-5e5f-47fa-b7e8-0b6f38df08a5","http://digitalbuildingdata.tech/nlcs/def/5437e98b-2362-43bd-a944-ccccdd7ab1ed"
"ITR_RIOOLLEIDING_PVC_400","*","_","**","_","RI","_","ITR","_","RIOOLLEIDING","_","PVC","_","400","_","","_","","'-","","'-","G","'-","","","*_**_RI_ITR_RIOOLLEIDING_PVC_400","0.18","50","52","50","50","253","RI-ITR-SO","0.35","50","52","50","50","253","RI-ITR-SO","0.35","50","52","50","50","253","V-RI-ITR-SO","0.35","50","52","50","50","253","RI-ITR-SO","","","2046","2041","http://digitalbuildingdata.tech/nlcs/def/4d77f54c-6492-4ea7-b3c2-87d6259b0327","http://digitalbuildingdata.tech/nlcs/def/c3ca6342-b098-4969-9282-0c3755c35f13"
"GWA_RIOOLLEIDING_BETON_900","*","_","**","_","RI","_","GWA","_","RIOOLLEIDING","_","BETON","_","900","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_RIOOLLEIDING_BETON_900","0.18","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","V-RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","","","3630","3618","http://digitalbuildingdata.tech/nlcs/def/026e7187-2de6-438b-a25e-26ef3cfada25","http://digitalbuildingdata.tech/nlcs/def/4e97e45e-8845-4428-b5b4-bcc0735ca47b"
"ITR_RIOOLPUT_VALPUT_BETON","*","_","**","_","RI","_","ITR","_","RIOOLPUT","_","VALPUT","_","BETON","_","","_","","'-","","'-","G","'-","","","*_**_RI_ITR_RIOOLPUT_VALPUT_BETON","0.18","50","52","50","50","253","CONTINUOUS","0.35","50","52","50","50","253","CONTINUOUS","0.35","50","52","50","50","253","V-CONTINUOUS-SO","0.35","50","52","50","50","253","CONTINUOUS","","","2012","2011","http://digitalbuildingdata.tech/nlcs/def/57aac181-4280-4e51-b9e8-18363663d580","http://digitalbuildingdata.tech/nlcs/def/552a9141-6897-4c6e-9215-5f1cd84bcbca"
"ITR_RIOOLLEIDING_PVC_500","*","_","**","_","RI","_","ITR","_","RIOOLLEIDING","_","PVC","_","500","_","","_","","'-","","'-","G","'-","","","*_**_RI_ITR_RIOOLLEIDING_PVC_500","0.18","50","52","50","50","253","RI-ITR-SO","0.35","50","52","50","50","253","RI-ITR-SO","0.35","50","52","50","50","253","V-RI-ITR-SO","0.35","50","52","50","50","253","RI-ITR-SO","","","2047","2041","http://digitalbuildingdata.tech/nlcs/def/6f506b38-04bc-46b0-abf0-ebd2ea24e172","http://digitalbuildingdata.tech/nlcs/def/c3ca6342-b098-4969-9282-0c3755c35f13"
"HWA_RIOOLLEIDING_GVK_900","*","_","**","_","RI","_","HWA","_","RIOOLLEIDING","_","GVK","_","900","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_RIOOLLEIDING_GVK_900","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","3772","3746","http://digitalbuildingdata.tech/nlcs/def/fd88ac33-40d1-4c6b-9738-ef813ab1e235","http://digitalbuildingdata.tech/nlcs/def/ee332402-a94e-437a-a767-43019214a0a2"
"DWA_RIOOLLEIDING_PE_250","*","_","**","_","RI","_","DWA","_","RIOOLLEIDING","_","PE","_","250","_","","_","","'-","","'-","G","'-","","","*_**_RI_DWA_RIOOLLEIDING_PE_250","0.18","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","V-RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","","","3982","3980","http://digitalbuildingdata.tech/nlcs/def/c89295ec-453f-4d12-b7b6-0312f2d54623","http://digitalbuildingdata.tech/nlcs/def/f546eb55-eec2-4306-a8aa-b24078d81bd8"
"DWA_RIOOLLEIDING_PVC_160","*","_","**","_","RI","_","DWA","_","RIOOLLEIDING","_","PVC","_","160","_","","_","","'-","","'-","G","'-","","","*_**_RI_DWA_RIOOLLEIDING_PVC_160","0.18","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","V-RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","","","3991","3990","http://digitalbuildingdata.tech/nlcs/def/99ea2ecf-5437-490f-a025-085dcc3bdabc","http://digitalbuildingdata.tech/nlcs/def/c69bc13d-a8fb-4281-b7aa-335f8f0df12a"
"GWA_RIOOLPUT_OVERSTORTPUT_BETON","*","_","**","_","RI","_","GWA","_","RIOOLPUT","_","OVERSTORTPUT","_","BETON","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_RIOOLPUT_OVERSTORTPUT_BETON","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","1717","1716","http://digitalbuildingdata.tech/nlcs/def/29e0cc5d-1e9c-4256-b171-209bb7d32995","http://digitalbuildingdata.tech/nlcs/def/6da69639-e30f-4239-8d6d-3e5b1785398d"
"DWA_PERCEELAANSLUITLEIDING_PVC_160","*","_","**","_","RI","_","DWA","_","PERCEELAANSLUITLEIDING","_","PVC","_","160","_","","_","","'-","","'-","G","'-","","","*_**_RI_DWA_PERCEELAANSLUITLEIDING_PVC_160","0.18","20","22","20","20","253","RI-DWA_AANSLUITLEIDING-SO","0.25","20","22","20","20","253","RI-DWA_AANSLUITLEIDING-SO","0.25","20","22","20","20","253","V-RI-DWA_AANSLUITLEIDING-SO","0.25","20","22","20","20","253","RI-DWA_AANSLUITLEIDING-SO","","","2240","2237","http://digitalbuildingdata.tech/nlcs/def/f892fffe-ab81-4b68-ab9d-e0642f0d931b","http://digitalbuildingdata.tech/nlcs/def/deaca70c-37c0-402b-99fc-f4f2e6c9d9a8"
