"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"KADEMUUR_ONTLASTVLOER","*","_","**","_","GK","_","KADEMUUR","_","ONTLASTVLOER","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KADEMUUR_ONTLASTVLOER","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","301","291","http://digitalbuildingdata.tech/nlcs/def/ea9c93f6-4798-4b7b-98f4-723c38cafa23","http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be"
"KISTDAM_TWAND","*","_","**","_","GK","_","KISTDAM","_","TWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM_TWAND","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","337","329","http://digitalbuildingdata.tech/nlcs/def/38873947-1fe9-4806-9f12-05b4fdb5288f","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b"
"BOUWKUIP_DIEPWAND","*","_","**","_","GK","_","BOUWKUIP","_","DIEPWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BOUWKUIP_DIEPWAND","0.18","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","V-CONTINUOUS-SO","0.35","210","212","210","210","253","CONTINUOUS","","","314","307","http://digitalbuildingdata.tech/nlcs/def/3fa6dd86-32a4-4a04-bd40-83de4f2eddaa","http://digitalbuildingdata.tech/nlcs/def/8a304c39-3530-4775-b8fd-28ba1ccbe5f9"
"KEERWAND_DAMWAND","*","_","**","_","GK","_","KEERWAND","_","DAMWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_DAMWAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","316","315","http://digitalbuildingdata.tech/nlcs/def/c4265bc5-16c7-4201-9da7-811919a367c9","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KADEMUUR_GEWICHTSCONSTRUCTIE","*","_","**","_","GK","_","KADEMUUR","_","GEWICHTSCONSTRUCTIE","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KADEMUUR_GEWICHTSCONSTRUCTIE","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","292","291","http://digitalbuildingdata.tech/nlcs/def/52cd86dd-e23b-4447-892b-dce2bd5cf343","http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be"
"BOUWKUIP_DAMWAND","*","_","**","_","GK","_","BOUWKUIP","_","DAMWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BOUWKUIP_DAMWAND","0.18","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","V-CONTINUOUS-SO","0.35","210","212","210","210","253","CONTINUOUS","","","308","307","http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1","http://digitalbuildingdata.tech/nlcs/def/8a304c39-3530-4775-b8fd-28ba1ccbe5f9"
"KEERWAND_COMBIWAND","*","_","**","_","GK","_","KEERWAND","_","COMBIWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_COMBIWAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","321","315","http://digitalbuildingdata.tech/nlcs/def/fea2e060-833c-4c19-b070-5575ef83fe22","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KISTDAM_DAMWAND","*","_","**","_","GK","_","KISTDAM","_","DAMWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM_DAMWAND","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","330","329","http://digitalbuildingdata.tech/nlcs/def/132eedd6-787b-453e-bc32-a6577a47c9ba","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b"
"KEERWAND_TWAND","*","_","**","_","GK","_","KEERWAND","_","TWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_TWAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","326","315","http://digitalbuildingdata.tech/nlcs/def/389ad20c-0ecc-4dcc-8220-7fc070695417","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KEERWAND_BERLINER WAND","*","_","**","_","GK","_","KEERWAND","_","BERLINER WAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_BERLINER WAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","328","315","http://digitalbuildingdata.tech/nlcs/def/3635ac0a-1c85-4cf1-a26d-15773363b06a","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KADEMUUR_WANDCONSTRUCTIE","*","_","**","_","GK","_","KADEMUUR","_","WANDCONSTRUCTIE","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KADEMUUR_WANDCONSTRUCTIE","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","298","291","http://digitalbuildingdata.tech/nlcs/def/8fa25175-abbb-421b-a952-cc5398081925","http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be"
"BESCHOEIING_NATUURVRIENDELIJK","*","_","**","_","GK","_","BESCHOEIING","_","NATUURVRIENDELIJK","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BESCHOEIING_NATUURVRIENDELIJK","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","352","339","http://digitalbuildingdata.tech/nlcs/def/43068e4c-458b-417c-8aad-efc8eb6d12d6","http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da"
"KEERWAND_LWAND","*","_","**","_","GK","_","KEERWAND","_","LWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_LWAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","325","315","http://digitalbuildingdata.tech/nlcs/def/7720f401-58a4-42fe-a357-dfa552549403","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"BESCHOEIING_HOUT","*","_","**","_","GK","_","BESCHOEIING","_","HOUT","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BESCHOEIING_HOUT","0.18","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","V-GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","","","345","339","http://digitalbuildingdata.tech/nlcs/def/52de9032-3af3-48f3-a7e6-fbcb7ba12125","http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da"
"KISTDAM_BERLINER WAND","*","_","**","_","GK","_","KISTDAM","_","BERLINER WAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM_BERLINER WAND","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","338","329","http://digitalbuildingdata.tech/nlcs/def/074683ba-ccbb-47a6-b6bc-0907910f0550","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b"
"KISTDAM_LWAND","*","_","**","_","GK","_","KISTDAM","_","LWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM_LWAND","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","336","329","http://digitalbuildingdata.tech/nlcs/def/b60c5935-bb5c-42e9-96c5-4cfced27920e","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b"
"KISTDAM_COMBIWAND","*","_","**","_","GK","_","KISTDAM","_","COMBIWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM_COMBIWAND","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","335","329","http://digitalbuildingdata.tech/nlcs/def/a994b61e-8869-4028-9e2c-730cf2258071","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b"
"KEERWAND_SCHANSKORF","*","_","**","_","GK","_","KEERWAND","_","SCHANSKORF","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_SCHANSKORF","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","324","315","http://digitalbuildingdata.tech/nlcs/def/ec6a8bd4-d051-4bda-8c88-253453c84fdd","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KEERWAND_TERRE ARMEE","*","_","**","_","GK","_","KEERWAND","_","TERRE ARMEE","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_TERRE ARMEE","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","323","315","http://digitalbuildingdata.tech/nlcs/def/18c5d10e-1f36-45de-a9c4-2115e1d075a2","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"KEERWAND_DIEPWAND","*","_","**","_","GK","_","KEERWAND","_","DIEPWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND_DIEPWAND","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","322","315","http://digitalbuildingdata.tech/nlcs/def/3230f0cd-f863-4570-9982-18984f308265","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db"
"BESCHOEIING_KUNSTSTOF","*","_","**","_","GK","_","BESCHOEIING","_","KUNSTSTOF","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BESCHOEIING_KUNSTSTOF","0.18","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","V-GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","","","350","339","http://digitalbuildingdata.tech/nlcs/def/b63d9d71-b22a-4592-9733-c114aedc9b78","http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da"
"BESCHOEIING_STAAL","*","_","**","_","GK","_","BESCHOEIING","_","STAAL","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BESCHOEIING_STAAL","0.18","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","V-GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","","","349","339","http://digitalbuildingdata.tech/nlcs/def/06a9a1d2-4f09-4009-ae8e-84d04878080a","http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da"
"BOUWKUIP_COMBIWAND","*","_","**","_","GK","_","BOUWKUIP","_","COMBIWAND","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BOUWKUIP_COMBIWAND","0.18","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","V-CONTINUOUS-SO","0.35","210","212","210","210","253","CONTINUOUS","","","313","307","http://digitalbuildingdata.tech/nlcs/def/1060f298-f9ff-43cc-aac8-c2861bcb8915","http://digitalbuildingdata.tech/nlcs/def/8a304c39-3530-4775-b8fd-28ba1ccbe5f9"
"KISTDAM","*","_","**","_","GK","_","KISTDAM","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KISTDAM","0.18","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","CONTINUOUS","0.35","40","42","40","40","253","V-CONTINUOUS-SO","0.35","40","42","40","40","253","CONTINUOUS","","","329","","http://digitalbuildingdata.tech/nlcs/def/0c58f9d9-7519-4130-83d4-d31b680d3f4b",""
"BESCHOEIING","*","_","**","_","GK","_","BESCHOEIING","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BESCHOEIING","0.18","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","0.35","130","132","130","130","253","V-GK-BESCHOEIING-SO","0.35","130","132","130","130","253","GK-BESCHOEIING-SO","","","339","","http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da",""
"BOUWKUIP","*","_","**","_","GK","_","BOUWKUIP","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_BOUWKUIP","0.18","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","V-CONTINUOUS-SO","0.35","210","212","210","210","253","CONTINUOUS","","","307","","http://digitalbuildingdata.tech/nlcs/def/8a304c39-3530-4775-b8fd-28ba1ccbe5f9",""
"KADEMUUR","*","_","**","_","GK","_","KADEMUUR","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KADEMUUR","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","291","","http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be",""
"KEERWAND","*","_","**","_","GK","_","KEERWAND","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GK_KEERWAND","0.18","30","32","30","30","file:///204,100,110","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","315","","http://digitalbuildingdata.tech/nlcs/def/dd3bcd48-b6a0-4e03-866f-5387f1ed24db",""
