"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"GAS_LD_HOOFDLEIDING_100 MBAR_PE_315","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","100 MBAR","_","PE","_","315","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_100 MBAR_PE_315","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1149","1145","http://digitalbuildingdata.tech/nlcs/def/772b8c88-18c3-40f0-ab25-7439795d86d8","http://digitalbuildingdata.tech/nlcs/def/bff4b5a9-a6c2-4d1e-bf8e-d9ead98ad5b7"
"GAS_LD_AANSLUITLEIDING_30 MBAR_PE_25","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","30 MBAR","_","PE","_","25","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_30 MBAR_PE_25","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1131","1130","http://digitalbuildingdata.tech/nlcs/def/294fbff1-734e-4cc3-8902-b6d1c0b80d4b","http://digitalbuildingdata.tech/nlcs/def/0e28a3fc-fe67-4b4c-a92b-480608e1b38e"
"GAS_HD_HOOFDLEIDING_4 BAR_PE_160","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","4 BAR","_","PE","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_4 BAR_PE_160","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1073","1071","http://digitalbuildingdata.tech/nlcs/def/2c801cf3-9b7c-446c-9f68-b9866a94a897","http://digitalbuildingdata.tech/nlcs/def/bc271d8f-62bb-4c3f-b0dd-d5d94c11890a"
"GAS_HD_AANSLUITLEIDING_8 BAR_PE_50","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","8 BAR","_","PE","_","50","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_8 BAR_PE_50","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1042","1038","http://digitalbuildingdata.tech/nlcs/def/4f9a7a72-df43-4322-94ec-8386f0706d0a","http://digitalbuildingdata.tech/nlcs/def/69f9c6ee-abd8-4069-878f-fca88a2f67c7"
"GAS_HD_HOOFDLEIDING_8 BAR_PVC_110","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","8 BAR","_","PVC","_","110","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_8 BAR_PVC_110","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1096","1095","http://digitalbuildingdata.tech/nlcs/def/9f870240-effe-4d64-861d-2298bdf8d0db","http://digitalbuildingdata.tech/nlcs/def/4b71ec60-6426-447c-b42f-c5402547ada2"
"GAS_HD_AANSLUITLEIDING_1 BAR_PE_32","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","1 BAR","_","PE","_","32","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_1 BAR_PE_32","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1004","1002","http://digitalbuildingdata.tech/nlcs/def/a7dbc993-f257-4263-96ad-f797029f2f7a","http://digitalbuildingdata.tech/nlcs/def/af3e73c6-b9b9-4857-8605-ae2a38190b17"
"GAS_LD_HOOFDLEIDING_30 MBAR_PVC_315","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","30 MBAR","_","PVC","_","315","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_30 MBAR_PVC_315","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1171","1167","http://digitalbuildingdata.tech/nlcs/def/a01722bd-e7ed-4920-a2d2-984769b2d9c0","http://digitalbuildingdata.tech/nlcs/def/f382e6b3-6f0c-41d9-b095-78ad09475c03"
"ET_LS_SR_ARMATUUR_NADERINGSLICHT_OPBOUW","*","_","**","_","KL","_","ET","_","LS","_","SR","_","ARMATUUR","_","NADERINGSLICHT","_","OPBOUW","'-","","'-","G","'-","","","*_**_KL_ET_LS_SR_ARMATUUR_NADERINGSLICHT_OPBOUW","0.18","190","192","190","190","252","CONTINUOUS","0.35","190","192","190","190","190","CONTINUOUS","0.35","190","192","190","190","190","V-CONTINUOUS-SO","0.35","190","192","190","190","190","CONTINUOUS","","","932","930","http://digitalbuildingdata.tech/nlcs/def/cd7a98a4-8bad-4a63-9ec1-b9e91acbc4fb","http://digitalbuildingdata.tech/nlcs/def/6bfefd9c-3f9e-4a59-81b3-8f9b173bd6e0"
"GAS_HD_AANSLUITLEIDING_8 BAR_PVC_32","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","8 BAR","_","PVC","_","32","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_8 BAR_PVC_32","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1048","1046","http://digitalbuildingdata.tech/nlcs/def/32b31653-8a79-42b6-84f7-ebc59ba5239e","http://digitalbuildingdata.tech/nlcs/def/919a6f20-7e07-4638-849f-e12f56d263e5"
"GAS_HD_AANSLUITLEIDING_1 BAR_PE_90","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","1 BAR","_","PE","_","90","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_1 BAR_PE_90","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1009","1002","http://digitalbuildingdata.tech/nlcs/def/bf454183-24d9-4cf5-aaf3-f151cafb1808","http://digitalbuildingdata.tech/nlcs/def/af3e73c6-b9b9-4857-8605-ae2a38190b17"
"GAS_HD_AANSLUITLEIDING_8 BAR_PE_90","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","8 BAR","_","PE","_","90","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_8 BAR_PE_90","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1045","1038","http://digitalbuildingdata.tech/nlcs/def/9dfdc6e1-ec79-4ca8-a6ce-10d631b7c438","http://digitalbuildingdata.tech/nlcs/def/69f9c6ee-abd8-4069-878f-fca88a2f67c7"
"GAS_LD_HOOFDLEIDING_100 MBAR_PE_110","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","100 MBAR","_","PE","_","110","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_100 MBAR_PE_110","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1146","1145","http://digitalbuildingdata.tech/nlcs/def/64eb8bc5-15d3-419c-a898-b1e41b0e3dd6","http://digitalbuildingdata.tech/nlcs/def/bff4b5a9-a6c2-4d1e-bf8e-d9ead98ad5b7"
"GAS_HD_AANSLUITLEIDING_1 BAR_PVC_90","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","1 BAR","_","PVC","_","90","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_1 BAR_PVC_90","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1017","1010","http://digitalbuildingdata.tech/nlcs/def/74f02b20-090f-425a-b02d-30b5df2d8968","http://digitalbuildingdata.tech/nlcs/def/6db63e5b-9507-4468-8688-248250ed01f7"
"GAS_LD_HOOFDLEIDING_100 MBAR_PE_160","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","100 MBAR","_","PE","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_100 MBAR_PE_160","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1147","1145","http://digitalbuildingdata.tech/nlcs/def/4da19ca6-cdd4-4582-85cd-e37274f10f10","http://digitalbuildingdata.tech/nlcs/def/bff4b5a9-a6c2-4d1e-bf8e-d9ead98ad5b7"
"GAS_HD_HOOFDLEIDING_4 BAR_PE_110","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","4 BAR","_","PE","_","110","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_4 BAR_PE_110","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1072","1071","http://digitalbuildingdata.tech/nlcs/def/ef1c9f1e-2ae6-4c51-8395-875ec050aefe","http://digitalbuildingdata.tech/nlcs/def/bc271d8f-62bb-4c3f-b0dd-d5d94c11890a"
"GAS_LD_AANSLUITLEIDING_30 MBAR_PVC_32","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","30 MBAR","_","PVC","_","32","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_30 MBAR_PVC_32","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1139","1137","http://digitalbuildingdata.tech/nlcs/def/10981cbf-c895-49eb-9b18-69ac77cdc570","http://digitalbuildingdata.tech/nlcs/def/af494a6a-35d2-4e8c-8d3a-e9866c777b0a"
"GAS_HD_HOOFDLEIDING_1 BAR_PE_160","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","1 BAR","_","PE","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_1 BAR_PE_160","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1058","1056","http://digitalbuildingdata.tech/nlcs/def/febe8ecc-1f75-44ab-90c1-d943f48df7a5","http://digitalbuildingdata.tech/nlcs/def/7c939b97-377b-4d12-aa24-1270c065f5a7"
"GAS_HD_HOOFDLEIDING_1 BAR_PE_315","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","1 BAR","_","PE","_","315","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_1 BAR_PE_315","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1060","1056","http://digitalbuildingdata.tech/nlcs/def/7172e50e-4de3-47d6-9e24-f7d3d95efbe4","http://digitalbuildingdata.tech/nlcs/def/7c939b97-377b-4d12-aa24-1270c065f5a7"
"GAS_HD_AANSLUITLEIDING_1 BAR_PVC_50","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","1 BAR","_","PVC","_","50","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_1 BAR_PVC_50","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1014","1010","http://digitalbuildingdata.tech/nlcs/def/a73b91c7-69af-47e2-9f78-07d8f8834707","http://digitalbuildingdata.tech/nlcs/def/6db63e5b-9507-4468-8688-248250ed01f7"
"GAS_LD_HOOFDLEIDING_100 MBAR_PVC_160","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","100 MBAR","_","PVC","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_100 MBAR_PVC_160","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1154","1152","http://digitalbuildingdata.tech/nlcs/def/9514e4ba-2916-4b48-b80c-0a2520d3c0f1","http://digitalbuildingdata.tech/nlcs/def/e803d1f4-80b9-47e0-9c19-62311a2da1dd"
"ET_LS_SR_ARMATUUR_BAANEINDELICHT_INBOUW","*","_","**","_","KL","_","ET","_","LS","_","SR","_","ARMATUUR","_","BAANEINDELICHT","_","INBOUW","'-","","'-","G","'-","","","*_**_KL_ET_LS_SR_ARMATUUR_BAANEINDELICHT_INBOUW","0.18","190","192","190","190","252","CONTINUOUS","0.35","190","192","190","190","190","CONTINUOUS","0.35","190","192","190","190","190","V-CONTINUOUS-SO","0.35","190","192","190","190","190","CONTINUOUS","","","921","920","http://digitalbuildingdata.tech/nlcs/def/98088328-ffb2-4ea5-a67b-f3e6c0eac7eb","http://digitalbuildingdata.tech/nlcs/def/a9611cd4-8f91-4b60-8950-25f08919c909"
"GAS_HD_HOOFDLEIDING_4 BAR_PE_75","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","4 BAR","_","PE","_","75","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_4 BAR_PE_75","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1076","1071","http://digitalbuildingdata.tech/nlcs/def/e89bdc08-f027-4658-9e94-4ec5f8fd51a4","http://digitalbuildingdata.tech/nlcs/def/bc271d8f-62bb-4c3f-b0dd-d5d94c11890a"
"GAS_HD_HOOFDLEIDING_1 BAR_PVC_315","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","1 BAR","_","PVC","_","315","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_1 BAR_PVC_315","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1067","1063","http://digitalbuildingdata.tech/nlcs/def/7e961da8-59e8-429f-be14-a2a6f442b10c","http://digitalbuildingdata.tech/nlcs/def/b65e9a31-ed13-46d4-abc1-d743cb87c11c"
"GAS_HD_HOOFDLEIDING_4 BAR_PVC_110","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","4 BAR","_","PVC","_","110","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_4 BAR_PVC_110","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1079","1078","http://digitalbuildingdata.tech/nlcs/def/19aa3daf-b267-4992-9f3b-2fea7fb75818","http://digitalbuildingdata.tech/nlcs/def/2c7cc095-01de-403a-8cee-e1aac0bad901"
"GAS_LD_AANSLUITLEIDING_100 MBAR_PE_75","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","100 MBAR","_","PE","_","75","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_100 MBAR_PE_75","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1120","1115","http://digitalbuildingdata.tech/nlcs/def/c5287467-9417-4354-9ded-f83dacd60eff","http://digitalbuildingdata.tech/nlcs/def/a1bdcd75-02c8-4e63-9a19-bf4c33c2e7fe"
"GAS_HD_HOOFDLEIDING_1 BAR_PVC_90","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","1 BAR","_","PVC","_","90","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_1 BAR_PVC_90","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1069","1063","http://digitalbuildingdata.tech/nlcs/def/bf57edd2-a4ed-4f8f-90f1-2de395805ba3","http://digitalbuildingdata.tech/nlcs/def/b65e9a31-ed13-46d4-abc1-d743cb87c11c"
"GAS_LD_AANSLUITLEIDING_30 MBAR_PE_50","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","30 MBAR","_","PE","_","50","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_30 MBAR_PE_50","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1134","1130","http://digitalbuildingdata.tech/nlcs/def/fb709788-2a6a-47ee-be5a-54b4621c34aa","http://digitalbuildingdata.tech/nlcs/def/0e28a3fc-fe67-4b4c-a92b-480608e1b38e"
"GAS_LD_HOOFDLEIDING_30 MBAR_PE_160","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","30 MBAR","_","PE","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_30 MBAR_PE_160","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1162","1160","http://digitalbuildingdata.tech/nlcs/def/971b9935-93d6-433f-851a-cfa3c66db81a","http://digitalbuildingdata.tech/nlcs/def/67c45379-d783-479e-8c12-3e1a5e3aaa02"
"ET_LS_SR_ARMATUUR_DREMPELLICHT_OPBOUW","*","_","**","_","KL","_","ET","_","LS","_","SR","_","ARMATUUR","_","DREMPELLICHT","_","OPBOUW","'-","","'-","G","'-","","","*_**_KL_ET_LS_SR_ARMATUUR_DREMPELLICHT_OPBOUW","0.18","190","192","190","190","252","CONTINUOUS","0.35","190","192","190","190","190","CONTINUOUS","0.35","190","192","190","190","190","V-CONTINUOUS-SO","0.35","190","192","190","190","190","CONTINUOUS","","","925","923","http://digitalbuildingdata.tech/nlcs/def/8ae7677c-0a0c-47ad-84d2-ba532bbfc950","http://digitalbuildingdata.tech/nlcs/def/31946ea8-24f6-4c29-b873-50bf31cdbb0a"
"GAS_HD_AANSLUITLEIDING_4 BAR_PE_63","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","4 BAR","_","PE","_","63","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_4 BAR_PE_63","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1024","1019","http://digitalbuildingdata.tech/nlcs/def/9e3728c4-b66e-46cf-ad0c-edfea6ea1ce0","http://digitalbuildingdata.tech/nlcs/def/f3db663d-fe28-45ce-a691-958ff9150395"
"GAS_HD_AANSLUITLEIDING_8 BAR_PE_40","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","8 BAR","_","PE","_","40","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_8 BAR_PE_40","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1041","1038","http://digitalbuildingdata.tech/nlcs/def/252ef8ca-6e95-43e4-a279-d7015c589c8b","http://digitalbuildingdata.tech/nlcs/def/69f9c6ee-abd8-4069-878f-fca88a2f67c7"
"GAS_HD_HOOFDLEIDING_8 BAR_PE_160","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","8 BAR","_","PE","_","160","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_8 BAR_PE_160","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1090","1088","http://digitalbuildingdata.tech/nlcs/def/ff991d02-2398-484b-88d6-392550e339e4","http://digitalbuildingdata.tech/nlcs/def/72a35eb9-2d2b-4305-85a6-5676b91cb472"
"GAS_LD_AANSLUITLEIDING_100 MBAR_PVC_50","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","100 MBAR","_","PVC","_","50","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_100 MBAR_PVC_50","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1126","1122","http://digitalbuildingdata.tech/nlcs/def/89453e9c-0c81-46f1-8e54-10d02e09caf5","http://digitalbuildingdata.tech/nlcs/def/347b6155-0d90-4921-b2fb-17f15b021ea5"
"ET_LS_SR_ARMATUUR_ROLBAANLICHT_OPBOUW","*","_","**","_","KL","_","ET","_","LS","_","SR","_","ARMATUUR","_","ROLBAANLICHT","_","OPBOUW","'-","","'-","G","'-","","","*_**_KL_ET_LS_SR_ARMATUUR_ROLBAANLICHT_OPBOUW","0.18","190","192","190","190","252","CONTINUOUS","0.35","190","192","190","190","190","CONTINUOUS","0.35","190","192","190","190","190","V-CONTINUOUS-SO","0.35","190","192","190","190","190","CONTINUOUS","","","940","938","http://digitalbuildingdata.tech/nlcs/def/2805924e-ff94-4bd1-8b02-092b779e4c2d","http://digitalbuildingdata.tech/nlcs/def/32fb2f9b-6013-4c52-bf76-6ee87b2c3384"
"GAS_HD_AANSLUITLEIDING_4 BAR_PE_40","*","_","**","_","KL","_","GAS","_","HD","_","AANSLUITLEIDING","_","4 BAR","_","PE","_","40","'-","","'-","G","'-","","","*_**_KL_GAS_HD_AANSLUITLEIDING_4 BAR_PE_40","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1022","1019","http://digitalbuildingdata.tech/nlcs/def/fc75750e-54c3-43d3-9c64-4922d3b8d54c","http://digitalbuildingdata.tech/nlcs/def/f3db663d-fe28-45ce-a691-958ff9150395"
"GAS_LD_HOOFDLEIDING_30 MBAR_PE_110","*","_","**","_","KL","_","GAS","_","LD","_","HOOFDLEIDING","_","30 MBAR","_","PE","_","110","'-","","'-","G","'-","","","*_**_KL_GAS_LD_HOOFDLEIDING_30 MBAR_PE_110","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1161","1160","http://digitalbuildingdata.tech/nlcs/def/fc21babc-2906-4960-a625-f760a32c7fb8","http://digitalbuildingdata.tech/nlcs/def/67c45379-d783-479e-8c12-3e1a5e3aaa02"
"GAS_LD_AANSLUITLEIDING_30 MBAR_PE_32","*","_","**","_","KL","_","GAS","_","LD","_","AANSLUITLEIDING","_","30 MBAR","_","PE","_","32","'-","","'-","G","'-","","","*_**_KL_GAS_LD_AANSLUITLEIDING_30 MBAR_PE_32","0.18","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","0.35","50","52","50","50","252","V-KL-GAS_LD-SO","0.35","50","52","50","50","252","KL-GAS_LD-SO","","","1132","1130","http://digitalbuildingdata.tech/nlcs/def/bc01b3a2-f226-4442-86db-3ff26c7aaba3","http://digitalbuildingdata.tech/nlcs/def/0e28a3fc-fe67-4b4c-a92b-480608e1b38e"
"GAS_HD_HOOFDLEIDING_1 BAR_PE_250","*","_","**","_","KL","_","GAS","_","HD","_","HOOFDLEIDING","_","1 BAR","_","PE","_","250","'-","","'-","G","'-","","","*_**_KL_GAS_HD_HOOFDLEIDING_1 BAR_PE_250","0.18","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","0.35","30","32","30","30","252","V-KL-GAS_HD-SO","0.35","30","32","30","30","252","KL-GAS_HD-SO","","","1059","1056","http://digitalbuildingdata.tech/nlcs/def/deab7ca9-bec3-48b3-9b9a-33cd230680d6","http://digitalbuildingdata.tech/nlcs/def/7c939b97-377b-4d12-aa24-1270c065f5a7"
