"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEK-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AFBREEKLIJN","*","_","**","_","ZZ","_","AFBREEKLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AFBREEKLIJN","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","0.18","7","7","7","7","253","ZZ-AFBREEKLIJN-SO","","","2701","","http://digitalbuildingdata.tech/nlcs/def/7577ea35-1159-4a22-a66f-78e08fa8c665",""
"AANPIJLING","*","_","**","_","ZZ","_","AANPIJLING","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_AANPIJLING","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","","","2700","","http://digitalbuildingdata.tech/nlcs/def/a79370f8-62e6-4918-9938-711f54f9b1dc",""
"DETAIL4","*","_","**","_","ZZ","_","DETAIL4","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_DETAIL4","0.50","7","7","7","7","253","CONTINUOUS","0.50","7","7","7","7","253","CONTINUOUS","0.50","7","7","7","7","253","CONTINUOUS","0.50","7","7","7","7","253","CONTINUOUS","","","2710","","http://digitalbuildingdata.tech/nlcs/def/e9dc4626-0e6c-46b7-a900-a5bf9721513a",""
"DETAIL1","*","_","**","_","ZZ","_","DETAIL1","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_DETAIL1","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","0.18","7","7","7","7","253","CONTINUOUS","","","2707","","http://digitalbuildingdata.tech/nlcs/def/dff1fa9c-b79a-49b1-be7a-4b3876474e09",""
"(T3.5)","*","_","**","_","ZZ","_","(T3.5)","_","","_","","_","","_","","_","","'-","","'-","T35","'-","","","*_**_ZZ_(T3.5)","0.35","50","50","50","50","253","CONTINUOUS","0.35","50","50","50","50","253","CONTINUOUS","0.35","50","50","50","50","253","CONTINUOUS","0.35","50","50","50","50","253","CONTINUOUS","","","2696","","http://digitalbuildingdata.tech/nlcs/def/6ad21537-3b38-49e1-8061-f723746327c7",""
"DETAIL3","*","_","**","_","ZZ","_","DETAIL3","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_DETAIL3","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","","","2709","","http://digitalbuildingdata.tech/nlcs/def/5e59d273-60f5-4dfb-9da9-f5ffca5187f1",""
"STRAMIENLIJN","*","_","**","_","ZZ","_","STRAMIENLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_STRAMIENLIJN","0.18","7","7","7","7","253","ZZ-STRAMIEN-SO","0.18","7","7","7","7","253","ZZ-STRAMIEN-SO","0.18","7","7","7","7","253","ZZ-STRAMIEN-SO","0.18","7","7","7","7","253","ZZ-STRAMIEN-SO","","","2704","","http://digitalbuildingdata.tech/nlcs/def/24c71acd-48ad-41c5-ac84-0e9a2c35e88f",""
"HARTLIJN","*","_","**","_","ZZ","_","HARTLIJN","_","","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_HARTLIJN","0.18","7","7","7","7","253","ZZ-HART-SO","0.18","7","7","7","7","253","ZZ-HART-SO","0.18","7","7","7","7","253","ZZ-HART-SO","0.18","7","7","7","7","253","ZZ-HART-SO","","","2702","","http://digitalbuildingdata.tech/nlcs/def/22b0d51e-59f5-4f1c-8c18-09010cb7253e",""
"(T5.0)","*","_","**","_","ZZ","_","(T5.0)","_","","_","","_","","_","","_","","'-","","'-","T50","'-","","","*_**_ZZ_(T5.0)","0.50","130","130","130","130","253","CONTINUOUS","0.50","130","130","130","130","253","CONTINUOUS","0.50","130","130","130","130","253","CONTINUOUS","0.50","130","130","130","130","253","CONTINUOUS","","","2697","","http://digitalbuildingdata.tech/nlcs/def/5288032c-9e5f-4ff7-89ce-f0af0ea01177",""
"(T7.0)","*","_","**","_","ZZ","_","(T7.0)","_","","_","","_","","_","","_","","'-","","'-","T70","'-","","","*_**_ZZ_(T7.0)","0.70","210","210","210","210","253","CONTINUOUS","0.70","210","210","210","210","253","CONTINUOUS","0.70","210","210","210","210","253","CONTINUOUS","0.70","210","210","210","210","253","CONTINUOUS","","","2698","","http://digitalbuildingdata.tech/nlcs/def/bb8062ac-6547-42da-a198-563304ce3541",""
"GRENS_FASE","*","_","**","_","ZZ","_","GRENS","_","FASE","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_ZZ_GRENS_FASE","0.35","7","7","7","7","253","ZZ-FASEGRENS-SO","0.35","7","7","7","7","253","ZZ-FASEGRENS-SO","","","","","","253","","0.35","7","7","7","7","253","ZZ-FASEGRENS-SO","","","616","4086","http://digitalbuildingdata.tech/nlcs/def/f884a235-fdc2-4504-8760-ddbc8e854e28","http://digitalbuildingdata.tech/nlcs/def/d9de1aa0-f0aa-4eaa-a1ee-85e067444633"
