"symboolURI","searchterm","sbibliotheek","fase","id","symbool","finalCleanName","optie"
"http://digitalbuildingdata.tech/nlcs/def/31276a33-e870-487f-a023-13f1dc98e4a8","KADASTRAAL","SKG","V","3592","V-SKG-KADASTRAAL_GRENSPAAL-SO","KADASTRAAL_GRENSPAAL","SO"
"http://digitalbuildingdata.tech/nlcs/def/04070bf7-8481-4919-aa80-8248b01864f3","KADASTRAAL","SKG","","826","SKG-KADASTRAAL_NOK_PLAT-SO","KADASTRAAL_NOK_PLAT","SO"
"http://digitalbuildingdata.tech/nlcs/def/8bac80f0-462c-4d7d-b883-c23ae50da62a","KADASTRAAL","SKG","","827","SKG-KADASTRAAL_NOK_PUNT-SO","KADASTRAAL_NOK_PUNT","SO"
"http://digitalbuildingdata.tech/nlcs/def/f46209ab-c5a1-4d95-9a6d-9a1a88daa9c3","KADASTRAAL","SKG","","828","SKG-KADASTRAAL_GRENSPAAL-SO","KADASTRAAL_GRENSPAAL","SO"
