"hoofdgroep,""id_nummer"",""omschrijving"",""kind_van"",""status"",""discipline"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""element"",""vrkl_kort"""
"SC,""2868"",""VERBINDING_BOUT"",""2867"",""*"",""**"",""0.18"",""150"",""252"",""130"",""10"",""253"",""CONTINUOUS"",""0.18"",""150"",""252"",""130"",""10"",""253"",""CONTINUOUS"",""0.18"",""150"",""252"",""130"",""10"",""253"",""CONTINUOUS"",""0.18"",""150"",""252"",""130"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2869"",""VERBINDING_LAS"",""2867"",""*"",""**"",""0.18"",""210"",""252"",""210"",""210"",""253"",""CONTINUOUS"",""0.18"",""210"",""252"",""210"",""210"",""253"",""CONTINUOUS"",""0.18"",""210"",""252"",""210"",""210"",""253"",""CONTINUOUS"",""0.18"",""210"",""252"",""210"",""210"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2871"",""AANGRENZENDECONSTRUCTIE_BETON"",""2870"",""*"",""**"",""0.18"",""7"",""252"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""254"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2872"",""AANGRENZENDECONSTRUCTIE_HOUT"",""2870"",""*"",""**"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2873"",""AANGRENZENDECONSTRUCTIE_METSELWERK"",""2870"",""*"",""**"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""CONTINUOUS"",""0.18"",""7"",""253"",""7"",""20"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""3478"",""STAALVORM_RVS"",""2862"",""*"",""**"",""0.18"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2864"",""STAALVORM_PLAAT"",""2862"",""*"",""**"",""0.18"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""2863"",""STAALVORM_PROFIEL"",""2862"",""*"",""**"",""0.18"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""CONTINUOUS"",""0.25"",""140"",""252"",""140"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""3480"",""STAALVORM_RVS_PROFIEL"",""3478"",""*"",""**"",""0.18"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
"SC,""3479"",""STAALVORM_RVS_PLAAT"",""3478"",""*"",""**"",""0.18"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""CONTINUOUS"",""0.25"",""150"",""252"",""150"",""10"",""253"",""V-CONTINUOUS-SO"",""G/A"","""""
