"hoofdgroep,""id_nummer"",""omschrijving"",""kind_van"",""status"",""discipline"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""element"",""vrkl_kort"""
"MO,""1577"",""SCHADE_KUNSTSTOF"",""1570"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1573"",""SCHADE_HOUT"",""1570"",""*"",""**"",""0.18"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1575"",""SCHADE_GRONDKERING"",""1570"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1552"",""ARCHEOLOGIE_VONDST"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1551"",""ARCHEOLOGIE_VINDPLAATS"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1557"",""ARCHEOLOGIE_NAP"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1555"",""ARCHEOLOGIE_KOLOMOPNAME"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1553"",""ARCHEOLOGIE_SPOOR"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1556"",""ARCHEOLOGIE_GRONDSLAGPUNT"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1554"",""ARCHEOLOGIE_COUPE"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1558"",""ARCHEOLOGIE_MEETLIJN"",""1550"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""MO-ARCHEOLOGIE-SO"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-MO-ARCHEOLOGIE-SO"","""","""""
"MO,""1476"",""LOCATIE_FOTO"",""1475"",""*"",""**"",""0.18"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1566"",""INSPECTIE_KUNSTSTOF"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1565"",""INSPECTIE_FUNDERING"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1567"",""INSPECTIE_METSELWERK"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1563"",""INSPECTIE_MECHANISCH"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1568"",""INSPECTIE_VERHARDING"",""1559"",""*"",""**"",""0.18"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.35"",""130"",""132"",""130"",""130"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1560"",""INSPECTIE_STAAL"",""1559"",""*"",""**"",""0.18"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1564"",""INSPECTIE_GRONDKERING"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1561"",""INSPECTIE_BETON"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1562"",""INSPECTIE_HOUT"",""1559"",""*"",""**"",""0.18"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""253"",""V-CONTINUOUS-SO"","""","""""
"MO,""1545"",""GEUR_CONTOUR"",""1544"",""*"",""**"",""0.18"",""40"",""42"",""40"",""40"",""253"",""MO-BORDER-SO"",""0.70"",""40"",""42"",""40"",""40"",""253"",""MO-BORDER-SO"",""0.35"",""40"",""42"",""40"",""40"",""253"",""MO-BORDER-SO"",""0.35"",""40"",""42"",""40"",""40"",""253"",""V-MO-BORDER-SO"","""","""""
"MO,""1530"",""GELUID_CONTOUR"",""1529"",""*"",""**"",""0.18"",""10"",""12"",""10"",""10"",""253"",""MO-BORDER-SO"",""0.70"",""10"",""12"",""10"",""10"",""253"",""MO-BORDER-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""MO-BORDER-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""V-MO-BORDER-SO"","""","""""
"MO,""1501"",""BODEM_VERVUILING"",""1495"",""*"",""**"",""0.18"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""V-MO-BORDER-SO"","""","""""
"MO,""1497"",""BODEM_CONTOUR"",""1495"",""*"",""**"",""0.18"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.70"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""MO-BORDER-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""V-MO-BORDER-SO"","""","""""
