objectURI;hoofdgroepURI;hoofdgroep;id_nummer;omschrijving;kind_vanURI;kind_van;status;discipline;lw_bURI;lw_b;kl_bURI;kl_b;kl_b_aURI;kl_b_a;kl_b_gdURI;kl_b_gd;kl_b_gnURI;kl_b_gn;kl_b_vURI;kl_b_v;lt_bURI;lt_b;lw_nURI;lw_n;kl_nURI;kl_n;kl_n_aURI;kl_n_a;kl_n_gdURI;kl_n_gd;kl_n_gnURI;kl_n_gn;kl_n_vURI;kl_n_v;lt_nURI;lt_n;lw_tURI;lw_t;kl_tURI;kl_t;kl_t_aURI;kl_t_a;kl_t_gdURI;kl_t_gd;kl_t_gnURI;kl_t_gn;kl_t_vURI;kl_t_v;lt_tURI;lt_t;lw_vURI;lw_v;kl_vURI;kl_v;kl_v_aURI;kl_v_a;kl_v_gdURI;kl_v_gd;kl_v_gnURI;kl_v_gn;kl_v_vURI;kl_v_v;lt_vURI;lt_v;element;sobjectURI;sobject;aobjectURI;aobject;vrkl_kort
http://digitalbuildingdata.tech/nlcs/def/1f26db84-c369-43cd-bc64-5af1eef71e7d;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;26;TEKENBLAD_WIJZIGINGSBLOK;http://digitalbuildingdata.tech/nlcs/def/d98ba953-a03b-42f3-aed2-88ac9595dd7a;12;X;XX;http://digitalbuildingdata.tech/nlcs/def/f14aa137-98dc-41ad-8dc5-fad94cb489e4;0.25;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/afa7666b-1c23-4d4e-a6ca-f8a9d64324dc;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;21;TEKENBLAD_SITUATIE;http://digitalbuildingdata.tech/nlcs/def/d98ba953-a03b-42f3-aed2-88ac9595dd7a;12;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/65dac3f7-5b5d-42b4-a3bb-0762970d45bd;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;14;TEKENBLAD_HULPLIJN;http://digitalbuildingdata.tech/nlcs/def/d98ba953-a03b-42f3-aed2-88ac9595dd7a;12;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/836a066d-0781-4ce6-a760-4566c5dbfa5d;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;24;TEKENBLAD_VERKLARING;http://digitalbuildingdata.tech/nlcs/def/d98ba953-a03b-42f3-aed2-88ac9595dd7a;12;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/e982babe-06cc-4800-b3e9-7e44471737bd;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;29;VERWIJZING_DETAIL;http://digitalbuildingdata.tech/nlcs/def/cbc84760-0b9a-4205-93b3-ae4b8279cd08;27;X;XX;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/1383ab09-d2d8-40b7-8bbb-1a7041cad464;AL-DETAILS-SO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/73554001-b372-4756-8df7-fe86ce5073c7;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;31;VERWIJZING_WIJZIGING;http://digitalbuildingdata.tech/nlcs/def/cbc84760-0b9a-4205-93b3-ae4b8279cd08;27;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/6a90af2e-ec80-4d48-8c5b-d73e4d297f95;ZZ-CENTER-SO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/13864a8b-0201-45a7-9da1-3d049b336411;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;30;VERWIJZING_DOORSNEDE;http://digitalbuildingdata.tech/nlcs/def/cbc84760-0b9a-4205-93b3-ae4b8279cd08;27;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/6a90af2e-ec80-4d48-8c5b-d73e4d297f95;ZZ-CENTER-SO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/d4e4aefc-e55d-4e15-b524-2e3344e15eec;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;28;VERWIJZING_AANZICHT;http://digitalbuildingdata.tech/nlcs/def/cbc84760-0b9a-4205-93b3-ae4b8279cd08;27;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/4374b4d5-193c-4148-84cf-63df9741f31f;AL-PROFIEL-SO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/91cd8ded-2932-4cc1-bf16-1321ddb60b47;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;4;BLADVERWIJZING_BLAD;http://digitalbuildingdata.tech/nlcs/def/ae1369b0-0ece-4017-94a5-f001804b4188;2;X;XX;http://digitalbuildingdata.tech/nlcs/def/fa7f8757-afa0-4bbc-b556-734091491e54;0.35;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
http://digitalbuildingdata.tech/nlcs/def/183069c1-f792-472f-9713-477516c63199;http://digitalbuildingdata.tech/nlcs/def/a6dd3cd1-92f9-4f48-b418-a556c3475b60;AL;7;BLADVERWIJZING_KAART;http://digitalbuildingdata.tech/nlcs/def/ae1369b0-0ece-4017-94a5-f001804b4188;2;X;XX;http://digitalbuildingdata.tech/nlcs/def/bacc787a-3288-4f27-a233-6a58ce3d5c65;0.18;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/7061fda8-0f02-4af5-a65e-6cca6c05bfea;7;http://digitalbuildingdata.tech/nlcs/def/50f7e6bd-88c4-4cb6-a60b-64408590c6a3;253;http://digitalbuildingdata.tech/nlcs/def/21484fcb-4d9f-4e86-a9f5-fd6d855c7437;CONTINUOUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;G;;;;;
