"ID,""HOOFDGROEP"",""LIJNTYPE"",""DEFINITIE"",""opt"",""FASE"",""STATUS"""
"10,""AM"",""AM-AS-SO"",""A,10,-2,2,-2"
",SO"","""",""*"""
"106,""KG"",""KG-LAND-SO"",""A,0,[KRUISJE,NLCS.SHX,s=1],-3.5"
",SO"","""",""*"""
"107,""KG"",""KG-PROVINCIE-SO"",""A,2.5,-2.75,[KRUISJE,NLCS.SHX,s=1],-2.75"
",SO"","""",""*"""
"108,""KG"",""KG-GEMEENTE-SO"",""A,1,-2.25,[KRUISJE,NLCS.SHX,s=1],-2.25"
",SO"","""",""*"""
"109,""KG"",""KG-WATERSCHAP-SO"",""A,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-3,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"11,""AM"",""V-AM-AS-SO"",""A,10,[VERWIJDEREN2,NLCS.SHX,x=-5,s=1],-2,2,-2"
",SO"",""V"",""*"""
"110,""KG"",""KG-BESTEMMINGSPLAN-SO"",""A,3.4,-1,[BBG,nlcs.shx,s=1],-1"
",SO"","""",""*"""
"111,""KG"",""KG-GWBG-SO"",""A,5.5,-2,[WATERSCHAPSGOLF,NLCS.SHX,s=1],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"112,""KG"",""V-KG-GWBG-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[WATERSCHAPSGOLF,NLCS.SHX,s=1],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"113,""KG"",""KG-PACHT-SO"",""A,5.5,-2,[CIRKEL_HALF,NLCS.SHX,s=1],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"114,""KG"",""V-KG-PACHT-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL_HALF,NLCS.SHX,s=1],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"115,""KG"",""KG-KADASTRAAL-SO"",""A,5.5,-2,[""""K"""",standard,U=0.0,y=-.9,s=1.8],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"116,""KG"",""V-KG-KADASTRAAL-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[""""K"""",standard,U=0.0,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"117,""KG"",""KG-PERCEEL-SO"",""A,5.5,-2,[""""P"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"118,""KG"",""V-KG-PERCEEL-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[""""P"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"119,""KG"",""KG-SECTIE-SO"",""A,5.5,-2,[""""S"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"120,""KG"",""V-KG-SECTIE-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[""""S"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"121,""KG"",""KG-RIJKSEIGENDOM-SO"",""A,5.5,-2,[STERRETJE,NLCS.SHX,s=0.75],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"122,""KG"",""V-KG-RIJKSEIGENDOM-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[STERRETJE,NLCS.SHX,s=0.75],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"123,""KG"",""KG-OPNAME-SO"",""A,5.5,-2,[""""O"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"","""",""*"""
"124,""KG"",""V-KG-OPNAME-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[""""O"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
",SO"",""V"",""*"""
"125,""KG"",""KG-BG-SO"",""A,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
",SO"","""",""*"""
"126,""KG"",""V-KG-BG-SO"",""A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
",SO"",""V"",""*"""
"127,""KG"",""KG-BGPROVINCIE-SO"",""A,5.5,-2,[""""P"""",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
",SO"","""",""*"""
