"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"BOOM_BEVEERD_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_IN CONTAINER_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4188","4185","http://digitalbuildingdata.tech/nlcs/def/edf973b6-e78d-40c6-a3cf-4a7d2379eba3","http://digitalbuildingdata.tech/nlcs/def/92b6a8b3-d17a-4069-8f5c-b978e031ae1a"
"BOOM_LAAGSTAM_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_ZONDER KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4248","4246","http://digitalbuildingdata.tech/nlcs/def/2fcaee76-3c0e-4f02-b1f9-0fb308244ee7","http://digitalbuildingdata.tech/nlcs/def/088a182d-5494-41cb-aa65-a5fc109711d9"
"BOOM_HOOGSTAM_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_MET KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4208","4205","http://digitalbuildingdata.tech/nlcs/def/8e1c97d1-cd5b-4ca2-ac33-a230254b677d","http://digitalbuildingdata.tech/nlcs/def/6712e741-a772-473a-a1ed-3d71dada2347"
"BOOM_MEERSTAMMIG_MET KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","MET KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4275","4273","http://digitalbuildingdata.tech/nlcs/def/749ba9bf-0af8-4599-870f-422e17e62ee0","http://digitalbuildingdata.tech/nlcs/def/e7794fd9-9fe6-474a-970d-e4ef9271b8fe"
"BOOM_LEI_MET KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","MET KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_MET KLUIT_2E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4259","4257","http://digitalbuildingdata.tech/nlcs/def/d7105233-58ae-4db0-98a0-e806bed32c0c","http://digitalbuildingdata.tech/nlcs/def/cfac943a-73d0-4afe-8456-2bfee047fd49"
"BOOM_LEI_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_MET KLUIT_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4260","4257","http://digitalbuildingdata.tech/nlcs/def/16543f29-d753-4034-a2e1-2f981ceae106","http://digitalbuildingdata.tech/nlcs/def/cfac943a-73d0-4afe-8456-2bfee047fd49"
"BOOM_MEERSTAMMIG_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_IN CONTAINER_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4271","4269","http://digitalbuildingdata.tech/nlcs/def/b923c5d3-580c-49ae-907c-8bd67d7e65c5","http://digitalbuildingdata.tech/nlcs/def/cfc3ff62-3970-40ee-bf5d-4c5723fd623b"
"BOOM_VORM_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_ZONDER KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4295","4293","http://digitalbuildingdata.tech/nlcs/def/6092b6b6-6b61-4c18-9459-5a15326d78c0","http://digitalbuildingdata.tech/nlcs/def/c9e8dcc5-35bc-4f7e-b142-ef43f2ecde5d"
"BOOM_BEVEERD_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_IN CONTAINER_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4187","4185","http://digitalbuildingdata.tech/nlcs/def/c5f4d6be-a65c-4c3e-bbfd-2efd9a1e857b","http://digitalbuildingdata.tech/nlcs/def/92b6a8b3-d17a-4069-8f5c-b978e031ae1a"
"BOOM_MEERSTAMMIG_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4279","4277","http://digitalbuildingdata.tech/nlcs/def/1db9f4d1-1d03-444b-8f84-6e60eac155cd","http://digitalbuildingdata.tech/nlcs/def/04820fea-91d8-4c78-827d-36df859e9d88"
"BOOM_LEI_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_ZONDER KLUIT_1E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4262","4261","http://digitalbuildingdata.tech/nlcs/def/1c79f1bf-214e-4043-a693-c38d2443893a","http://digitalbuildingdata.tech/nlcs/def/abd7aacf-250b-4e96-880b-7ac7f26dfc0a"
"BOOM_LAAGSTAM_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_MET KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4243","4242","http://digitalbuildingdata.tech/nlcs/def/092f1814-3fa6-4c61-8a63-aa868b26301c","http://digitalbuildingdata.tech/nlcs/def/2d596e9c-afe5-4af9-92d4-2b8ec79f3c08"
"BOOM_BEVEERD_ZONDER KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","ZONDER KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_ZONDER KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4196","4193","http://digitalbuildingdata.tech/nlcs/def/6c9a5e84-363d-4e51-9f16-c894981730ec","http://digitalbuildingdata.tech/nlcs/def/41e426a5-1d62-445f-b87b-e6bd85f2d83e"
"BOOM_BEVEERD_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_ZONDER KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4195","4193","http://digitalbuildingdata.tech/nlcs/def/3401cf77-c355-4e0f-8ea3-39ce8de790e9","http://digitalbuildingdata.tech/nlcs/def/41e426a5-1d62-445f-b87b-e6bd85f2d83e"
"BOOM_LEI_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_IN CONTAINER_2E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4255","4253","http://digitalbuildingdata.tech/nlcs/def/d1bbc29b-dd73-453c-846e-2311c907420d","http://digitalbuildingdata.tech/nlcs/def/12144cc9-efb9-4dd9-8fca-47f1b2f6c3fc"
"BOOM_HOOGSTAM_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_IN CONTAINER_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4204","4201","http://digitalbuildingdata.tech/nlcs/def/dec386ff-9ad5-4005-88b1-ebcfd75d6d77","http://digitalbuildingdata.tech/nlcs/def/ed8242ec-e56e-4670-bd7f-cfba4130a27e"
"BOOM_LAAGSTAM_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_MET KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4245","4242","http://digitalbuildingdata.tech/nlcs/def/58959031-c301-4a54-8609-a8ff6bc46079","http://digitalbuildingdata.tech/nlcs/def/2d596e9c-afe5-4af9-92d4-2b8ec79f3c08"
"BOOM_KNOT_STAAK_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","STAAK","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_STAAK_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4229","4226","http://digitalbuildingdata.tech/nlcs/def/9fd30ba9-3051-40f5-b507-2947a1f5a002","http://digitalbuildingdata.tech/nlcs/def/7a6e535a-fda2-4f6c-ab50-a2cba540be9e"
"BOOM_LAAGSTAM_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_IN CONTAINER_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4241","4238","http://digitalbuildingdata.tech/nlcs/def/4356c541-33fb-4b95-ad3a-e1b8c2dac735","http://digitalbuildingdata.tech/nlcs/def/6db5cda3-9bce-4604-97be-4f44893137df"
"BOOM_HOOGSTAM_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_MET KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4206","4205","http://digitalbuildingdata.tech/nlcs/def/6b3a6699-d731-4b55-bedc-d56bf004cc0c","http://digitalbuildingdata.tech/nlcs/def/6712e741-a772-473a-a1ed-3d71dada2347"
"BOOM_KNOT_IN CONTAINER_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","IN CONTAINER","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_IN CONTAINER_1E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4219","4218","http://digitalbuildingdata.tech/nlcs/def/953a68a7-6194-41b8-8086-4d08c4c5b8d6","http://digitalbuildingdata.tech/nlcs/def/e2d64ccc-0d80-4943-93eb-bf35ae47c8ab"
"BOOM_BEVEERD_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_ZONDER KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4194","4193","http://digitalbuildingdata.tech/nlcs/def/3ed3c7df-157f-4ab5-a278-376ab0ba0193","http://digitalbuildingdata.tech/nlcs/def/41e426a5-1d62-445f-b87b-e6bd85f2d83e"
"BOOM_MEERSTAMMIG_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4274","4273","http://digitalbuildingdata.tech/nlcs/def/f1fe4ae6-9622-43b6-be27-4c48e7d23a31","http://digitalbuildingdata.tech/nlcs/def/e7794fd9-9fe6-474a-970d-e4ef9271b8fe"
"BOOM_VORM_IN CONTAINER_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","IN CONTAINER","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_IN CONTAINER_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4286","4285","http://digitalbuildingdata.tech/nlcs/def/702a6c96-19aa-4887-ae11-3b64e6e6d4fe","http://digitalbuildingdata.tech/nlcs/def/03437e1c-b492-4bad-ad9a-4b6d42ffe02e"
"BOOM_LAAGSTAM_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_IN CONTAINER_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4240","4238","http://digitalbuildingdata.tech/nlcs/def/2b3ff3d1-582b-4e1b-8248-20f6d4208d8c","http://digitalbuildingdata.tech/nlcs/def/6db5cda3-9bce-4604-97be-4f44893137df"
"BOOM_LAAGSTAM_MET KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","MET KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_MET KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4244","4242","http://digitalbuildingdata.tech/nlcs/def/e0eef58b-3e30-4a6c-b62c-a9ab4b05d5d3","http://digitalbuildingdata.tech/nlcs/def/2d596e9c-afe5-4af9-92d4-2b8ec79f3c08"
"BOOM_BEVEERD_MET KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","MET KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_MET KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4191","4189","http://digitalbuildingdata.tech/nlcs/def/c8953b50-d3bf-4b75-89e2-cbc026f9296c","http://digitalbuildingdata.tech/nlcs/def/38a170e5-b1a8-481c-bf76-57df0e67706c"
