"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"DIJK_BERM_PLASBERM","*","_","**","_","GW","_","DIJK","_","BERM","_","PLASBERM","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_BERM_PLASBERM","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3097","439","http://digitalbuildingdata.tech/nlcs/def/1f935dde-7694-491a-9a5f-72f9abbf9c9d","http://digitalbuildingdata.tech/nlcs/def/6f78d761-064f-450a-91a2-30b8db1324c4"
"WATERGANG_SLOOT_WATERLIJN","*","_","**","_","GW","_","WATERGANG","_","SLOOT","_","WATERLIJN","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_SLOOT_WATERLIJN","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","469","468","http://digitalbuildingdata.tech/nlcs/def/778d06cf-10c0-48d6-8367-2fdc56ebff28","http://digitalbuildingdata.tech/nlcs/def/5b62f4f1-89f6-439a-b308-4804d27f0156"
"DIJK_TEEN_BUITEN","*","_","**","_","GW","_","DIJK","_","TEEN","_","BUITEN","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_TEEN_BUITEN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","438","436","http://digitalbuildingdata.tech/nlcs/def/c68843d5-d116-4144-a7be-5c2f981ecb28","http://digitalbuildingdata.tech/nlcs/def/ed9a89f4-b142-45c8-8e11-a0b6545b3985"
"GROND_BOMENZAND-WERK","*","_","**","_","GW","_","GROND","_","BOMENZAND","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGW-WERK","SGW-GRONDSOORTEN_BOMENZAND","*_**_GW_GROND_BOMENZAND","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","4768","4767","http://digitalbuildingdata.tech/nlcs/def/54a9f6c6-fb66-4a38-975f-0a62e9765b5e","http://digitalbuildingdata.tech/nlcs/def/e881194f-2e90-4114-a14a-a1a53cbd4281"
"GROND_BOMENGROND-WERK","*","_","**","_","GW","_","GROND","_","BOMENGROND","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGW-WERK","SGW-GRONDSOORTEN_BOMENGROND","*_**_GW_GROND_BOMENGROND","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","4766","4765","http://digitalbuildingdata.tech/nlcs/def/853fc1ed-8e5f-4557-b9ad-1017baee766f","http://digitalbuildingdata.tech/nlcs/def/95b62539-3bd7-4a31-b9bf-f528ab9dd45e"
"TALUD_TEEN","*","_","**","_","GW","_","TALUD","_","TEEN","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGW-TALUD_STIJL","*_**_GW_TALUD_TEEN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","429","427","http://digitalbuildingdata.tech/nlcs/def/94908534-6f06-44ee-b5f2-6fd4b4542026","http://digitalbuildingdata.tech/nlcs/def/78afb487-16fb-4422-b03c-eb9e15bf71c1"
"TALUD_ONTGRAVING","*","_","**","_","GW","_","TALUD","_","ONTGRAVING","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGW-TALUD_STIJL","*_**_GW_TALUD_ONTGRAVING","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3008","427","http://digitalbuildingdata.tech/nlcs/def/61ece36b-b8dd-4b22-bc1f-b9626b26dec0","http://digitalbuildingdata.tech/nlcs/def/78afb487-16fb-4422-b03c-eb9e15bf71c1"
"TALUD_AANVULLING","*","_","**","_","GW","_","TALUD","_","AANVULLING","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGW-TALUD_STIJL","*_**_GW_TALUD_AANVULLING","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3007","427","http://digitalbuildingdata.tech/nlcs/def/18de49db-8773-407f-9b43-39fa12bd1cff","http://digitalbuildingdata.tech/nlcs/def/78afb487-16fb-4422-b03c-eb9e15bf71c1"
"TALUD_KRUIN","*","_","**","_","GW","_","TALUD","_","KRUIN","_","","_","","_","","_","","'-","","'-","G/S","'-","","SGW-TALUD_STIJL","*_**_GW_TALUD_KRUIN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","428","427","http://digitalbuildingdata.tech/nlcs/def/635bdcb6-e0e3-4f8b-89be-e5f504873d13","http://digitalbuildingdata.tech/nlcs/def/78afb487-16fb-4422-b03c-eb9e15bf71c1"
"GROND_BOMENZAND","*","_","**","_","GW","_","GROND","_","BOMENZAND","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGW-GROND_BOMENZAND","","*_**_GW_GROND_BOMENZAND","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","4767","477","http://digitalbuildingdata.tech/nlcs/def/e881194f-2e90-4114-a14a-a1a53cbd4281","http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c"
