"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"MEUBILAIR_WEGMEUBILAIR_TANK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","TANK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_TANK","*_**_IE_MEUBILAIR_WEGMEUBILAIR_TANK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3397","522","http://digitalbuildingdata.tech/nlcs/def/cbc425af-370e-425e-b425-f5c2c55df3ec","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_FLITSPAAL","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","FLITSPAAL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_FLITSPAAL","*_**_IE_MEUBILAIR_WEGMEUBILAIR_FLITSPAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3565","522","http://digitalbuildingdata.tech/nlcs/def/55655ea1-4f37-4018-a6da-940052b6dd8c","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_MEERSTOEL","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","MEERSTOEL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_MEERSTOEL","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_MEERSTOEL","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","3560","537","http://digitalbuildingdata.tech/nlcs/def/954de63f-acce-465b-9489-924b7524970b","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_BOOMROOSTER","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","BOOMROOSTER","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_BOOMROOSTER","*_**_IE_MEUBILAIR_WEGMEUBILAIR_BOOMROOSTER","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3402","522","http://digitalbuildingdata.tech/nlcs/def/14be606a-d6fd-40e2-8d40-87465da5df18","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_AFVALBAK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","AFVALBAK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_AFVALBAK","*_**_IE_MEUBILAIR_WEGMEUBILAIR_AFVALBAK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3401","522","http://digitalbuildingdata.tech/nlcs/def/fe56450a-dd40-4462-b13e-93f7b888b4a0","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_PAAL","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","PAAL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_PAAL_ALGEMEEN","*_**_IE_MEUBILAIR_WEGMEUBILAIR_PAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3409","522","http://digitalbuildingdata.tech/nlcs/def/57cadb7c-5bf4-4ef2-b089-e416cfcaec4b","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_ANTENNE","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","ANTENNE","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_ANTENNE","*_**_IE_MEUBILAIR_WEGMEUBILAIR_ANTENNE","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3388","522","http://digitalbuildingdata.tech/nlcs/def/663b71cf-1cb6-4d54-840f-29048d4e6c28","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_SCHRIKHEK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","SCHRIKHEK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_SCHRIKHEK","*_**_IE_MEUBILAIR_WEGMEUBILAIR_SCHRIKHEK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3396","522","http://digitalbuildingdata.tech/nlcs/def/aab79be1-150e-4bfd-8879-5146539a7d73","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_INGANGSCONTROLE","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","INGANGSCONTROLE","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_INGANGSCONTROLE","*_**_IE_MEUBILAIR_WEGMEUBILAIR_INGANGSCONTROLE","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3393","522","http://digitalbuildingdata.tech/nlcs/def/bfe16039-9cce-4b89-81b1-1151e9b1d1ca","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_VERKEERSLICHT","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","VERKEERSLICHT","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_VERKEERSLICHT","*_**_IE_MEUBILAIR_WEGMEUBILAIR_VERKEERSLICHT","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3411","522","http://digitalbuildingdata.tech/nlcs/def/ff485271-8a83-43db-91f0-df56edbdfe28","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_DOORGANG","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","DOORGANG","_","","_","","_","","'-","","'-","G/S","'-","","SIE-CONSTRUCTIEVE AFSCHEIDINGEN_HEKWERK_DOORGANG","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_DOORGANG","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","6008","6005","http://digitalbuildingdata.tech/nlcs/def/ba12b4ca-742b-416d-9221-c216578f9b67","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"MEUBILAIR_WEGMEUBILAIR_ZITBANK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","ZITBANK","_","","_","","_","","'-","","'-","G/S","'-","","","*_**_IE_MEUBILAIR_WEGMEUBILAIR_ZITBANK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3413","522","http://digitalbuildingdata.tech/nlcs/def/c8a55d93-37c7-4679-a2d0-2caab0561939","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_LOOPBRUG","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","LOOPBRUG","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_LOOPBRUG","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","540","537","http://digitalbuildingdata.tech/nlcs/def/ac217883-593e-4c5f-839e-cd121845950d","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_LICHTMAST","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","LICHTMAST","_","","_","","_","","'-","","'-","G/S","'-","","","*_**_IE_MEUBILAIR_WEGMEUBILAIR_LICHTMAST","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3407","522","http://digitalbuildingdata.tech/nlcs/def/b60dfb90-4329-4859-a2f1-5dddeb790f83","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_AFMEERCONSTRUCTIE","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","AFMEERCONSTRUCTIE","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_AFMEERCONSTRUCTIE","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","542","537","http://digitalbuildingdata.tech/nlcs/def/d115142c-8550-47a3-92c5-3888c638ec24","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_HOOGSPANNINGSMAST","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","HOOGSPANNINGSMAST","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_HOOGSPANNINGSMAST","*_**_IE_MEUBILAIR_WEGMEUBILAIR_HOOGSPANNINGSMAST","0.18","7","7","7","7","204,100,110","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","3400","522","http://digitalbuildingdata.tech/nlcs/def/96b16090-2773-4d2d-bd3d-9c329dbefdd2","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_DRIJFRAAM","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","DRIJFRAAM","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_DRIJFRAAM","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","538","537","http://digitalbuildingdata.tech/nlcs/def/2b404890-b2fe-4132-b26a-ce7687d1976f","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WATERWEGMEUBILAIR_VLONDER","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","VLONDER","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_VLONDER","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","539","537","http://digitalbuildingdata.tech/nlcs/def/905281dc-4b88-4314-a521-673303075f35","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WATERWEGMEUBILAIR_PLANKIER","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","PLANKIER","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_PLANKIER","0.18","150","150","150","150","253","CONTINUOUS","0.35","150","150","150","150","7","CONTINUOUS","0.35","150","150","150","150","7","V-CONTINUOUS-SO","0.35","150","150","150","150","7","CONTINUOUS","","","2909","537","http://digitalbuildingdata.tech/nlcs/def/2164038a-5d41-44a0-911b-addd3038aa50","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_STAAFMATHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","STAAFMATHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_STAAFMATHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4444","6005","http://digitalbuildingdata.tech/nlcs/def/477a1d3a-67ae-4ec7-be36-a97e92570c08","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","SPIJLENHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4441","6005","http://digitalbuildingdata.tech/nlcs/def/839015ee-c0fa-44ec-9996-14b7d627c720","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","RASTERHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4435","6005","http://digitalbuildingdata.tech/nlcs/def/18a89e28-4bea-4823-91bf-e0bcbd517037","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","KUNSTSTOF HEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4428","6005","http://digitalbuildingdata.tech/nlcs/def/a0c6d55a-3a2c-494e-b4dd-c29189551c5e","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_BALLENVANGER","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","BALLENVANGER","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_BALLENVANGER","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","6006","6005","http://digitalbuildingdata.tech/nlcs/def/ce725788-6389-4ac9-9be2-0312e4ad6a32","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","SCHAPENHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4438","6005","http://digitalbuildingdata.tech/nlcs/def/8d88a153-51a5-4155-8929-f88b4a3ac468","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","HOUTEN HEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4425","6005","http://digitalbuildingdata.tech/nlcs/def/156e028f-7e37-4d68-af6b-69f7c6c6e0fe","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"MEUBILAIR_BAK_BLOEMBAK","*","_","**","_","IE","_","MEUBILAIR","_","BAK","_","BLOEMBAK","_","","_","","_","","'-","","'-","G/S","'-","","","*_**_IE_MEUBILAIR_BAK_BLOEMBAK","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","5066","6012","http://digitalbuildingdata.tech/nlcs/def/394851c2-03d4-4770-ac2c-02b0298a173e","http://digitalbuildingdata.tech/nlcs/def/68549922-9166-4941-a84d-571b4bf10884"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LAAG","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","LAAG","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LAAG","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4431","6005","http://digitalbuildingdata.tech/nlcs/def/f5452b01-2771-484b-ae18-a2433c59e5c8","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_BUISHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","BUISHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_BUISHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4419","6005","http://digitalbuildingdata.tech/nlcs/def/4d09542d-3972-464a-9ba8-a7f5ff487ea0","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","LEUNHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4432","6005","http://digitalbuildingdata.tech/nlcs/def/a2ff8536-1227-4ddc-b7b8-f2e68208ad49","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOOG","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","HOOG","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOOG","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","4424","6005","http://digitalbuildingdata.tech/nlcs/def/1d3b0494-a11a-43d3-a73d-7f9b28a7cc5b","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK","*","_","**","_","IE","_","CONSTRUCTIEVE AFSCHEIDING","_","HEKWERK","_","GAASHEKWERK","_","","_","","_","","'-","","'-","G","'-","","","*_**_IE_CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK","0.18","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","V-IE-CONSTRUCTIEVE AFSCHEIDING-SO","0.35","30","32","30","30","253","IE-CONSTRUCTIEVE AFSCHEIDING-SO","","","6009","6005","http://digitalbuildingdata.tech/nlcs/def/4ce85fb9-9442-41ad-9777-f87d5f6ae37f","http://digitalbuildingdata.tech/nlcs/def/2205a102-4194-43bc-8edf-3c4d1844717b"
"MEUBILAIR_WEGMEUBILAIR","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG","*_**_IE_MEUBILAIR_WEGMEUBILAIR","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","7","CONTINUOUS","0.35","7","7","7","7","7","V-CONTINUOUS-SO","0.35","7","7","7","7","7","CONTINUOUS","","","522","521","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894","http://digitalbuildingdata.tech/nlcs/def/9be67492-ccc7-49c8-b3f6-95c4d86ac75b"
"MEUBILAIR_TELEFOONCEL","*","_","**","_","IE","_","MEUBILAIR","_","TELEFOONCEL","_","","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_TELEFOONCEL","*_**_IE_MEUBILAIR_TELEFOONCEL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3574","521","http://digitalbuildingdata.tech/nlcs/def/f7b14599-5b46-4fa5-8548-78b5d372c755","http://digitalbuildingdata.tech/nlcs/def/9be67492-ccc7-49c8-b3f6-95c4d86ac75b"
"MEUBILAIR_WATERWEGMEUBILAIR","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","7","CONTINUOUS","0.35","150","152","150","150","7","V-CONTINUOUS-SO","0.35","150","152","150","150","7","CONTINUOUS","","","537","521","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16","http://digitalbuildingdata.tech/nlcs/def/9be67492-ccc7-49c8-b3f6-95c4d86ac75b"
