OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BEBOUWING_BIJZONDERE DOELEINDEN;*;-;**;-;OG;-;BEBOUWING;_;BIJZONDERE DOELEINDEN;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_BIJZONDERE DOELEINDEN;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,190,135;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3145;1616;http://digitalbuildingdata.tech/nlcs/def/c08b6893-aabf-41d9-8a1f-5e3f1649e692;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_BORDES;*;-;**;-;OG;-;BEBOUWING;_;BORDES;;;;;;;;;;;;;AOG-BORDES;;*-**-OG-BEBOUWING_BORDES;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3146;1616;http://digitalbuildingdata.tech/nlcs/def/b8b1b457-526d-49a1-a906-17276074480a;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_BUNKER;*;-;**;-;OG;-;BEBOUWING;_;BUNKER;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_BUNKER;0.18;7;7;7;7;0,0,0;CONTINUOUS;0.25;7;7;7;7;220,120,105;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3526;1616;http://digitalbuildingdata.tech/nlcs/def/6ca17989-2ac9-473b-8118-d24602992114;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_CENTRUM;*;-;**;-;OG;-;BEBOUWING;_;CENTRUM;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_CENTRUM;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,200,190;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;C;;3147;1616;http://digitalbuildingdata.tech/nlcs/def/f999305b-4a1c-4c65-ba9e-f339dfed6f3b;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_CULTUUR EN ONTSPANNING;*;-;**;-;OG;-;BEBOUWING;_;CULTUUR EN ONTSPANNING;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_CULTUUR EN ONTSPANNING;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,60,130;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;CO;;3148;1616;http://digitalbuildingdata.tech/nlcs/def/22f8f173-db97-4861-b30b-bc7e478e5c27;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_DETAILHANDEL;*;-;**;-;OG;-;BEBOUWING;_;DETAILHANDEL;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_DETAILHANDEL;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,160,150;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;DH;;3149;1616;http://digitalbuildingdata.tech/nlcs/def/1320ae6a-5eef-4de1-9514-00dfc2154631;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_DIENSTVERLENING;*;-;**;-;OG;-;BEBOUWING;_;DIENSTVERLENING;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_DIENSTVERLENING;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;240,145,190;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;DV;;3150;1616;http://digitalbuildingdata.tech/nlcs/def/e6b95a33-279c-424f-b3c0-d41a73b5280b;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_ENTREE;*;-;**;-;OG;-;BEBOUWING;_;ENTREE;;;;;;;;;;;;;;SOG-BEBOUWING_ENTREE;*-**-OG-BEBOUWING_ENTREE;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3151;1616;http://digitalbuildingdata.tech/nlcs/def/dba781d8-bd75-487f-8986-f95fda03c2cb;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_FIETSENSTALLING;*;-;**;-;OG;-;BEBOUWING;_;FIETSENSTALLING;;;;;;;;;;;;;;V-SOG-BEBOUWING_FIETSENSTALLING-SO;*-**-OG-BEBOUWING_FIETSENSTALLING;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;200,225,100;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3153;1616;http://digitalbuildingdata.tech/nlcs/def/9d6608aa-5e59-4927-be24-b9a4baa2b0f7;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_FIETSENSTALLING;*;-;**;-;OG;-;BEBOUWING;_;FIETSENSTALLING;;;;;;;;;;;;;;SOG-BEBOUWING_FIETSENSTALLING-SO;*-**-OG-BEBOUWING_FIETSENSTALLING;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;200,225,100;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3153;1616;http://digitalbuildingdata.tech/nlcs/def/9d6608aa-5e59-4927-be24-b9a4baa2b0f7;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_FUNDERING;*;-;**;-;OG;-;BEBOUWING;_;FUNDERING;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_FUNDERING;0.18;7;7;7;7;253;OG-BEBOUWING_FUNDERING-SO;0.25;7;7;7;7;253;OG-BEBOUWING_FUNDERING-SO;0.25;7;7;7;7;253;V-OG-BEBOUWING_FUNDERING-SO;0.25;7;7;7;7;253;OG-BEBOUWING_FUNDERING-SO;;;3154;1616;http://digitalbuildingdata.tech/nlcs/def/94764dd9-6373-4581-9ec3-1909d1db4bf0;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_GEMENGD;*;-;**;-;OG;-;BEBOUWING;_;GEMENGD;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_GEMENGD;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,190,135;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;GD;;3155;1616;http://digitalbuildingdata.tech/nlcs/def/549d6516-2eab-4b70-af55-d459b69e1a8e;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_GEZONDHEIDSZORG;*;-;**;-;OG;-;BEBOUWING;_;GEZONDHEIDSZORG;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_GEZONDHEIDSZORG;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;228,24,2;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3156;1616;http://digitalbuildingdata.tech/nlcs/def/4d0f6a53-190e-4243-8215-276c6b9e99ee;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
