OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BESCHOEIING_COMBINATIE;*;-;**;-;GK;-;BESCHOEIING;_;COMBINATIE;;;;;;;;;;;;;;;*-**-GK-BESCHOEIING_COMBINATIE;0.18;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;V-GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;;;350;339;http://digitalbuildingdata.tech/nlcs/def/b63d9d71-b22a-4592-9733-c114aedc9b78;http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da
BESCHOEIING_HOUT;*;-;**;-;GK;-;BESCHOEIING;_;HOUT;;;;;;;;;;;;;;;*-**-GK-BESCHOEIING_HOUT;0.18;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;V-GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;;;345;339;http://digitalbuildingdata.tech/nlcs/def/52de9032-3af3-48f3-a7e6-fbcb7ba12125;http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da
BESCHOEIING_HOUT_SCHOTTEN;*;-;**;-;GK;-;BESCHOEIING;_;HOUT;;;;;;;;;;;;;;;*-**-GK-BESCHOEIING_HOUT;0.18;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;V-GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;;;346;345;http://digitalbuildingdata.tech/nlcs/def/5b88f50f-6164-4e0d-9936-68cd3e6c7b29;http://digitalbuildingdata.tech/nlcs/def/52de9032-3af3-48f3-a7e6-fbcb7ba12125
BESCHOEIING_KUNSTSTOF;*;-;**;-;GK;-;BESCHOEIING;_;KUNSTSTOF;;;;;;;;;;;;;;;*-**-GK-BESCHOEIING_KUNSTSTOF;0.18;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;V-GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;;;;339;http://digitalbuildingdata.tech/nlcs/def/f84bbea2-5409-46c9-a048-47f1a911dc60;http://digitalbuildingdata.tech/nlcs/def/949265e3-b2b0-4dab-8428-6d4fd21b63da
BESCHOEING_HOUT_PLANKEN;*;-;**;-;GK;-;BESCHOEING;_;HOUT;;;;;;;;;;;;;;;*-**-GK-BESCHOEING_HOUT;0.18;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;0.35;130;132;130;130;253;V-GK-BESCHOEIING-SO;0.35;130;132;130;130;253;GK-BESCHOEIING-SO;;;346;345;http://digitalbuildingdata.tech/nlcs/def/b2cc51d3-4dcf-438b-ad38-c791e2da4997;http://digitalbuildingdata.tech/nlcs/def/52de9032-3af3-48f3-a7e6-fbcb7ba12125
COMBIWAND;*;-;**;-;GK;-;COMBIWAND;;;;;;;;;;;;;;;;;*-**-GK-COMBIWAND;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;313;;http://digitalbuildingdata.tech/nlcs/def/1060f298-f9ff-43cc-aac8-c2861bcb8915;
DAMWAND;*;-;**;-;GK;-;DAMWAND;;;;;;;;;;;;;;;;;*-**-GK-DAMWAND;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;308;;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1;
DAMWAND_BETON;*;-;**;-;GK;-;DAMWAND;_;BETON;;;;;;;;;;;;;;;*-**-GK-DAMWAND_BETON;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;311;308;http://digitalbuildingdata.tech/nlcs/def/494896d4-e187-48b0-a57a-966b5b5b5461;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1
DAMWAND_DAMWAND1;*;-;**;-;GK;-;DAMWAND;_;DAMWAND1;;;;;;;;;;;;;;;*-**-GK-DAMWAND_DAMWAND1;0.18;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;V-GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;;;;308;http://digitalbuildingdata.tech/nlcs/def/ad5d6ee1-9c63-47e7-b313-4296cc374dac;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1
DAMWAND_DAMWAND1_BETON;*;-;**;-;GK;-;DAMWAND;_;DAMWAND1;;;;;;;;;;;;;;;*-**-GK-DAMWAND_DAMWAND1;0.18;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;V-GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/a747b2b8-8494-4273-8333-38e3f3995a87;http://digitalbuildingdata.tech/nlcs/def/ad5d6ee1-9c63-47e7-b313-4296cc374dac
