OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
SLOOPLIJN;*;-;**;-;SC;-;SLOOPLIJN;;;;;;;;;;;;;;;;;*-**-SC-SLOOPLIJN;0.18;10;12;10;10;253;CONTINUOUS;0.25;10;12;10;10;253;CONTINUOUS;0.25;10;12;10;10;253;V-CONTINUOUS-SO;0.25;10;12;10;10;253;CONTINUOUS;;;2877;;http://digitalbuildingdata.tech/nlcs/def/dab079af-07f3-4a81-8e1f-1744f321c700;
STAALVORM;*;-;**;-;SC;-;STAALVORM;;;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-STAALVORM;0.18;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;V-CONTINUOUS-SO;0.25;140;252;140;10;253;CONTINUOUS;;;2862;;http://digitalbuildingdata.tech/nlcs/def/ad268e84-e5ce-44ba-83ce-3749f3655f2e;
STAALVORM_PLAAT;*;-;**;-;SC;-;STAALVORM;_;PLAAT;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-STAALVORM_PLAAT;0.18;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;V-CONTINUOUS-SO;0.25;140;252;140;10;253;CONTINUOUS;;;2864;2862;http://digitalbuildingdata.tech/nlcs/def/3954eda7-6067-4af7-9c99-39d03cbf1d08;http://digitalbuildingdata.tech/nlcs/def/ad268e84-e5ce-44ba-83ce-3749f3655f2e
STAALVORM_PROFIEL;*;-;**;-;SC;-;STAALVORM;_;PROFIEL;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-STAALVORM_PROFIEL;0.18;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;CONTINUOUS;0.25;140;252;140;10;253;V-CONTINUOUS-SO;0.25;140;252;140;10;253;CONTINUOUS;;;2863;2862;http://digitalbuildingdata.tech/nlcs/def/dad35441-eac6-4ef1-8c18-605d78afded4;http://digitalbuildingdata.tech/nlcs/def/ad268e84-e5ce-44ba-83ce-3749f3655f2e
STAALVORM_RVS;*;-;**;-;SC;-;STAALVORM;_;RVS;;;;;;;;;;;;;ACO-RVS;;*-**-SC-STAALVORM_RVS;0.18;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;V-CONTINUOUS-SO;0.25;150;252;150;10;253;CONTINUOUS;;;3478;2862;http://digitalbuildingdata.tech/nlcs/def/6320c4ce-8019-4036-aed4-48b25eb9b9ae;http://digitalbuildingdata.tech/nlcs/def/ad268e84-e5ce-44ba-83ce-3749f3655f2e
STAALVORM_RVS_PLAAT;*;-;**;-;SC;-;STAALVORM;_;RVS;_;PLAAT;;;;;;;;;;;ACO-RVS;;*-**-SC-STAALVORM_RVS_PLAAT;0.18;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;V-CONTINUOUS-SO;0.25;150;252;150;10;253;CONTINUOUS;;;3479;3478;http://digitalbuildingdata.tech/nlcs/def/10b386c4-6e8d-4b24-9849-60f17cffdd92;http://digitalbuildingdata.tech/nlcs/def/6320c4ce-8019-4036-aed4-48b25eb9b9ae
STAALVORM_RVS_PROFIEL;*;-;**;-;SC;-;STAALVORM;_;RVS;_;PROFIEL;;;;;;;;;;;ACO-RVS;;*-**-SC-STAALVORM_RVS_PROFIEL;0.18;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;CONTINUOUS;0.25;150;252;150;10;253;V-CONTINUOUS-SO;0.25;150;252;150;10;253;CONTINUOUS;;;3480;3478;http://digitalbuildingdata.tech/nlcs/def/7d9e61da-99b9-4fcf-9761-b17fd5abdbf0;http://digitalbuildingdata.tech/nlcs/def/6320c4ce-8019-4036-aed4-48b25eb9b9ae
TREKSTANG;*;-;**;-;SC;-;TREKSTANG;;;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-TREKSTANG;0.18;140;252;7;10;253;CONTINUOUS;0.25;7;252;7;10;253;CONTINUOUS;0.25;7;252;7;10;253;V-CONTINUOUS-SO;0.25;7;252;7;10;253;CONTINUOUS;;;2865;;http://digitalbuildingdata.tech/nlcs/def/866d97a2-03e7-49ad-ab7f-3fe39d88f666;
VERBINDING;*;-;**;-;SC;-;VERBINDING;;;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-VERBINDING;0.18;150;252;130;10;253;CONTINUOUS;0.18;150;252;130;10;253;CONTINUOUS;0.18;150;252;130;10;253;V-CONTINUOUS-SO;0.18;150;252;130;10;253;CONTINUOUS;;;2867;;http://digitalbuildingdata.tech/nlcs/def/5ed66574-4e74-42a5-9ec8-2de6a509f04c;
VERBINDING_BOUT;*;-;**;-;SC;-;VERBINDING;_;BOUT;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-VERBINDING_BOUT;0.18;150;252;130;10;253;CONTINUOUS;0.18;150;252;130;10;253;CONTINUOUS;0.18;150;252;130;10;253;V-CONTINUOUS-SO;0.18;150;252;130;10;253;CONTINUOUS;;;2868;2867;http://digitalbuildingdata.tech/nlcs/def/77622868-0d37-4958-9110-a912e406d2ff;http://digitalbuildingdata.tech/nlcs/def/5ed66574-4e74-42a5-9ec8-2de6a509f04c
VERBINDING_LAS;*;-;**;-;SC;-;VERBINDING;_;LAS;;;;;;;;;;;;;ACO-STAAL;;*-**-SC-VERBINDING_LAS;0.18;210;252;210;210;253;CONTINUOUS;0.18;210;252;210;210;253;CONTINUOUS;0.18;210;252;210;210;253;V-CONTINUOUS-SO;0.18;210;252;210;210;253;CONTINUOUS;;;2869;2867;http://digitalbuildingdata.tech/nlcs/def/1fcc25cb-44ea-4eb2-b795-917cd5c0acfc;http://digitalbuildingdata.tech/nlcs/def/5ed66574-4e74-42a5-9ec8-2de6a509f04c
