OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
GRONDSCHEIDINGEN_ANTIWORTELDOEK_NONWOVEN;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;ANTIWORTELDOEK;_;NONWOVEN;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_ANTIWORTELDOEK_NONWOVEN;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/098c52b0-3f37-4c4e-befe-22bfa1b7ebac;http://digitalbuildingdata.tech/nlcs/def/7edb3b41-6d17-4274-9e72-7b31b4c67bf7
GRONDSCHEIDINGEN_ANTIWORTELDOEK_WOVEN;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;ANTIWORTELDOEK;_;WOVEN;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_ANTIWORTELDOEK_WOVEN;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/3e46e0fe-bfc4-4b66-9e79-84e11628b179;http://digitalbuildingdata.tech/nlcs/def/7edb3b41-6d17-4274-9e72-7b31b4c67bf7
GRONDSCHEIDINGEN_ANTIWORTELSCHERM;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;ANTIWORTELSCHERM;;;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_ANTIWORTELSCHERM;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/17309198-8610-4995-9899-4cb02fb7e1ff;http://digitalbuildingdata.tech/nlcs/def/c4186ae5-89c1-45b3-ab14-14f19b31490d
GRONDSCHEIDINGEN_GEOGRID;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;GEOGRID;;;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_GEOGRID;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/e358b0bd-be59-4776-bd46-433064d27d95;http://digitalbuildingdata.tech/nlcs/def/c4186ae5-89c1-45b3-ab14-14f19b31490d
GRONDSCHEIDINGEN_GEOMEMBRAAN;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;GEOMEMBRAAN;;;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_GEOMEMBRAAN;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/d4317b00-fbfc-4a16-9fa9-6bbd00af4d1f;http://digitalbuildingdata.tech/nlcs/def/c4186ae5-89c1-45b3-ab14-14f19b31490d
GRONDSCHEIDINGEN_GEOTEXTIEL;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;GEOTEXTIEL;;;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_GEOTEXTIEL;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/157f0ca6-261d-47cf-9ee1-c4a045e11bbb;http://digitalbuildingdata.tech/nlcs/def/c4186ae5-89c1-45b3-ab14-14f19b31490d
GRONDSCHEIDINGEN_GEOTEXTIEL_WATERDOORLATEND;*;-;**;-;GW;-;GRONDSCHEIDINGEN;_;GEOTEXTIEL;_;WATERDOORLATEND;;;;;;;;;;;;;*-**-GW-GRONDSCHEIDINGEN_GEOTEXTIEL_WATERDOORLATEND;0.18;210;212;210;210;253;CONTINUOUS;0.50;210;212;210;210;253;CONTINUOUS;;;;;;;;0.18;210;212;210;210;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/0da2be6e-da0a-4b10-8a7b-452284fbbfac;http://digitalbuildingdata.tech/nlcs/def/157f0ca6-261d-47cf-9ee1-c4a045e11bbb
GRONDSOORTEN;*;-;**;-;GW;-;GRONDSOORTEN;;;;;;;;;;;;;;;;;*-**-GW-GRONDSOORTEN;0.18;7;7;7;7;165,082,000;CONTINUOUS;0.35;7;7;7;7;165,082,000;CONTINUOUS;0.35;7;7;7;7;165,082,000;V-CONTINUOUS-SO;0.35;7;7;7;7;165,082,000;CONTINUOUS;;;477;;http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c;
GRONDSOORTEN_AFVAL;*;-;**;-;GW;-;GRONDSOORTEN;_;AFVAL;;;;;;;;;;;;;AGW-GRONDSOORTEN_AFVAL-SO;;*-**-GW-GRONDSOORTEN_AFVAL;0.18;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;V-CONTINUOUS-SO;0.35;7;7;7;7;084,095,057;CONTINUOUS;;;483;477;http://digitalbuildingdata.tech/nlcs/def/07809181-1090-4bc3-b01e-9e58b2f523f3;http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
GRONDSOORTEN_AFVAL;*;-;**;-;GW;-;GRONDSOORTEN;_;AFVAL;;;;;;;;;;;;;AGW-GRONDSOORTEN_AFVAL-SOD;;*-**-GW-GRONDSOORTEN_AFVAL;0.18;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;V-CONTINUOUS-SO;0.35;7;7;7;7;084,095,057;CONTINUOUS;;;483;477;http://digitalbuildingdata.tech/nlcs/def/07809181-1090-4bc3-b01e-9e58b2f523f3;http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
GRONDSOORTEN_AFVAL-GRONDWERK;*;-;**;-;GW;-;GRONDSOORTEN;_;AFVAL;;;;;;;;;-;GRONDWERK;;;AGW-GRONDWERK;;*-**-GW-GRONDSOORTEN_AFVAL-GRONDWERK;0.18;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;CONTINUOUS;0.35;7;7;7;7;084,095,057;V-CONTINUOUS-SO;0.35;7;7;7;7;084,095,057;CONTINUOUS;;;484;483;http://digitalbuildingdata.tech/nlcs/def/4d2a74e5-4299-42af-97c0-8d33ee5c6fcd;http://digitalbuildingdata.tech/nlcs/def/07809181-1090-4bc3-b01e-9e58b2f523f3
GRONDSOORTEN_BOMENGROND;*;-;**;-;GW;-;GRONDSOORTEN;_;BOMENGROND;;;;;;;;;;;;;AGW-GRONDSOORTEN_BOMENGROND-SOD;SGW-GRONDSOORTEN_BOMENGROND;*-**-GW-GRONDSOORTEN_BOMENGROND;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;;;;477;http://digitalbuildingdata.tech/nlcs/def/2c1b162d-8a34-446c-8678-363a417ec4fb;http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
GRONDSOORTEN_BOMENGROND;*;-;**;-;GW;-;GRONDSOORTEN;_;BOMENGROND;;;;;;;;;;;;;AGW-GRONDSOORTEN_BOMENGROND-SO;SGW-GRONDSOORTEN_BOMENGROND;*-**-GW-GRONDSOORTEN_BOMENGROND;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;;;;477;http://digitalbuildingdata.tech/nlcs/def/2c1b162d-8a34-446c-8678-363a417ec4fb;http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c
GRONDSOORTEN_BOMENGROND-GRONDWERK;*;-;**;-;GW;-;GRONDSOORTEN;_;BOMENGROND;;;;;;;;;-;GRONDWERK;;;AGW-GRONDWERK;;*-**-GW-GRONDSOORTEN_BOMENGROND-GRONDWERK;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/5adfd61b-8ed5-48af-aee2-b56395a403f4;http://digitalbuildingdata.tech/nlcs/def/2c1b162d-8a34-446c-8678-363a417ec4fb
