OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;GAASHEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;3110;http://digitalbuildingdata.tech/nlcs/def/521b9727-a087-4c35-9de4-58e851cacf90;http://digitalbuildingdata.tech/nlcs/def/20609fa6-6915-4917-a2bf-3647c403f419
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;GAASHEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_GAASHEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;3110;http://digitalbuildingdata.tech/nlcs/def/30256a35-e836-41fa-8889-d081443bd386;http://digitalbuildingdata.tech/nlcs/def/20609fa6-6915-4917-a2bf-3647c403f419
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;HOOG;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/9048435f-567d-401e-acbc-6ed53d43dd11;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;HOUTEN HEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/820b9f28-f836-4997-8d06-99fba94b2c63;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;HOUTEN HEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/38d178ac-8780-455c-b338-03428fa63d5b;http://digitalbuildingdata.tech/nlcs/def/820b9f28-f836-4997-8d06-99fba94b2c63
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;HOUTEN HEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_HOUTEN HEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/52b37ea0-dcb9-4dd0-8f65-d52ec0e026dc;http://digitalbuildingdata.tech/nlcs/def/820b9f28-f836-4997-8d06-99fba94b2c63
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;KUNSTSTOF HEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/73422ba0-c05e-4f08-a69c-304e00b6989c;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;KUNSTSTOF HEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/0e163b8f-192e-44b7-8c40-38288e126485;http://digitalbuildingdata.tech/nlcs/def/73422ba0-c05e-4f08-a69c-304e00b6989c
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;KUNSTSTOF HEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_KUNSTSTOF HEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/55b00c88-5ecf-41f5-af00-e6f66773a9d2;http://digitalbuildingdata.tech/nlcs/def/73422ba0-c05e-4f08-a69c-304e00b6989c
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;LAAG;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/350e83f5-6083-4da0-82e5-84c30c687bb9;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
