OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
TRAMSIGNALERING_PORTAAL;*;-;**;-;IW;-;TRAMSIGNALERING;_;PORTAAL;;;;;;;;;;;;;;SIW-TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL-SO;*-**-IW-TRAMSIGNALERING_PORTAAL;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;3354;3352;http://digitalbuildingdata.tech/nlcs/def/f06f5f5c-859b-4c76-a58e-89f73b5a14ec;http://digitalbuildingdata.tech/nlcs/def/1ff36128-fddc-41ee-b1ea-212f670d1e79
VRI;*;-;**;-;IW;-;VRI;;;;;;;;;;;;;;;;SIW-VRI;*-**-IW-VRI;0.18;200;202;200;200;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;2644;;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89;
VRI_AUTOMAAT;*;-;**;-;IW;-;VRI;_;AUTOMAAT;;;;;;;;;;;;;;;*-**-IW-VRI_AUTOMAAT;0.18;200;202;200;200;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;;2644;http://digitalbuildingdata.tech/nlcs/def/2f44454e-2a5a-48a6-a6b4-15a3fdae267b;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_CAMERA;*;-;**;-;IW;-;VRI;_;CAMERA;;;;;;;;;;;;;;;*-**-IW-VRI_CAMERA;0.18;200;202;200;200;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;;2644;http://digitalbuildingdata.tech/nlcs/def/1d8b9850-8699-4ecf-ba60-e99395f39e5e;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_DETECTIE;*;-;**;-;IW;-;VRI;_;DETECTIE;;;;;;;;;;;;;;;*-**-IW-VRI_DETECTIE;0.18;200;202;200;200;253;IW-DETECTIE;0.35;7;7;7;7;253;IW-DETECTIE;0.35;7;7;7;7;253;V-IW_DETECTIE;0.35;7;7;7;7;253;IW-DETECTIE;;;;2644;http://digitalbuildingdata.tech/nlcs/def/892b61ee-ccef-499b-aeec-0bf279a4b6f2;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_DETECTIE_LUS;*;-;**;-;IW;-;VRI;_;DETECTIE;_;LUS;;;;;;;;;;;;;*-**-IW-VRI_DETECTIE_LUS;0.18;200;202;200;200;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/321b5701-d3e4-43cf-a635-9ba7fea3fd99;http://digitalbuildingdata.tech/nlcs/def/892b61ee-ccef-499b-aeec-0bf279a4b6f2
VRI_DETECTIE_LUS_VIRTUEEL;*;-;**;-;IW;-;VRI;_;DETECTIE;_;LUS;_;VIRTUEEL;;;;;;;;;;;*-**-IW-VRI_DETECTIE_LUS_VIRTUEEL;0.18;200;202;200;200;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/19e07633-bc91-490c-8cee-c209635bad99;http://digitalbuildingdata.tech/nlcs/def/321b5701-d3e4-43cf-a635-9ba7fea3fd99
VRI_DETECTIE_PASSIEF;*;-;**;-;IW;-;VRI;_;DETECTIE;_;PASSIEF;;;;;;;;;;;;;*-**-IW-VRI_DETECTIE_PASSIEF;0.18;200;202;200;200;253;IW-DETECTIE;0.35;170;172;170;170;253;IW-DETECTIE;0.35;170;172;170;170;253;V-IW_DETECTIE;0.35;170;172;170;170;253;IW-DETECTIE;;;;;http://digitalbuildingdata.tech/nlcs/def/89ea04f6-c0f5-471b-9ef6-b37d26821b25;http://digitalbuildingdata.tech/nlcs/def/892b61ee-ccef-499b-aeec-0bf279a4b6f2
VRI_DRAAGCONSTRUCTIE;*;-;**;-;IW;-;VRI;_;DRAAGCONSTRUCTIE;;;;;;;;;;;;;;SIW-VRI_DRAAGCONSTRUCTIE;*-**-IW-VRI_DRAAGCONSTRUCTIE;0.18;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;V-CONTINUOUS-SO;0.35;160;162;7;7;253;CONTINUOUS;;;2645;2644;http://digitalbuildingdata.tech/nlcs/def/2fa8bd64-183c-48c8-99d2-4531bd89d2cf;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_DRAAGCONSTRUCTIE_PAAL;*;-;**;-;IW;-;VRI;_;DRAAGCONSTRUCTIE;_;PAAL;;;;;;;;;;;;;*-**-IW-VRI_DRAAGCONSTRUCTIE_PAAL;0.18;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;V-CONTINUOUS-SO;0.35;160;162;7;7;253;CONTINUOUS;;;3505;2645;http://digitalbuildingdata.tech/nlcs/def/512ebe24-9267-47fc-a32c-fd386ea943ab;http://digitalbuildingdata.tech/nlcs/def/2fa8bd64-183c-48c8-99d2-4531bd89d2cf
