OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BEPLANTING_VASTE PLANTEN;*;-;**;-;GR;-;BEPLANTING;_;VASTE PLANTEN;;;;;;;;;;;;;AGR-VASTEPLANTEN;SGR-VASTEPLANTEN;*-**-GR-BEPLANTING_VASTE PLANTEN;0.18;90;92;90;90;140,168,0;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2893;2885;http://digitalbuildingdata.tech/nlcs/def/62701e5e-a6da-457e-9437-22b5c29fcec3;http://digitalbuildingdata.tech/nlcs/def/96e08737-0fc0-4fa0-8b7e-f28369b8cd0a
BEPLANTING_WATERPLANTEN;*;-;**;-;GR;-;BEPLANTING;_;WATERPLANTEN;;;;;;;;;;;;;AGR-WATERPLANTEN;SGR-WATERPLANTEN;*-**-GR-BEPLANTING_WATERPLANTEN;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2892;2885;http://digitalbuildingdata.tech/nlcs/def/ca227598-9351-4a3c-8af4-45e29521881c;http://digitalbuildingdata.tech/nlcs/def/96e08737-0fc0-4fa0-8b7e-f28369b8cd0a
BEPLANTING_WISSELBEPLANTING;*;-;**;-;GR;-;BEPLANTING;_;WISSELBEPLANTING;;;;;;;;;;;;;AGR-WISSELBEPLANTING;SGR-WISSELBEPLANTING;*-**-GR-BEPLANTING_WISSELBEPLANTING;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2894;2885;http://digitalbuildingdata.tech/nlcs/def/b193d114-3ee6-4567-a0f5-26627ffb43c9;http://digitalbuildingdata.tech/nlcs/def/96e08737-0fc0-4fa0-8b7e-f28369b8cd0a
BOMENRIJ;*;-;**;-;GR;-;BOMENRIJ;;;;;;;;;;;;;;;;;*-**-GR-BOMENRIJ;0.13;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;3384;;http://digitalbuildingdata.tech/nlcs/def/e467bfd9-2765-4701-a26c-c72eebe21365;
BOOM;*;-;**;-;GR;-;BOOM;;;;;;;;;;;;;;;;SGR-BOOM;*-**-GR-BOOM;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;360;;http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea;
BOOM_BEVEERD;*;-;**;-;GR;-;BOOM;_;BEVEERD;;;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;360;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4;http://digitalbuildingdata.tech/nlcs/def/58a908d1-a966-4cc0-9318-93222d8567ea
BOOM_BEVEERD_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;1E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/68bf5397-b817-4ac3-a9ae-b763e00e2266;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
BOOM_BEVEERD_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;2E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/9c0cbe3e-6feb-4107-bfb4-70ccbed388e8;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
BOOM_BEVEERD_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;3E GROOTTE;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/44d5fc82-ae05-4060-9812-09a75c4388e1;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
BOOM_BEVEERD_IN CONTAINER;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;IN CONTAINER;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_IN CONTAINER;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/294cafc7-9392-4822-bf3e-fb1c44ff275d;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
