OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
AARDING;*;-;**;-;OV;-;AARDING;;;;;;;;;;;;;;;;SOV-AARDING;*-**-OV-AARDING;0.18;7;7;7;7;252;OV-AARDING-SO;0.35;7;7;7;7;252;OV-AARDING-SO;0.35;7;7;7;7;252;V-OV-AARDING-SO;0.35;7;7;7;7;252;OV-AARDING-SO;;;3531;;http://digitalbuildingdata.tech/nlcs/def/8d3c773b-ddb5-47df-8846-5c954fd7eb08;
AARDING_AARDELECTRODE;*;-;**;-;OV;-;AARDING;_;AARDELECTRODE;;;;;;;;;;;;;;;*-**-OV-AARDING_AARDELECTRODE;0.18;7;7;7;7;252;CONTINUOUS;0.35;7;7;7;7;252;CONTINUOUS;0.35;7;7;7;7;252;V-CONTINUOUS-SO;0.35;7;7;7;7;252;CONTINUOUS;;;3532;3531;http://digitalbuildingdata.tech/nlcs/def/99981e10-e97a-4f50-a909-07f0c71bfbe1;http://digitalbuildingdata.tech/nlcs/def/8d3c773b-ddb5-47df-8846-5c954fd7eb08
ARMATUUR;*;-;**;-;OV;-;ARMATUUR;;;;;;;;;;;;;;;;SOV-ARMATUUR;*-**-OV-ARMATUUR;0.18;7;7;7;7;252;CONTINUOUS;0.35;7;7;7;7;252;CONTINUOUS;0.35;7;7;7;7;252;V-CONTINUOUS-SO;0.35;7;7;7;7;252;CONTINUOUS;;;887;;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478;
ARMATUUR_BOLDER;*;-;**;-;OV;-;ARMATUUR;_;BOLDER;;;;;;;;;;;;;;SOV-ARMATUUR_BOLDER-SO;*-**-OV-ARMATUUR_BOLDER;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;888;887;http://digitalbuildingdata.tech/nlcs/def/940cf5e9-a4c7-4ea4-b42a-28c3ed9ec48a;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_BOLDER;*;-;**;-;OV;-;ARMATUUR;_;BOLDER;;;;;;;;;;;;;;V-SOV-ARMATUUR_BOLDER-SO;*-**-OV-ARMATUUR_BOLDER;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;888;887;http://digitalbuildingdata.tech/nlcs/def/940cf5e9-a4c7-4ea4-b42a-28c3ed9ec48a;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_FUNCTIONEEL;*;-;**;-;OV;-;ARMATUUR;_;FUNCTIONEEL;;;;;;;;;;;;;;;*-**-OV-ARMATUUR_FUNCTIONEEL;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;889;887;http://digitalbuildingdata.tech/nlcs/def/df7d00de-0fb7-4db6-9c74-006122d31347;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_ORIENTATIE;*;-;**;-;OV;-;ARMATUUR;_;ORIENTATIE;;;;;;;;;;;;;;;*-**-OV-ARMATUUR_ORIENTATIE;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;891;887;http://digitalbuildingdata.tech/nlcs/def/6f3c48ee-308c-42e5-81b6-23a8b39c8ba9;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_SCHIJNWERPER;*;-;**;-;OV;-;ARMATUUR;_;SCHIJNWERPER;;;;;;;;;;;;;;SOV-ARMATUUR_SCHIJNWERPER-SO;*-**-OV-ARMATUUR_SCHIJNWERPER;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;892;887;http://digitalbuildingdata.tech/nlcs/def/2b992b57-8b8e-4ce1-8059-000d695b17b6;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_SCHIJNWERPER;*;-;**;-;OV;-;ARMATUUR;_;SCHIJNWERPER;;;;;;;;;;;;;;V-SOV-ARMATUUR_SCHIJNWERPER-SO;*-**-OV-ARMATUUR_SCHIJNWERPER;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;892;887;http://digitalbuildingdata.tech/nlcs/def/2b992b57-8b8e-4ce1-8059-000d695b17b6;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
ARMATUUR_SPOT;*;-;**;-;OV;-;ARMATUUR;_;SPOT;;;;;;;;;;;;;;SOV-ARMATUUR_SPOT_02-SO;*-**-OV-ARMATUUR_SPOT;0.18;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;CONTINUOUS;0.35;190;192;190;190;252;V-CONTINUOUS-SO;0.35;190;192;190;190;252;CONTINUOUS;;;3533;887;http://digitalbuildingdata.tech/nlcs/def/64dc7782-f21e-47e8-9cc6-0c82f3cef456;http://digitalbuildingdata.tech/nlcs/def/994a0461-1390-4f22-b28d-14969b9ab478
