omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje3,element,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
BOUWKUIP_DAMWAND_HOUT,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_HOUT-G,0.18,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,V-GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,,,310,308,,
BOUWKUIP_DAMWAND_KUNSTSTOF,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_KUNSTSTOF-G,0.18,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,V-GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,,,312,308,,
BOUWKUIP_DAMWAND_STAAL,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND_STAAL-G,0.18,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,0.35,210,212,210,210,253,V-GK-DAMWAND-SO,0.35,210,212,210,210,253,GK-DAMWAND-SO,,,309,308,,
BOUWKUIP_DAMWAND1,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND1,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND1-G,0.18,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,V-GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,,,,307,,
BOUWKUIP_DAMWAND1_BETON,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND1,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND1_BETON-G,0.18,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,V-GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,,,,308,,
BOUWKUIP_DAMWAND1_HOUT,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND1,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND1_HOUT-G,0.18,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,V-GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,,,,308,,
BOUWKUIP_DAMWAND1_KUNSTSTOF,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND1,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND1_KUNSTSTOF-G,0.18,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,V-GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,,,,308,,
BOUWKUIP_DAMWAND1_STAAL,*,-,**,-,GK,-,BOUWKUIP,_,DAMWAND1,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DAMWAND1_STAAL-G,0.18,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,0.35,210,212,210,210,253,V-GK-DAMWAND1-SO,0.35,210,212,210,210,253,GK-DAMWAND1-SO,,,,308,,
BOUWKUIP_DIEPWAND,*,-,**,-,GK,-,BOUWKUIP,_,DIEPWAND,,,,,,,,,,,-,G,,,,,*-**-GK-BOUWKUIP_DIEPWAND-G,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,314,307,,
KADEMUUR,*,-,**,-,GK,-,KADEMUUR,,,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,291,0,,
KADEMUUR_GEWICHTSCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,292,291,,
KADEMUUR_GEWICHTSCONSTRUCTIE_BLOKKENMUUR,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,BLOKKENMUUR,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_BLOKKENMUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,293,292,,
KADEMUUR_GEWICHTSCONSTRUCTIE_CAISSONWAND,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,CAISSONWAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_CAISSONWAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,295,292,,
KADEMUUR_GEWICHTSCONSTRUCTIE_CELLENWAND,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,CELLENWAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_CELLENWAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,296,292,,
KADEMUUR_GEWICHTSCONSTRUCTIE_L MUUR,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,L MUUR,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_L MUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,294,292,,
KADEMUUR_GEWICHTSCONSTRUCTIE_TERRE ARMEE,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,TERRE ARMEE,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_TERRE ARMEE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,297,292,,
KADEMUUR_ONTLASTVLOER,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,301,291,,
KADEMUUR_ONTLASTVLOER_DIEPGELEGEN,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,_,DIEPGELEGEN,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER_DIEPGELEGEN-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,303,301,,
KADEMUUR_ONTLASTVLOER_HOOGGELEGEN,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,_,HOOGGELEGEN,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER_HOOGGELEGEN-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,302,301,,
KADEMUUR_OVERBOUWD TALUD,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,304,291,,
KADEMUUR_OVERBOUWD TALUD_DEK OVER GLOOIINGSCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,_,DEK OVER GLOOIINGSCONSTRUCTIE,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD_DEK OVER GLOOIINGSCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,305,304,,
KADEMUUR_OVERBOUWD TALUD_MET KERENDE WAND,*,-,**,-,GK,-,KADEMUUR,_,OVERBOUWD TALUD,_,MET KERENDE WAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_OVERBOUWD TALUD_MET KERENDE WAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,306,304,,
KADEMUUR_WANDCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,298,291,,
KADEMUUR_WANDCONSTRUCTIE_ONVERANKERD,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,_,ONVERANKERD,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE_ONVERANKERD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,299,298,,
KADEMUUR_WANDCONSTRUCTIE_VERANKERD,*,-,**,-,GK,-,KADEMUUR,_,WANDCONSTRUCTIE,_,VERANKERD,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_WANDCONSTRUCTIE_VERANKERD-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,300,298,,
KEERWAND,*,-,**,-,GK,-,KEERWAND,,,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND-G,0.18,30,32,30,30,"204,100,110",CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,315,0,,
KEERWAND_BERLINER WAND,*,-,**,-,GK,-,KEERWAND,_,BERLINER WAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_BERLINER WAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,328,315,,
KEERWAND_COMBIWAND,*,-,**,-,GK,-,KEERWAND,_,COMBIWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_COMBIWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,321,315,,
KEERWAND_DAMWAND,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,316,315,,
KEERWAND_DAMWAND_BETON,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_BETON-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,319,316,,
KEERWAND_DAMWAND_HOUT,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_HOUT-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,318,316,,
KEERWAND_DAMWAND_KUNSTSTOF,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_KUNSTSTOF-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,320,316,,
KEERWAND_DAMWAND_STAAL,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_STAAL-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,317,316,,
KEERWAND_DAMWAND1,*,-,**,-,GK,-,KEERWAND,_,DAMWAND1,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND1_DAMWAND-G,0.18,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,V-GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,,,,315,,
KEERWAND_DAMWAND1_BETON,*,-,**,-,GK,-,KEERWAND,_,DAMWAND1,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND1_BETON-G,0.18,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,V-GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,,,,316,,
KEERWAND_DAMWAND1_HOUT,*,-,**,-,GK,-,KEERWAND,_,DAMWAND1,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND1_HOUT-G,0.18,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,V-GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,,,,316,,
KEERWAND_DAMWAND1_KUNSTSTOF,*,-,**,-,GK,-,KEERWAND,_,DAMWAND1,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND1_KUNSTSTOF-G,0.18,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,0.35,30,32,30,30,253,V-GK-DAMWAND1-SO,0.35,30,32,30,30,253,GK-DAMWAND1-SO,,,,316,,
KEERWAND_DAMWAND1_STAAL,*,-,**,-,GK,-,KEERWAND,_,DAMWAND1,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND1_STAAL-G,0.18,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,0.35,30,32,30,30,253,V-GK-DAMWAND-SO,0.35,30,32,30,30,253,GK-DAMWAND-SO,,,,316,,
KEERWAND_DIEPWAND,*,-,**,-,GK,-,KEERWAND,_,DIEPWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DIEPWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,322,315,,
KEERWAND_JUMBOBLOKKEN,*,-,**,-,GK,-,KEERWAND,_,JUMBOBLOKKEN,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_JUMBOBLOKKEN-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,327,315,,
KEERWAND_LWAND,*,-,**,-,GK,-,KEERWAND,_,LWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_LWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,325,315,,
KEERWAND_SCHANSKORF,*,-,**,-,GK,-,KEERWAND,_,SCHANSKORF,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_SCHANSKORF-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,324,315,,
KEERWAND_TERRE ARMEE,*,-,**,-,GK,-,KEERWAND,_,TERRE ARMEE,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_TERRE ARMEE-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,323,315,,
KEERWAND_TWAND,*,-,**,-,GK,-,KEERWAND,_,TWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_TWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,326,315,,
KISTDAM,*,-,**,-,GK,-,KISTDAM,,,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,329,0,,
KISTDAM_BERLINER WAND,*,-,**,-,GK,-,KISTDAM,_,BERLINER WAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_BERLINER WAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,338,329,,
KISTDAM_COMBIWAND,*,-,**,-,GK,-,KISTDAM,_,COMBIWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_COMBIWAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,335,329,,
KISTDAM_DAMWAND,*,-,**,-,GK,-,KISTDAM,_,DAMWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND-G,0.18,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,V-GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,,,330,329,,
KISTDAM_DAMWAND_BETON,*,-,**,-,GK,-,KISTDAM,_,DAMWAND,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND_BETON-G,0.18,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,V-GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,,,333,330,,
KISTDAM_DAMWAND_HOUT,*,-,**,-,GK,-,KISTDAM,_,DAMWAND,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND_HOUT-G,0.18,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,V-GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,,,332,330,,
KISTDAM_DAMWAND_KUNSTSTOF,*,-,**,-,GK,-,KISTDAM,_,DAMWAND,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND_KUNSTSTOF-G,0.18,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,V-GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,,,334,330,,
KISTDAM_DAMWAND_STAAL,*,-,**,-,GK,-,KISTDAM,_,DAMWAND,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND_STAAL-G,0.18,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,0.35,40,42,40,40,253,V-GK-DAMWAND-SO,0.35,40,42,40,40,253,GK-DAMWAND-SO,,,331,330,,
KISTDAM_DAMWAND1,*,-,**,-,GK,-,KISTDAM,_,DAMWAND1,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND1-G,0.18,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,V-GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,,,,329,,
KISTDAM_DAMWAND1_BETON,*,-,**,-,GK,-,KISTDAM,_,DAMWAND1,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND1_BETON-G,0.18,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,V-GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,,,,330,,
KISTDAM_DAMWAND1_HOUT,*,-,**,-,GK,-,KISTDAM,_,DAMWAND1,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND1_HOUT-G,0.18,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,V-GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,,,,330,,
KISTDAM_DAMWAND1_KUNSTSTOF,*,-,**,-,GK,-,KISTDAM,_,DAMWAND1,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND1_KUNSTSTOF-G,0.18,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,V-GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,,,,330,,
KISTDAM_DAMWAND1_STAAL,*,-,**,-,GK,-,KISTDAM,_,DAMWAND1,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_DAMWAND1_STAAL-G,0.18,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,0.35,40,42,40,40,253,V-GK-DAMWAND1-SO,0.35,40,42,40,40,253,GK-DAMWAND1-SO,,,,330,,
KISTDAM_LWAND,*,-,**,-,GK,-,KISTDAM,_,LWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_LWAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,336,329,,
KISTDAM_TWAND,*,-,**,-,GK,-,KISTDAM,_,TWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_TWAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,337,329,,
