omschrijving;status;underscore;discipline;underscore2;hoofdgroep;underscore3;object;underscore4;subobject01;underscore5;subobject02;underscore6;subobject03;underscore7;subobject04;underscore8;subobject05;streepje;bewerking;streepje3;element;streepje2;schaal;aobject;sobject;laagnaam;lw_b;kl_b;kl_b_a;kl_b_gd;kl_b_gn;kl_b_v;lt_b;lw_n;kl_n;kl_n_a;kl_n_gd;kl_n_gn;kl_n_v;lt_n;lw_v;kl_v;kl_v_a;kl_v_gd;kl_v_gn;kl_v_v;lt_v;lw_t;kl_t;kl_t_a;kl_t_gd;kl_t_gn;kl_t_v;lt_t;vrkl_kort;vrkl_lang;id_nummer;kind_van;objectURI;kind_vanURI
BOB;*;-;**;-;RI;-;BOB;;;;;;;;;;;;;-;G/S;;;;SRI-BOB;*-**-RI-BOB-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1634;0;;
DRAINAGE;*;-;**;-;RI;-;DRAINAGE;;;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1635;0;;
DRAINAGE_ALGEMEEN;*;-;**;-;RI;-;DRAINAGE;_;ALGEMEEN;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_ALGEMEEN-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1636;1635;;
DRAINAGE_BOB;*;-;**;-;RI;-;DRAINAGE;_;BOB;;;;;;;;;;;-;G/S;;;;SRI-BOB;*-**-RI-DRAINAGE_BOB-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1637;1635;;
DRAINAGE_DRAIN;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1638;1635;;
DRAINAGE_DRAIN-DOORSPOELEN;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;;;;;;;;;-;DOORSPOELEN;-;G;;;;;*-**-RI-DRAINAGE_DRAIN-DOORSPOELEN-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;3580;1638;;
DRAINAGE_DRAIN_PP;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1639;1638;;
DRAINAGE_DRAIN_PP_100;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;100;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_100-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1640;1639;;
DRAINAGE_DRAIN_PP_125;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;125;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_125-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1641;1639;;
DRAINAGE_DRAIN_PP_160;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;160;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_160-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1642;1639;;
DRAINAGE_DRAIN_PP_200;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;200;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_200-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1643;1639;;
DRAINAGE_DRAIN_PP_65;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;65;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_65-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1644;1639;;
DRAINAGE_DRAIN_PP_80;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PP;_;80;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PP_80-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1645;1639;;
DRAINAGE_DRAIN_PVC;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1646;1638;;
DRAINAGE_DRAIN_PVC_100;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;100;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_100-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1647;1646;;
DRAINAGE_DRAIN_PVC_125;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;125;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_125-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1648;1646;;
DRAINAGE_DRAIN_PVC_160;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;160;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_160-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1649;1646;;
DRAINAGE_DRAIN_PVC_200;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;200;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_200-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1650;1646;;
DRAINAGE_DRAIN_PVC_65;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;65;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_65-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1651;1646;;
DRAINAGE_DRAIN_PVC_80;*;-;**;-;RI;-;DRAINAGE;_;DRAIN;_;PVC;_;80;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_DRAIN_PVC_80-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;;;1652;1646;;
DRAINAGE_HULPSTUK;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;;;;;;;;;;;-;G/S;;;;SRI-HULP;*-**-RI-DRAINAGE_HULPSTUK-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1653;1635;;
DRAINAGE_HULPSTUK_AFSLUITER;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;AFSLUITER;;;;;;;;;-;G/S;;;;SRI-HULP_AFSLUITER;*-**-RI-DRAINAGE_HULPSTUK_AFSLUITER-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3582;1653;;
DRAINAGE_HULPSTUK_BELUCHTING;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;BELUCHTING;;;;;;;;;-;G/S;;;;SRI-HULP_BELUCHTING;*-**-RI-DRAINAGE_HULPSTUK_BELUCHTING-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3583;1653;;
DRAINAGE_HULPSTUK_EINDKAP;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;EINDKAP;;;;;;;;;-;G/S;;;;SRI-HULP_EINDKAP;*-**-RI-DRAINAGE_HULPSTUK_EINDKAP-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3584;1653;;
DRAINAGE_HULPSTUK_INLAAT;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;INLAAT;;;;;;;;;-;G/S;;;;SRI-HULP_INLAAT;*-**-RI-DRAINAGE_HULPSTUK_INLAAT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3491;1653;;
DRAINAGE_HULPSTUK_INLAAT_BLIND;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;INLAAT;_;BLIND;;;;;;;-;G/S;;;;SRI-HULP_INLAAT;*-**-RI-DRAINAGE_HULPSTUK_INLAAT_BLIND-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3492;3491;;
DRAINAGE_HULPSTUK_INLAAT_PVC;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;INLAAT;_;PVC;;;;;;;-;G/S;;;;SRI-HULP_INLAAT;*-**-RI-DRAINAGE_HULPSTUK_INLAAT_PVC-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3493;3491;;
DRAINAGE_HULPSTUK_INLAAT_PVC_125;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;INLAAT;_;PVC;_;125;;;;;-;G/S;;;;SRI-HULP_INLAAT;*-**-RI-DRAINAGE_HULPSTUK_INLAAT_PVC_125-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3494;3493;;
DRAINAGE_HULPSTUK_INLAAT_PVC_160;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;INLAAT;_;PVC;_;160;;;;;-;G/S;;;;SRI-HULP_INLAAT;*-**-RI-DRAINAGE_HULPSTUK_INLAAT_PVC_160-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3495;3493;;
DRAINAGE_HULPSTUK_KEERKLEP;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;KEERKLEP;;;;;;;;;-;G/S;;;;SRI-HULP_KEERKLEP;*-**-RI-DRAINAGE_HULPSTUK_KEERKLEP-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3585;1653;;
DRAINAGE_HULPSTUK_ONTLUCHTING;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;ONTLUCHTING;;;;;;;;;-;G/S;;;;SRI-HULP_ONTLUCHTING;*-**-RI-DRAINAGE_HULPSTUK_ONTLUCHTING-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3586;1653;;
DRAINAGE_HULPSTUK_ONTSTOPPINGSSTUK;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;ONTSTOPPINGSSTUK;;;;;;;;;-;G/S;;;;SRI-HULP_ONTSTOPPINGSSTUK;*-**-RI-DRAINAGE_HULPSTUK_ONTSTOPPINGSSTUK-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3587;1653;;
DRAINAGE_HULPSTUK_SCHOONMAAKSTUK;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;SCHOONMAAKSTUK;;;;;;;;;-;G/S;;;;SRI-HULP_SCHOONMAAKSTUK;*-**-RI-DRAINAGE_HULPSTUK_SCHOONMAAKSTUK-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3588;1653;;
DRAINAGE_HULPSTUK_SPUIKRAAN;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;SPUIKRAAN;;;;;;;;;-;G/S;;;;SRI-HULP_SPUIKRAAN;*-**-RI-DRAINAGE_HULPSTUK_SPUIKRAAN-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3589;1653;;
DRAINAGE_HULPSTUK_STANDPIJP;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;STANDPIJP;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_HULPSTUK_STANDPIJP-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;;;3592;1653;;
DRAINAGE_HULPSTUK_T STUK;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;T STUK;;;;;;;;;-;G/S;;;;SRI-DRAIN_T STUK;*-**-RI-DRAINAGE_HULPSTUK_T STUK-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3501;1653;;
DRAINAGE_HULPSTUK_VERLOOPSTUK;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;VERLOOPSTUK;;;;;;;;;-;G/S;;;;SRI-HULP_VERLOOPSTUK;*-**-RI-DRAINAGE_HULPSTUK_VERLOOPSTUK-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3590;1653;;
DRAINAGE_HULPSTUK_VLINDERKLEP;*;-;**;-;RI;-;DRAINAGE;_;HULPSTUK;_;VLINDERKLEP;;;;;;;;;-;G/S;;;;SRI-HULP_VLINDERKLEP;*-**-RI-DRAINAGE_HULPSTUK_VLINDERKLEP-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3591;1653;;
DRAINAGE_KOLKAANSLUITLEIDING;*;_;**;_;RI;_;DRAINAGE;_;KOLKAANSLUITLEIDING;_;;_;;_;;_;;-;;-;G;-;;;;*_**_RI_DRAINAGE_KOLKAANSLUITLEIDING;0.18;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;V-RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;;;3581;1635;http://digitalbuildingdata.tech/nlcs/def/be4ef754-006a-42c2-b796-c9de50bccce4;http://digitalbuildingdata.tech/nlcs/def/e41e5e64-63df-4860-8f4e-66bf40a56b8f
DRAINAGE_LOZELEIDING;*;-;**;-;RI;-;DRAINAGE;_;LOZELEIDING;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_LOZELEIDING-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3598;1635;;
DRAINAGE_LOZELEIDING_UITLEGGER;*;-;**;-;RI;-;DRAINAGE;_;LOZELEIDING;_;UITLEGGER;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_LOZELEIDING_UITLEGGER-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3498;3598;;
DRAINAGE_LOZELEIDING_UITLEGGER_NIET EXACT;*;-;**;-;RI;-;DRAINAGE;_;LOZELEIDING;_;UITLEGGER;_;NIET EXACT;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_LOZELEIDING_UITLEGGER_NIET EXACT-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3499;3498;;
DRAINAGE_LOZEPUT;*;-;**;-;RI;-;DRAINAGE;_;LOZEPUT;;;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DRAINAGE_LOZEPUT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4038;1635;;
DRAINAGE_LOZINGSPUNT;*;-;**;-;RI;-;DRAINAGE;_;LOZINGSPUNT;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_LOZINGSPUNT-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1654;1635;;
DRAINAGE_MANTELBUIS;*;-;**;-;RI;-;DRAINAGE;_;MANTELBUIS;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_MANTELBUIS-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4039;1635;;
DRAINAGE_NIET EXACT;*;-;**;-;RI;-;DRAINAGE;_;NIET EXACT;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_NIET EXACT-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3496;1635;;
DRAINAGE_PARTIKULIER;*;-;**;-;RI;-;DRAINAGE;_;PARTIKULIER;;;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_PARTIKULIER-G;0.18;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE-SO;0.35;90;92;90;90;253;V-RI-DRAINAGE-SO;0.35;90;92;90;90;253;RI-DRAINAGE_PARTIKULIER-SO;;;1655;1635;;
DRAINAGE_PERCEELAANSLUITLEIDING;*;_;**;_;RI;_;DRAINAGE;_;PERCEELAANSLUITLEIDING;_;;_;;_;;_;;-;;-;G;-;;;;*_**_RI_DRAINAGE_PERCEELAANSLUITLEIDING;0.18;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;V-RI-DRAINAGE_AANSLUITLEIDING-SO;0.25;90;92;90;90;253;RI-DRAINAGE_AANSLUITLEIDING-SO;;;3489;1635;http://digitalbuildingdata.tech/nlcs/def/febd425c-2b8f-478a-807b-d70899002d6d;http://digitalbuildingdata.tech/nlcs/def/e41e5e64-63df-4860-8f4e-66bf40a56b8f
DRAINAGE_PERCEELAANSLUITLEIDING_NIET EXACT;*;-;**;-;RI;-;DRAINAGE;_;PERCEELAANSLUITLEIDING;_;NIET EXACT;;;;;;;;;-;G;;;;;*-**-RI-DRAINAGE_PERCEELAANSLUITLEIDING_NIET EXACT-G;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3490;3489;;
DRAINAGE_PUT;*;-;**;-;RI;-;DRAINAGE;_;PUT;;;;;;;;;;;-;G/S;;;;SRI-PUT_DRAIN;*-**-RI-DRAINAGE_PUT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1656;1635;;
DRAINAGE_PUT_BLINDEPUT;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;BLINDEPUT;;;;;;;;;-;G/S;;;;SRI-PUT_BLINDEPUT;*-**-RI-DRAINAGE_PUT_BLINDEPUT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;0.25;90;92;90;90;253;CONTINUOUS;;;3497;1656;;
DRAINAGE_PUT_DOORSPUITPUT;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DOORSPUITPUT;;;;;;;;;-;G/S;;;;SRI-PUT_DRAIN_DOORSPUIT;*-**-RI-DRAINAGE_PUT_DOORSPUITPUT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1657;1656;;
DRAINAGE_PUT_DOORSPUITPUT_BETON;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DOORSPUITPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_DRAIN_DOORSPUIT;*-**-RI-DRAINAGE_PUT_DOORSPUITPUT_BETON-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3596;1657;;
DRAINAGE_PUT_DOORSPUITPUT_PE;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DOORSPUITPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_DRAIN_DOORSPUIT;*-**-RI-DRAINAGE_PUT_DOORSPUITPUT_PE-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3597;1657;;
DRAINAGE_PUT_DRAINAGEPUT;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DRAINAGEPUT;;;;;;;;;-;G/S;;;;SRI-PUT_DRAIN;*-**-RI-DRAINAGE_PUT_DRAINAGEPUT-G/S;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3593;1656;;
DRAINAGE_PUT_DRAINAGEPUT_BETON;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DRAINAGEPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_DRAIN;*-**-RI-DRAINAGE_PUT_DRAINAGEPUT_BETON-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3594;3593;;
DRAINAGE_PUT_DRAINAGEPUT_PE;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;DRAINAGEPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_DRAIN;*-**-RI-DRAINAGE_PUT_DRAINAGEPUT_PE-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;3595;3593;;
DRAINAGE_PUT_FILTERPUT;*;-;**;-;RI;-;DRAINAGE;_;PUT;_;FILTERPUT;;;;;;;;;-;G/S;;;;SRI-PUT_HWA_LAMELLENFILTER;*-**-RI-DRAINAGE_PUT_FILTERPUT-G;0.18;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;1658;1656;;
