omschrijving;status;underscore;discipline;underscore2;hoofdgroep;underscore3;object;underscore4;subobject01;underscore5;subobject02;underscore6;subobject03;underscore7;subobject04;underscore8;subobject05;streepje;bewerking;streepje3;element;streepje2;schaal;aobject;sobject;laagnaam;lw_b;kl_b;kl_b_a;kl_b_gd;kl_b_gn;kl_b_v;lt_b;lw_n;kl_n;kl_n_a;kl_n_gd;kl_n_gn;kl_n_v;lt_n;lw_v;kl_v;kl_v_a;kl_v_gd;kl_v_gn;kl_v_v;lt_v;lw_t;kl_t;kl_t_a;kl_t_gd;kl_t_gn;kl_t_v;lt_t;vrkl_kort;vrkl_lang;id_nummer;kind_van;objectURI;kind_vanURI
GESLOTENVERHARDING_BETON_GEWAPEND;*;-;**;-;VH;-;GESLOTENVERHARDING;_;BETON;_;GEWAPEND;;;;;;;;;-;G;;;;;*-**-VH-GESLOTENVERHARDING_BETON_GEWAPEND-G;0.18;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.25;10;12;10;10;254;ZZ-HIDDEN-SO;0.25;10;12;10;10;254;CONTINUOUS;;;2485;2484;;
GESLOTENVERHARDING_BETON_ONGEWAPEND;*;-;**;-;VH;-;GESLOTENVERHARDING;_;BETON;_;ONGEWAPEND;;;;;;;;;-;G;;;;;*-**-VH-GESLOTENVERHARDING_BETON_ONGEWAPEND-G;0.18;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.25;10;12;10;10;254;ZZ-HIDDEN-SO;0.25;10;12;10;10;254;CONTINUOUS;;;2486;2484;;
GESLOTENVERHARDING_BETON_SCHRAAL;*;-;**;-;VH;-;GESLOTENVERHARDING;_;BETON;_;SCHRAAL;;;;;;;;;-;G/S;;;;SVH-BETON_SCHRAAL;*-**-VH-GESLOTENVERHARDING_BETON_SCHRAAL-G/S;0.18;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.25;10;12;10;10;254;ZZ-HIDDEN-SO;0.25;10;12;10;10;254;CONTINUOUS;;;2487;2484;;
GESLOTENVERHARDING_KUNSTSTOF;*;-;**;-;VH;-;GESLOTENVERHARDING;_;KUNSTSTOF;;;;;;;;;;;-;G;;;;;*-**-VH-GESLOTENVERHARDING_KUNSTSTOF-G;0.18;10;12;10;10;132,132,132;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.25;10;12;10;10;254;V-CONTINUOUS-SO;0.25;10;12;10;10;254;CONTINUOUS;;;4032;3342;;
GESLOTENVERHARDING_METSELWERK;*;-;**;-;VH;-;GESLOTENVERHARDING;_;METSELWERK;;;;;;;;;;;-;G/S/A;;;AVH-METSELWERK;SVH-METSELWERK;*-**-VH-GESLOTENVERHARDING_METSELWERK-G/S/A;0.18;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.25;10;12;10;10;254;ZZ-HIDDEN-SO;0.25;10;12;10;10;254;CONTINUOUS;;;2517;3342;;
GESLOTENVERHARDING_VLOEISTOFDICHT;*;-;**;-;VH;-;GESLOTENVERHARDING;_;VLOEISTOFDICHT;;;;;;;;;;;-;G;;;;;*-**-VH-GESLOTENVERHARDING_VLOEISTOFDICHT-G;0.18;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;CONTINUOUS;0.35;10;12;10;10;254;V-CONTINUOUS-SO;0.35;10;12;10;10;254;CONTINUOUS;;;2937;3342;;
GOOT;*;-;**;-;VH;-;GOOT;;;;;;;;;;;;;-;G/S;;;;SVH-GOOT;*-**-VH-GOOT-G/S;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2348;0;;
GOOT_ASFALT;*;-;**;-;VH;-;GOOT;_;ASFALT;;;;;;;;;;;-;G;;;;;*-**-VH-GOOT_ASFALT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2349;2348;;
GOOT_BETON;*;-;**;-;VH;-;GOOT;_;BETON;;;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BETON-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2350;2348;;
GOOT_BETON_GESTORT;*;-;**;-;VH;-;GOOT;_;BETON;_;GESTORT;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BETON_GESTORT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2351;2350;;
GOOT_BETON_PREFAB;*;-;**;-;VH;-;GOOT;_;BETON;_;PREFAB;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BETON_PREFAB-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2352;2350;;
GOOT_BSS;*;-;**;-;VH;-;GOOT;_;BSS;;;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BSS-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2353;2348;;
GOOT_BSS_ACHTERKANT;*;-;**;-;VH;-;GOOT;_;BSS;_;ACHTERKANT;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BSS_ACHTERKANT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2354;2353;;
GOOT_BSS_VOORKANT;*;-;**;-;VH;-;GOOT;_;BSS;_;VOORKANT;;;;;;;;;-;G;;;;;*-**-VH-GOOT_BSS_VOORKANT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2355;2353;;
GOOT_STRAATBAKSTEEN;*;-;**;-;VH;-;GOOT;_;STRAATBAKSTEEN;;;;;;;;;;;-;G;;;;;*-**-VH-GOOT_STRAATBAKSTEEN-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;;;2356;2348;;
GOOT_STRAATBAKSTEEN_ACHTERKANT;*;-;**;-;VH;-;GOOT;_;STRAATBAKSTEEN;_;ACHTERKANT;;;;;;;;;-;G;;;;;*-**-VH-GOOT_STRAATBAKSTEEN_ACHTERKANT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2357;2356;;
GOOT_STRAATBAKSTEEN_VOORKANT;*;-;**;-;VH;-;GOOT;_;STRAATBAKSTEEN;_;VOORKANT;;;;;;;;;-;G;;;;;*-**-VH-GOOT_STRAATBAKSTEEN_VOORKANT-G;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2358;2356;;
GOOT_TEGEL;*;-;**;-;VH;-;GOOT;_;TEGEL;;;;;;;;;;;-;G/S;;;;SVH-GOOT_TEGEL;*-**-VH-GOOT_TEGEL-G/S;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;;;2940;2348;;
GOOT_ZOAB;*;-;**;-;VH;-;GOOT;_;ZOAB;;;;;;;;;;;-;G/S;;;;SVH-GOOT_ZOAB;*-**-VH-GOOT_ZOAB-G/S;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.25;170;172;170;170;253;V-CONTINUOUS-SO;0.25;170;172;170;170;253;CONTINUOUS;;;2359;2348;;
HALFVERHARDING;*;-;**;-;VH;-;HALFVERHARDING;;;;;;;;;;;;;-;G/S/A;;;AVH-HALF;SVH-HALFVERHARDING;*-**-VH-HALFVERHARDING-G/S/A;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2511;0;;
HALFVERHARDING_BESTORTING;*;-;**;-;VH;-;HALFVERHARDING;_;BESTORTING;;;;;;;;;;;-;G/S/A;;;AVH-BESTORTING;SVH-BESTORTING;*-**-VH-HALFVERHARDING_BESTORTING-G/S/A;0.18;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2483;2511;;
HALFVERHARDING_FLOWBLOCK;*;-;**;-;VH;-;HALFVERHARDING;_;FLOWBLOCK;;;;;;;;;;;-;G/A;;;AVH-FLOWBLOCK;;*-**-VH-HALFVERHARDING_FLOWBLOCK-G/A;0.18;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;3341;2511;;
HALFVERHARDING_GESTABILISEERD GRAS;*;-;**;-;VH;-;HALFVERHARDING;_;GESTABILISEERD GRAS;;;;;;;;;;;-;G/S/A;;;AVH-GRAS_GESTABILISEERD;SVH-GRAS_GESTABILISEERD;*-**-VH-HALFVERHARDING_GESTABILISEERD GRAS-G/S/A;0.18;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2506;2511;;
HALFVERHARDING_GRASBETONSTEEN;*;-;**;-;VH;-;HALFVERHARDING;_;GRASBETONSTEEN;;;;;;;;;;;-;G/S/A;;;AVH-GRASBETONSTEEN;SVH-GRASBETONSTEEN;*-**-VH-HALFVERHARDING_GRASBETONSTEEN-G/S/A;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2508;2511;;
HALFVERHARDING_GRASPLAAT;*;-;**;-;VH;-;HALFVERHARDING;_;GRASPLAAT;;;;;;;;;;;-;G/S/A;;;AVH-GRASPLAAT;SVH-GRASPLAAT;*-**-VH-HALFVERHARDING_GRASPLAAT-G/S/A;0.18;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2509;2511;;
HALFVERHARDING_GRAVEL;*;-;**;-;VH;-;HALFVERHARDING;_;GRAVEL;;;;;;;;;;;-;G/S/A;;;AVH-GRAVEL;SVH-GRAVEL;*-**-VH-HALFVERHARDING_GRAVEL-G/S/A;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;3484;2511;;
HALFVERHARDING_GRIND;*;-;**;-;VH;-;HALFVERHARDING;_;GRIND;;;;;;;;;;;-;G/S;;;;SVH-GRIND;*-**-VH-HALFVERHARDING_GRIND-G/S;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2512;2511;;
HALFVERHARDING_KOPERSLAK;*;-;**;-;VH;-;HALFVERHARDING;_;KOPERSLAK;;;;;;;;;;;-;G;;;;;*-**-VH-HALFVERHARDING_KOPERSLAK-G;0.18;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.35;130;132;130;130;254;V-CONTINUOUS-SO;0.35;130;132;130;130;254;CONTINUOUS;;;2939;2511;;
HALFVERHARDING_PUIN;*;-;**;-;VH;-;HALFVERHARDING;_;PUIN;;;;;;;;;;;-;G/S/A;;;AVH-PUINVERHARDING;SVH-PUINVERHARDING;*-**-VH-HALFVERHARDING_PUIN-G/S/A;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;ZZ-HIDDEN-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2522;2511;;
HALFVERHARDING_SCHELP;*;-;**;-;VH;-;HALFVERHARDING;_;SCHELP;;;;;;;;;;;-;G;;;;;*-**-VH-HALFVERHARDING_SCHELP-G;0.18;130;132;130;130;214,214,214;CONTINUOUS;0.35;130;132;130;130;254;CONTINUOUS;0.25;130;132;130;130;254;V-CONTINUOUS-SO;0.25;130;132;130;130;254;CONTINUOUS;;;2513;2511;;
HERSTRATEN;*;-;**;-;VH;-;HERSTRATEN;;;;;;;;;;;;;-;G/A;;;AVH-HERSTRATEN;;*-**-VH-HERSTRATEN-G/A;0.18;7;252;7;7;254;CONTINUOUS;0.35;7;252;7;7;254;CONTINUOUS;0.25;7;252;7;7;254;V-CONTINUOUS-SO;0.25;7;252;7;7;254;CONTINUOUS;;;4091;0;;
KANTOPSLUITING;*;-;**;-;VH;-;KANTOPSLUITING;;;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING-G;0.18;7;252;7;7;253;CONTINUOUS;0.35;7;252;7;7;253;CONTINUOUS;0.25;7;252;7;7;253;V-CONTINUOUS-SO;0.25;7;252;7;7;253;CONTINUOUS;;;2360;0;;
KANTOPSLUITING_ACHTERKANTBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ACHTERKANTBAND;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ACHTERKANTBAND-G;0.18;50;52;50;50;50;CONTINUOUS;0.35;50;52;50;50;50;CONTINUOUS;0.25;50;52;50;50;50;V-CONTINUOUS-SO;0.25;50;52;50;50;50;CONTINUOUS;;;2361;2360;;
KANTOPSLUITING_AMSTELBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;AMSTELBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_AMSTELBAND;*-**-VH-KANTOPSLUITING_AMSTELBAND-G/S;0.18;60;62;60;60;253;VH-AMSTELBAND-SO;0.35;60;62;60;60;253;VH-AMSTELBAND-SO;0.25;60;62;60;60;253;V-VH-AMSTELBAND-SO;0.25;60;62;60;60;253;VH-AMSTELBAND-SO;;;2362;2360;;
KANTOPSLUITING_ASFALTBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ASFALTBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_ASFALTBAND;*-**-VH-KANTOPSLUITING_ASFALTBAND-G/S;0.18;240;242;240;240;253;VH-ASFALTBAND-SO;0.35;240;242;240;240;253;VH-ASFALTBAND-SO;0.25;240;242;240;240;253;V-VH-ASFALTBAND-SO;0.25;240;242;240;240;253;VH-ASFALTBAND-SO;;;4092;2360;;
KANTOPSLUITING_ASFALTBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;ASFALTBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_ASFALTBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;0;0;0;0;253;VH-ASFALTBAND_STELLEN-SO;;;;;;;;;;;;;;;;;4093;4092;;
KANTOPSLUITING_ASFALTBAND_50X200X150;*;-;**;-;VH;-;KANTOPSLUITING;_;ASFALTBAND;_;50X200X150;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ASFALTBAND_50X200X150-G;0.18;240;242;240;240;253;VH-ASFALTBAND-SO;0.35;240;242;240;240;253;VH-ASFALTBAND-SO;0.25;240;242;240;240;253;V-VH-ASFALTBAND-SO;0.25;240;242;240;240;253;VH-ASFALTBAND-SO;;;4094;4092;;
KANTOPSLUITING_ASFALTBAND_50X200X200;*;-;**;-;VH;-;KANTOPSLUITING;_;ASFALTBAND;_;50X200X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ASFALTBAND_50X200X200-G;0.18;240;242;240;240;253;VH-ASFALTBAND-SO;0.35;240;242;240;240;253;VH-ASFALTBAND-SO;0.25;240;242;240;240;253;V-VH-ASFALTBAND-SO;0.25;240;242;240;240;253;VH-ASFALTBAND-SO;;;4095;4092;;
KANTOPSLUITING_ASFALTBAND_50X200X250;*;-;**;-;VH;-;KANTOPSLUITING;_;ASFALTBAND;_;50X200X250;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ASFALTBAND_50X200X250-G;0.18;240;242;240;240;253;VH-ASFALTBAND-SO;0.35;240;242;240;240;253;VH-ASFALTBAND-SO;0.25;240;242;240;240;253;V-VH-ASFALTBAND-SO;0.25;240;242;240;240;253;VH-ASFALTBAND-SO;;;4096;4092;;
KANTOPSLUITING_BETONRUG;*;-;**;-;VH;-;KANTOPSLUITING;_;BETONRUG;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_BETONRUG-G;;;;;;;;0.35;7;7;7;7;253;ZZ-HIDDEN-SO;;;;;;;;;;;;;;;;;2363;2360;;
KANTOPSLUITING_BUSHALTEBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;BUSHALTEBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_BUSHALTEBAND;*-**-VH-KANTOPSLUITING_BUSHALTEBAND-G/S;0.18;30;32;30;30;253;VH-BUSHALTEBAND-SO;0.35;30;32;30;30;253;VH-BUSHALTEBAND-SO;0.25;30;32;30;30;253;V-VH-BUSHALTEBAND-SO;0.25;30;32;30;30;253;VH-BUSHALTEBAND-SO;;;2364;2360;;
KANTOPSLUITING_BUSHALTEBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;BUSHALTEBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_BUSHALTEBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;30;32;30;30;253;VH-BUSHALTEBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2365;2364;;
KANTOPSLUITING_ELEMENT;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ELEMENT-G;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2366;2360;;
KANTOPSLUITING_ELEMENT_BOOMKRANS;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;BOOMKRANS;;;;;;;;;-;G/S;;;;SVH-BOOMKRANS;*-**-VH-KANTOPSLUITING_ELEMENT_BOOMKRANS-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;3392;2366;;
KANTOPSLUITING_ELEMENT_BOOMKRANSBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;BOOMKRANSBAND;;;;;;;;;-;G/S;;;;SVH-BOOMKRANSBAND;*-**-VH-KANTOPSLUITING_ELEMENT_BOOMKRANSBAND-G/S;0.18;40;42;40;40;253;VH-BOOMKRANSBAND-SO;0.35;40;42;40;40;253;VH-BOOMKRANSBAND-SO;0.25;40;42;40;40;253;V-VH-BOOMKRANSBAND-SO;0.25;40;42;40;40;253;VH-BOOMKRANSBAND-SO;;;2367;2366;;
KANTOPSLUITING_ELEMENT_HOEKBLOK;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;HOEKBLOK;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_HOEKBLOK;*-**-VH-KANTOPSLUITING_ELEMENT_HOEKBLOK-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2368;2366;;
KANTOPSLUITING_ELEMENT_HOEKSTUK;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;HOEKSTUK;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_HOEKSTUK;*-**-VH-KANTOPSLUITING_ELEMENT_HOEKSTUK-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2369;2366;;
KANTOPSLUITING_ELEMENT_INRIT;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;INRIT;;;;;;;;;-;G/S;;;;SVH-INRITELEMENT;*-**-VH-KANTOPSLUITING_ELEMENT_INRIT-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2370;2366;;
KANTOPSLUITING_ELEMENT_INRIT_PERRONBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;INRIT;_;PERRONBAND;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_INRITPERRONBAND;*-**-VH-KANTOPSLUITING_ELEMENT_INRIT_PERRONBAND-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2371;2370;;
KANTOPSLUITING_ELEMENT_INRITBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;INRITBAND;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_INRITBAND;*-**-VH-KANTOPSLUITING_ELEMENT_INRITBAND-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2372;2366;;
KANTOPSLUITING_ELEMENT_PARKEERBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;PARKEERBAND;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ELEMENT_PARKEERBAND-G;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2373;2366;;
KANTOPSLUITING_ELEMENT_PERRONBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;PERRONBAND;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ELEMENT_PERRONBAND-G;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2374;2366;;
KANTOPSLUITING_ELEMENT_PUNTSTUK;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;PUNTSTUK;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ELEMENT_PUNTSTUK-G;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2375;2366;;
KANTOPSLUITING_ELEMENT_VERLAAGDEBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;VERLAAGDEBAND;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ELEMENT_VERLAAGDEBAND-G;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;3080;2366;;
KANTOPSLUITING_ELEMENT_VERLOOPBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;ELEMENT;_;VERLOOPBAND;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_VERLOOP;*-**-VH-KANTOPSLUITING_ELEMENT_VERLOOPBAND-G/S;0.18;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.25;40;42;40;40;253;V-CONTINUOUS-SO;0.25;40;42;40;40;253;CONTINUOUS;;;2376;2366;;
KANTOPSLUITING_GAZONBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GAZONBAND;*-**-VH-KANTOPSLUITING_GAZONBAND-G/S;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2377;2360;;
KANTOPSLUITING_GAZONBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_GAZONBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;90;92;90;90;253;VH-GAZONBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2385;2377;;
KANTOPSLUITING_GAZONBAND_100X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;100X200;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GAZONBAND_100X200;*-**-VH-KANTOPSLUITING_GAZONBAND_100X200-G/S;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2380;2377;;
KANTOPSLUITING_GAZONBAND_100X300;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;100X300;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GAZONBAND_100X300-G;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2381;2377;;
KANTOPSLUITING_GAZONBAND_120X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;120X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GAZONBAND_120X200-G;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2382;2377;;
