;;; File   : RTW_rtwbreed_lay_defkl.dat gegenereerd uit RTW.mdb
;;; Functie: Tabel met alle RTW lagen tbv RTW toolbox discipline: rtwbreed

Posities:
POS_AANTLAAGNAAM   140
POS_LAAGNAAM       5
POS_LW_BS          45
POS_KL_BS          50
POS_LT_BS          60
POS_LW_NW          75
POS_KL_NW          80
POS_LT_NW          90
POS_LW_VW          105
POS_KL_VW          110
POS_LT_VW          120
POS_OMSCHR         140


    5                                       45   50        60             75   80        90             105  110       120                 140

*Afscheidingen                                                                                                                             21 
19  kd-maaiveldlijn                         18   8         continuous     35   7         continuous     35   7         continuous          Maailveldlijn
20  kd-nok                                  18   13        continuous     35   10        continuous     35   10        continuous          Nok
21  kd-onderhgrens                          18   173       onderhgr       35   170       onderhgr       35   170       onderhgr            Onderhoudsgrens
22  kd-opnamedtmgrens                       18   173       continuous     35   170       continuous     35   170       continuous          Opnamegrens van het DTM
23  kd-pachtgrens                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Pachtgrens
24  kd-perceelgrens                         18   173       perceelgr      35   170       perceelgr      35   170       perceelgr           Perceelgrens
25  kd-provinciegrens                       18   173       provinciegr    35   170       provinciegr    35   170       provinciegr         Provinciegrens
26  kd-rijkseiggrens                        18   173       rijksgr        35   173       rijksgr        35   173       rijksgr             Grens van rijkseigendom
27  kd-rijkseiggrensplan                    0    #         rijksgrplan    35   7         rijksgrplan    0    #         rijksgrplan         Grens van rijkseigendom gepland
28  kd-rooilijn                             18   173       rooilijn       35   170       rooilijn       35   170       rooilijn            Rooilijn
29  kd-sectiegrens                          18   173       sectiegr       35   170       sectiegr       35   170       sectiegr            Sectiegrens
30  kd-waterschapsgrens                     18   173       waterschgr     35   170       waterschgr     35   170       waterschgr          Waterschapsgrens
31  kd-werkgrens                            18   173       werkgr         70   170       werkgr         70   170       werkgr              Werkgrens
32  kd-werkvakgrens                         18   173       werkvakgr      35   170       werkvakgr      35   170       werkvakgr           Werkvakgrens
33  kd-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
34  kd-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
35  kd-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
36  kd-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
37  kd-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
38  kd-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
39  ------------------------------------------
40  kd-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
41  kd-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
42  kd-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
43  kd-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
44  kd-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
45  kd-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Kabels & leidingen                                                                                                                        45 
1   kl-bovengronds                          18   8         continuous     35   7         continuous     35   7         continuous          Bovengrondse kabels en leidingen
2   kl-buisalg                              18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Buizen algemeen
3   kl-cai                                  18   93        overige_cai    35   90        overige_cai    35   90        overige_cai_v       Centrale antenne installatie
4   kl-defensie                             18   8         overige_def    35   7         overige_def    35   7         overige_def_v       Defensie kabels en leidingen
5   kl-drukriool                            18   213       drukriol       35   210       drukriol       35   210       drukriol_v          Drukriolering
6   kl-electriciteit bundel                 18   13        elecbndl       35   10        elecbndl       35   10        elecbndl_v          Electriciteit bundel
7   kl-electriciteit hoogsp                 18   13        elechoog       35   10        elechoog       35   10        elechoog_v          Electriciteit hoogspanning
8   kl-electriciteit laagsp                 18   13        eleclaag       35   10        eleclaag       35   10        eleclaag_v          Electriciteit laagspanning
9   kl-ewd                                  18   13        overige_ewd    35   10        overige_ewd    35   10        overige_ewd_v       EWD
10  kl-gasleiding hd                        18   23        gashd          35   22        gashd          35   22        gashd_v             Hoge druk gasleiding
11  kl-gasleiding ld                        18   23        gasld          35   22        gasld          35   22        gasld_v             Lage druk gasleiding
12  kl-gasunie                              18   23        gasunie        35   22        gasunie        35   22        gasunie_v           Gasunie
13  kl-hoogspanningsmast                    18   8         continuous     35   7         continuous     35   7         continuous          Hoogspanningsmast
14  kl-kathbescherming                      18   8         continuous     35   7         continuous     35   7         continuous          Kathodische bescherming
15  kl-mantelbuis                           18   8         mantelbuis     35   7         mantelbuis     35   7         mantelbuis_v        Mantelbuis
16  kl-ns                                   18   8         overige        35   7         overige        35   7         overige_v           NS kabels
17  kl-olieleiding                          18   43        olie           35   42        olie           35   42        olie_v              Olieleiding
18  kl-overig                               18   213       continuous     35   210       continuous     35   210       continuous          Overige kabels en leidingen en onderdelen
19  kl-praatpaal                            18   93        praatpaal      35   90        praatpaal      35   90        praatpaal_v         ANWB Praatpaal
20  kl-put                                  18   8         continuous     35   7         continuous     35   7         continuous          Put
21  kl-rld                                  18   8         overige        35   7         overige        35   7         overige_v           RLD kabels
22  kl-rwsbed                               18   13        rwsbed         35   10        rwsbed         35   10        rwsbed_v            RWS bedieningskabels
23  kl-rwsverlicht                          18   13        rwsverlicht    35   10        rwsverlicht    35   10        rwsverlicht_v       RWS verlichting kabels
24  kl-telecbundel                          18   93        telecbndl      35   90        telecbndl      35   90        telecbndl_v         Telecommunicatie bundel
25  kl-telecinterlok                        18   93        telecinlokl    35   90        telecinlokl    35   90        telecinlokl_v       Telecommunicatie interlokaal
26  kl-teleclok                             18   93        teleclokl      35   90        teleclokl      35   90        teleclokl_v         Telecommunicatie lokaal
27  kl-waterleiding                         18   133       water          35   130       water          35   130       water_v             Waterleiding
28  kl-watertransportleiding                18   133       watertransp    35   130       watertransp    35   130       watertransp_v       Watertransportleiding
29  kl-aarding                              18   8         continuous     35   7         continuous     35   7         continuous          Aarding
30  kl-lozeleiding                          18   8         continuous     35   7         continuous     35   7         continuous          Loze leiding
31  kl-mantelbuis                           18   8         continuous     35   7         continuous     35   7         continuous          Mantelbuis
32  kl-kabelkast                            18   8         continuous     35   7         continuous     35   7         continuous          Kabelkast
33  kl-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
34  kl-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
35  kl-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
36  kl-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijn
37  kl-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
38  kl-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
39  ------------------------------------------
40  kl-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
41  kl-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
42  kl-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
43  kl-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
44  kl-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
45  kl-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Kunstwerken (algemeen)                                                                                                                    32 
1   kw-aquaduct                             18   173       continuous     35   170       continuous     35   170       continuous          Aquaduct
2   kw-brug                                 18   173       continuous     35   170       continuous     35   170       continuous          Brug
3   kw-ecoduct                              18   173       continuous     35   170       continuous     35   170       continuous          Ecoduct
4   kw-kademuur                             18   173       kademuur       35   170       kademuur       35   170       kademuur            Kademuur
5   kw-kunstwerklijn                        18   173       continuous     35   170       continuous     35   170       continuous          Kunstwerklijnen
6   kw-landhoofd                            18   173       continuous     35   170       continuous     35   170       continuous          Landhoofd
7   kw-overig                               18   173       continuous     35   170       continuous     35   173       continuous          Overig
8   kw-overkluizing                         18   173       continuous     35   170       continuous     35   170       continuous          Overkluizing
9   kw-overstort                            18   173       continuous     35   170       continuous     35   170       continuous          Overstort
10  kw-pijler                               18   173       continuous     35   170       continuous     35   170       continuous          Pijler
11  kw-pvr                                  18   13        rtwdashed50    35   10        rtwdashed50    0    #         rtwdashed50         Profiel v Vrije Ruimte
12  kw-remwerk                              18   173       continuous     35   170       continuous     35   170       continuous          Remmingswerk
13  kw-sluis                                18   173       continuous     35   170       continuous     35   170       continuous          Sluis
14  kw-steiger                              18   173       continuous     35   170       continuous     35   170       continuous          Steiger
15  kw-stuw                                 18   173       continuous     35   170       continuous     35   170       continuous          Stuw
16  kw-tunnel                               18   173       continuous     35   170       continuous     35   170       continuous          Tunnel
17  kw-viaduct                              18   173       continuous     35   170       continuous     35   170       continuous          Viaduct
18  kw-zichtruimte                          18   13        rtwdashed50    35   10        rtwdashed50    0    #         rtwdashed50         Zichtruimte
19  kw-voegovergang                         18   173       continuous     35   170       continuous     35   170       continuous          Voegovergang
20  kw-contour_z                            18   173       continuous     35   170       continuous     35   170       continuous          Algemeen-contouren zichtbaar
21  kw-contour_nz                           18   173       rtwdashed50    35   170       rtwdashed50    35   170       rtwdashed50         Algemeen-contouren niet zichtbaar
22  kw-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
23  kw-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
24  kw-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
25  kw-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
26  ------------------------------------------
27  kw-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
28  kw-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
29  kw-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
30  kw-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
31  kw-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
32  kw-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Lengteprofiel                                                                                                                             29 
1   lp-aslijn                               18   13        aslijn         35   10        aslijn         35   #         aslijn              Aslijn
2   lp-bodembescherm                        25   7         continuous     25   7         continuous     25   7         continuous          Bodembescherming
3   lp-debietlijnen                         25   7         rtwdashed50    25   7         rtwdashed50    25   7         rtwdashed50         Debietlijnen
4   lp-grid                                 18   253       continuous     18   253       continuous     18   253       continuous          Grid
5   lp-grid_major                           35   7         continuous     35   7         continuous     35   7         continuous          Grid major
6   lp-grondwerk                            18   8         continuous     35   7         continuous     35   7         continuous          Grondwerk, cunet, ontgravingen
7   lp-gws                                  18   153       continuous     35   150       continuous     35   150       continuous          Grondwaterstand
8   lp-kunstwerk                            18   173       continuous     35   170       continuous     35   170       continuous          Kunstwerk
9   lp-maaiveld                             18   93        continuous     35   90        continuous     0    #         continuous          Maaiveld
10  lp-matenbalk                            25   7         continuous     25   7         continuous     25   7         continuous          Matenbalk lijnen
11  lp-NAPlijn                              18   8         rtwcenter50    0    #         rtwcenter50    0    #         rtwcenter50         NAPlijn
12  lp-overhoogte                           18   93        continuous     35   90        continuous     35   90        continuous          Overhoogte
13  lp-schema                               18   8         continuous     35   7         continuous     35   7         continuous          Horizontaal/Vertikaal schema
14  lp-verharding                           18   7         continuous     35   7         continuous     35   7         continuous          Verharding
15  lp-waterlijn                            18   133       waterlijn      35   130       waterlijn      0    #         waterlijn           Waterlijn
16  lp-zettingslijn                         18   93        continuous     35   90        continuous     0    #         continuous          Zettingslijn
17  lp-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
18  lp-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
19  lp-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
20  lp-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
21  lp-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
22  lp-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
23  ------------------------------------------
24  lp-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
25  lp-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
26  lp-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
27  lp-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
28  lp-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
29  lp-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Milieu                                                                                                                                    14 
1   mi-geluidsgevgeb                        18   13        continuous     35   10        continuous     0    #         continuous          Geluidsgevoelig gebied
2   mi-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
3   mi-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
4   mi-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
5   mi-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
6   mi-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          HulpgeometriAlgemeen-Hulpgeometrie
7   mi-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
8   ------------------------------------------
9   mi-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
10  mi-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
11  mi-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
12  mi-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
13  mi-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
14  mi-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Ondergrond                                                                                                                                41 
1   og-bebouwing                            18   173       continuous     18   170       continuous     18   170       continuous          Bebouwing
2   og-beheerkrt                            18   253       continuous     18   253       continuous     18   253       continuous          Beheerkaart
3   og-bekleding                            18   253       continuous     18   253       continuous     18   253       continuous          Bekleding
4   og-breuk                                18   253       continuous     18   253       continuous     18   253       continuous          Breuklijnen
5   og-dtb                                  18   253       continuous     18   253       continuous     18   253       continuous          Digitaal terreinbestand
6   og-dtm                                  18   253       continuous     18   253       continuous     18   253       continuous          Digitaal terreinmodel
7   og-gbkn                                 18   253       continuous     18   253       continuous     18   253       continuous          GBKN
8   og-grond_ingericht                      18   253       continuous     18   253       continuous     18   253       continuous          Grondgebruik ingericht
9   og-grond_nietingericht                  18   253       continuous     18   253       continuous     18   253       continuous          Grondgebruik niet ingericht
10  og-hoogtelijn                           18   253       continuous     18   253       continuous     18   253       continuous          Hoogtelijnen
11  og-hoogtelijn_major                     35   7         continuous     35   7         continuous     35   7         continuous          Hoogtelijnen major
12  og-hoogtepunt                           18   253       continuous     18   253       continuous     18   253       continuous          Hoogtepunten
13  og-inrichtingselement                   18   253       continuous     18   253       continuous     18   253       continuous          Inrichtingselement
14  og-lokben                               25   8         continuous     25   8         continuous     25   8         continuous          Lokale benaming
15  og-luchthaven                           18   253       continuous     18   253       continuous     18   253       continuous          Luchthaven
16  og-maaiveld                             18   253       continuous     18   253       continuous     18   253       continuous          Maaiveld
17  og-meteo_instr                          18   253       continuous     18   253       continuous     18   253       continuous          Meteo instrument
18  og-navigatie_instr                      18   253       continuous     18   253       continuous     18   253       continuous          Navigatie instrument
19  og-grid                                 18   253       continuous     18   253       continuous     18   253       continuous          Grid
20  og-overig                               18   253       continuous     18   253       continuous     18   253       continuous          Overig
21  og-plaatsnaam                           18   253       continuous     18   253       continuous     18   253       continuous          Plaatsnaam
22  og-spoor                                18   253       continuous     18   253       continuous     18   253       continuous          Spoor
23  og-straatnaam                           25   8         continuous     25   8         continuous     25   8         continuous          Straatnaam
24  og-terreinafscheiding                   18   253       continuous     18   253       continuous     18   253       continuous          Terreinafscheiding
25  og-topokrt                              18   253       continuous     18   253       continuous     18   253       continuous          Topografische kaart
26  og-triangulatie                         18   253       continuous     18   253       continuous     18   253       continuous          Triangulatie
27  og-vlakverdichtingslijnen               18   253       continuous     18   253       continuous     18   253       continuous          Vlakverdichtingslijnen
28  og-water                                18   153       continuous     18   150       continuous     18   150       continuous          Water
29  og-contour_z                            18   253       continuous     35   253       continuous     35   253       continuous          Algemeen-contouren zichtbaar
30  og-contour_nz                           18   253       rtwdashed50    35   253       rtwdashed50    35   253       rtwdashed50         Algemeen-contouren niet zichtbaar
31  og-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
32  og-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
33  og-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
34  og-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
35  ------------------------------------------
36  og-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
37  og-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
38  og-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
39  og-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
40  og-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
41  og-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Onteigening                                                                                                                               20 
1   oe-kunstwerk                            18   23        continuous     35   24        continuous     35   24        continuous          Kunstwerk
2   oe-lokaalverkeer                        18   43        continuous     35   42        continuous     35   42        continuous          Lokaal verkeer
3   oe-talud                                18   93        continuous     35   90        continuous     35   90        continuous          Talud
4   oe-verbindingsweg                       18   13        continuous     35   10        continuous     35   10        continuous          Verbindingsweg
5   oe-vluchtstrook                         18   213       continuous     35   210       continuous     35   210       continuous          Vluchtstrook
6   oe-voetpad                              18   253       continuous     35   253       continuous     35   253       continuous          Voetpad
7   oe-watergang                            18   133       continuous     35   130       continuous     35   130       continuous          Watergang
8   oe-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
9   oe-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
10  oe-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
11  oe-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
12  oe-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
13  oe-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
14  ------------------------------------------
15  oe-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
16  oe-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
17  oe-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
18  oe-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
19  oe-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
20  oe-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Waterbouw                                                                                                                                 25 
1   wb-taludbesch                           18   8         continuous     35   7         continuous     35   7         continuous          Taludbescherming
2   wb-beschoeiing                          18   43        beschoeiing    35   42        beschoeiing    35   42        beschoeiing_v       Beschoeiing
3   wb-bodembesch                           18   8         continuous     35   7         continuous     35   7         continuous          Bodembescherming
4   wb-boordvz                              18   43        continuous     35   42        continuous     35   42        continuous          Boordvoorzieningen
5   wb-korf                                 18   43        continuous     35   42        continuous     35   42        continuous          Korven
6   wb-kribben                              18   8         continuous     35   7         continuous     35   7         continuous          Kribben
7   wb-perkoenp                             18   43        perkoenp       35   42        perkoenp       35   42        perkoenp_v          Perkoenpalenrij
8   wb-steenmatr                            18   8         continuous     35   7         continuous     35   7         continuous          Steen matrassen
9   wb-stortsteen                           18   8         continuous     35   7         continuous     35   7         continuous          Stortsteen
10  wb-strekdam                             18   8         continuous     35   7         continuous     35   7         continuous          Strekdam
11  wb-verankering                          18   8         continuous     35   7         continuous     35   7         continuous          Verankering
12  wb-zinkstukken                          18   8         continuous     35   7         continuous     35   7         continuous          Zinkstukken
13  wb-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
14  wb-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
15  wb-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
16  wb-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
17  wb-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
18  wb-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
19  ------------------------------------------
20  wb-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
21  wb-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
22  wb-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
23  wb-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
24  wb-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
25  wb-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Waterhuishouding                                                                                                                          52 
1   wh-beton1000                            18   173       riolering      35   170       riolering      35   170       riolering_v         Betonnen buis 1000 mm
2   wh-beton400                             18   173       riolering      35   170       riolering      35   170       riolering_v         Betonnen buis 400 mm
3   wh-beton500                             18   173       riolering      35   170       riolering      35   170       riolering_v         Betonnen buis 500 mm
4   wh-beton600                             18   173       riolering      35   170       riolering      35   170       riolering_v         Betonnen buis 600 mm
5   wh-beton800                             18   173       riolering      35   170       riolering      35   170       riolering_v         Betonnen buis 800 mm
6   wh-bezinkput                            18   8         continuous     35   7         continuous     35   7         continuous          Bezinkput
7   wh-drainage                             18   133       drainage       35   130       drainage       35   130       drainage_v          Drainage
8   wh-duiker                               18   8         duiker         35   7         duiker         35   7         duiker_v            Duiker
9   wh-goot                                 18   8         continuous     35   7         continuous     35   7         continuous          Goot
10  wh-greppel                              18   133       greppel        35   130       greppel        35   130       greppel_v           Greppel
11  wh-grindkoffer                          18   133       continuous     35   130       continuous     35   130       continuous          Grindkoffer
12  wh-hdpe                                 18   173       riolering      35   170       riolering      35   170       riolering_v         HDPE buis
13  wh-hordrain                             18   133       hordrain       35   130       hordrain       35   130       hordrain_v          Horizontale drainage
14  wh-inspectieput100                      18   8         continuous     35   7         continuous     35   7         continuous          Inspectieput 100
15  wh-inspectieput120                      18   8         continuous     35   7         continuous     35   7         continuous          Inspectieput 120
16  wh-inspectieput150                      18   8         continuous     35   7         continuous     35   7         continuous          Inspectieput 150
17  wh-inspectieput80                       18   8         continuous     35   7         continuous     35   7         continuous          Inspectieput 80
18  wh-inspectieput90                       18   8         continuous     35   7         continuous     35   7         continuous          Inspectieput 90
19  wh-kolk                                 18   8         continuous     35   7         continuous     35   7         continuous          Kolk (algemeen)
20  wh-overig                               18   173       continuous     35   170       continuous     35   173       continuous          Overig
21  wh-pompgebied                           18   153       continuous     35   150       continuous     35   150       continuous          Pompgebied
22  wh-put                                  18   8         continuous     35   7         continuous     35   7         continuous          Put
23  wh-pvc125                               18   173       riolering      35   170       riolering      35   170       riolering_v         PVC buis 125 mm
24  wh-pvc160                               18   173       riolering      35   170       riolering      35   170       riolering_v         PVC buis 160 mm
25  wh-pvc250                               18   173       riolering      35   170       riolering      35   170       riolering_v         PVC buis 250 mm
26  wh-pvc310                               18   173       riolering      35   170       riolering      35   170       riolering_v         PVC buis 310 mm
27  wh-pvc400                               18   173       riolering      35   170       riolering      35   170       riolering_v         PVC buis 400 mm
28  wh-riolering                            18   213       riolering      35   210       riolering      35   210       riolering_v         Riolering
29  wh-straatkolk                           18   8         continuous     35   7         continuous     35   7         continuous          Straatkolk
30  wh-stroomrichting                       18   8         continuous     35   7         continuous     35   7         continuous          Stroomrichting
31  wh-syphon                               18   173       continuous     35   170       continuous     35   170       continuous          Syphon
32  wh-trottoirkolk                         18   8         continuous     35   7         continuous     35   7         continuous          Trottoirkolk
33  wh-uitstroombak                         18   8         continuous     35   7         continuous     35   7         continuous          Uitstroombak
34  wh-vertdrain                            18   133       vertdrain      35   130       vertdrain      35   130       vertdrain_v         Vertikale drainage
35  wh-vuilvangrooster                      18   8         continuous     35   7         continuous     35   7         continuous          Vuilvangrooster
36  wh-watergang                            18   133       continuous     35   130       continuous     35   130       continuous          Watergang
37  wh-waterlijn                            18   133       continuous     35   130       continuous     35   130       continuous          Waterlijn
38  wh-zetsteen                             18   8         continuous     35   7         continuous     35   7         continuous          Zetsteen
39  wh-zinker                               18   8         zinker         35   7         zinker         35   7         zinker_v            Zinker
40  wh-contour_z                            18   8         continuous     35   7         continuous     35   7         continuous          Algemeen-contouren zichtbaar
41  wh-contour_nz                           18   8         rtwdashed50    35   7         rtwdashed50    35   7         rtwdashed50         Algemeen-contouren niet zichtbaar
42  wh-hartlijn                             18   13        rtwcenter50    18   10        rtwcenter50    18   10        rtwcenter50         Algemeen-hartlijnen
43  wh-afbreeklijn                          18   8         rtwcenter50    18   8         rtwcenter50    18   8         rtwcenter50         Algemeen-afbreeklijnen
44  wh-hulpgeometrie                        18   53        continuous     35   50        continuous     35   50        continuous          Algemeen-Hulpgeometrie
45  wh-arcering                             18   254       continuous     18   253       continuous     18   253       continuous          Arcering
46  ------------------------------------------
47  wh-bm                                   25   7         continuous     25   7         continuous     25   7         continuous          Bemating
48  wh-t18                                  18   7         continuous     18   7         continuous     18   7         continuous          Tekst 1.80 mm
49  wh-t25                                  25   7         continuous     25   7         continuous     25   7         continuous          Tekst 2.50 mm
50  wh-t35                                  35   7         continuous     35   7         continuous     35   7         continuous          Tekst 3.50 mm
51  wh-t50                                  50   7         continuous     50   7         continuous     50   7         continuous          Tekst 5.00 mm
52  wh-t70                                  70   7         continuous     70   7         continuous     70   7         continuous          Tekst 7.00 mm

*Tekeningenopmaak                                                                                                                          27 
1   to-deelkader                            18   133       continuous     18   133       continuous     18   133       continuous          Deelkader
2   to-dsnlijn                              25   7         rtwcenter50    25   7         rtwcenter50    25   7         rtwcenter50         Doorsnedelijn
3   to-grid                                 18   8         continuous     18   8         continuous     18   8         continuous          Ruitkruisjes
4   to-hulpgeometrie                        35   53        continuous     35   50        continuous     35   50        continuous          Hulpgeometrie
